,1,2,3,4,5,6,7,8,9,10,11,12
LAT2,0.0706845238095238,0.0826521344232516,0.0328425821064553,0.00177935943060498,0.0952380952380952,0.104693140794224,0,0.08300395256917,0.267441860465116,0,0.0576923076923077,0
RFC2,0.276785714285714,0.394187102633969,0.331823329558324,0.0551601423487545,0.441558441558442,0.512635379061372,0.064367816091954,0.122529644268775,0.127906976744186,0.121212121212121,0.153846153846154,0.0344827586206897
CLIP2,0.015625,0.0299727520435967,0.113250283125708,0.0765124555160142,0.0779220779220779,0.120938628158845,0.0275862068965517,0,0.0232558139534884,0.0303030303030303,0.0769230769230769,0
GTF2IRD1,0.0706845238095238,0.133514986376022,0.16647791619479,0.00889679715302491,0.16017316017316,0.176895306859206,0.0873563218390805,0.00395256916996047,0,0.0303030303030303,0.0384615384615385,0.0344827586206897
GTF2I,0.773809523809524,1.25794732061762,2.1766704416761,0.47508896797153,1.92424242424242,2.20397111913357,1.0367816091954,0.853754940711462,0.616279069767442,0.828282828282828,0.903846153846154,0.586206896551724
NCF1,0.0111607142857143,0.0072661217075386,0.0181200453001133,0.00177935943060498,0.0151515151515152,0.0541516245487365,0,0.379446640316206,0.337209302325581,0.0101010101010101,0,0
GTF2IRD2,0.0171130952380952,0.0354223433242507,0.0317100792751982,0.00533807829181495,0.0367965367965368,0.036101083032491,0.0229885057471264,0,0.0116279069767442,0,0.0192307692307692,0
CASTOR2,0.00892857142857143,0.00999091734786558,0.057757644394111,0.00533807829181495,0.0584415584415584,0.0722021660649819,0.0160919540229885,0,0.00581395348837209,0.0101010101010101,0.0192307692307692,0
RCC1L,0.052827380952381,0.134423251589464,0.117780294450736,0.0889679715302491,0.119047619047619,0.205776173285199,0.0206896551724138,0.0197628458498024,0.063953488372093,0.0404040404040404,0.0384615384615385,0
GTF2IRD2B,0.0334821428571429,0.0563124432334242,0.103057757644394,0.0266903914590747,0.0822510822510823,0.122743682310469,0.0482758620689655,0.0276679841897233,0.00581395348837209,0.0101010101010101,0.0384615384615384,0.0344827586206897
TRIM73,0.0453869047619048,0.0554041780199818,0.072480181200453,0.0177935943060498,0.0670995670995671,0.0848375451263538,0.131034482758621,0.0316205533596838,0,0,0,0
POM121C,0.0654761904761905,0.133514986376022,0.262740656851642,0.0533807829181495,0.220779220779221,0.324909747292419,0.0873563218390805,0.0671936758893281,0.0406976744186046,0.101010101010101,0.173076923076923,0
SPDYE5,0.0037202380952381,0,0.00339750849377123,0,0.00432900432900433,0.0072202166064982,0,0,0,0,0,0
HIP1,0.0297619047619048,0.03905540417802,0.0894677236693092,0.252669039145907,0.0887445887445888,0.117328519855596,0.0229885057471264,0.00790513833992095,0.0697674418604651,0.202020202020202,0.134615384615385,0
CCL26,0.000744047619047619,0.000908265213442325,0.00226500566251416,0.519572953736655,0,0,0.00459770114942529,0,0,0,0.0961538461538462,0
RHBDD2,0.443452380952381,0.567665758401453,0.586636466591167,0.286476868327402,0.491341991341991,1.02707581227437,0.188505747126437,0.221343873517787,0.127906976744186,0.282828282828283,0.288461538461538,0
POR,0.206845238095238,0.24613987284287,0.277463193657984,0.265124555160142,0.238095238095238,0.425992779783394,0.0666666666666667,0.0355731225296443,0.244186046511628,0.0606060606060606,0.423076923076923,0
TMEM120A,0.0543154761904762,0.107175295186194,0.0634201585503964,0.580071174377224,0.103896103896104,0.075812274368231,0.0344827586206896,0.0671936758893281,0.145348837209302,0.171717171717172,0.538461538461538,0
STYXL1,0.166666666666667,0.215258855585831,0.306908267270668,0.126334519572954,0.212121212121212,0.344765342960289,0.0482758620689655,0.134387351778656,0.122093023255814,0.0909090909090909,0.25,0
MDH2,0.873511904761905,1.49863760217984,1.76104190260476,0.832740213523132,1.32683982683983,2.11913357400722,0.351724137931034,0.984189723320158,0.802325581395349,0.868686868686869,1.15384615384615,0.586206896551724
SRRM3,0.0394345238095238,0.0790190735694823,0.186862967157418,0.0427046263345196,0.19047619047619,0.211191335740072,0.0758620689655172,0,0,0.0101010101010101,0.0769230769230769,0
HSPB1,6.27901785714286,11.3851044504995,8.88448471121178,20.923487544484,8.2987012987013,14.9386281588448,7.26666666666667,12.00395256917,15.3023255813953,24.6161616161616,13.2884615384615,2.68965517241379
YWHAG,0.261904761904762,0.423251589464124,0.634201585503964,0.288256227758007,0.545454545454545,0.749097472924188,0.232183908045977,0.296442687747036,0.162790697674419,0.323232323232323,0.423076923076923,0
ZP3,0.0491071428571429,0.0772025431425976,0.134767836919592,0.00355871886120996,0.0714285714285714,0.157039711191336,0.00919540229885057,0,0.00581395348837209,0.0202020202020202,0,0
DTX2,0.0267857142857143,0.0399636693914623,0.0600226500566251,0.0409252669039146,0.025974025974026,0.0631768953068592,0.0344827586206896,0.0355731225296443,0.0406976744186046,0.0606060606060606,0.0576923076923077,0
SPDYE16,0,0.0036330608537693,0.00339750849377123,0.00177935943060498,0.00432900432900433,0.0036101083032491,0,0,0.00581395348837209,0,0.0192307692307692,0
POMZP3,0.0260416666666667,0.0326975476839237,0.0668176670441676,0.0284697508896797,0.0562770562770563,0.106498194945848,0.0252873563218391,0.0276679841897233,0.0348837209302326,0.0404040404040404,0.115384615384615,0
CCDC146,0.0505952380952381,0.0735694822888283,0.0373725934314836,0.0516014234875445,0.0670995670995671,0.0252707581227437,0.0551724137931034,0.0118577075098814,0,0.0101010101010101,0,0
FGL2,0,0.00181653042688465,0,0.0213523131672598,0,0,0,0.0513833992094862,0.587209302325581,0.0404040404040404,0,0
GSAP,0.0305059523809524,0.0544959128065395,0.0600226500566251,0.00711743772241993,0.0692640692640693,0.0992779783393502,0.0413793103448276,0.0434782608695652,0.11046511627907,0.0303030303030303,0.0769230769230769,0
PTPN12,0.0870535714285714,0.111716621253406,0.140430351075878,0.270462633451957,0.175324675324675,0.142599277978339,0.0850574712643678,0.0276679841897233,0.313953488372093,0.383838383838384,0.211538461538462,0
APTR,0.148065476190476,0.217983651226158,0.206115515288788,0.0711743772241993,0.212121212121212,0.24187725631769,0.0528735632183908,0.0474308300395257,0.0348837209302326,0.0404040404040404,0.288461538461538,0
RSBN1L,0.267113095238095,0.368755676657584,0.45753114382786,0.218861209964413,0.415584415584416,0.563176895306859,0.351724137931034,0.379446640316206,0.162790697674419,0.171717171717172,0.173076923076923,0
TMEM60,0.170386904761905,0.214350590372389,0.178935447338618,0.161921708185053,0.497835497835498,0.245487364620939,0.0896551724137931,0.0869565217391304,0.116279069767442,0.161616161616162,0.211538461538462,0
PHTF2,0.0699404761904762,0.115349682107175,0.150622876557191,0.142348754448399,0.244588744588745,0.148014440433213,0.11264367816092,0.0988142292490119,0.0697674418604651,0.0202020202020202,0.0192307692307692,0
AC004990.1,0.0126488095238095,0.0163487738419619,0.0113250283125708,0,0.0216450216450216,0.0379061371841155,0.0183908045977011,0,0,0,0.0192307692307692,0
MAGI2,0.0639880952380952,0.0999091734786558,0.12004530011325,0.0569395017793594,0.0909090909090909,0.211191335740072,0.110344827586207,0,0.00581395348837209,0.0303030303030303,0.0769230769230769,0
GNAI1,0.206845238095238,0.416893732970027,0.528878822197056,0.265124555160142,0.437229437229437,0.490974729241877,0.16551724137931,0.0158102766798419,0.0232558139534884,0.353535353535354,0.173076923076923,0
CD36,0.0037202380952381,0,0.00226500566251416,0.131672597864769,0,0,0,0,1.45348837209302,0.757575757575758,0,0
SEMA3C,0,0,0,0.0302491103202847,0,0.00180505415162455,0,0,0.063953488372093,0,0.115384615384615,0
HGF,1.609375,3.0535876475931,1.32389580973952,0.252669039145907,1.31385281385281,1.17328519855596,3.39310344827586,0.735177865612648,0.540697674418605,0.252525252525253,0.480769230769231,0.448275862068966
CACNA2D1,0.252232142857143,0.35149863760218,0.690826727066818,0.144128113879004,0.428571428571429,0.750902527075812,0.280459770114943,0.0118577075098814,0,0.121212121212121,0,0
AC006145.1,0.0334821428571429,0.0445049954586739,0.00226500566251416,0,0.0411255411255411,0.0072202166064982,0.0275862068965517,0.00395256916996047,0,0,0,0
PCLO,0.209077380952381,0.365122615803815,0.642129105322763,0.0195729537366548,0.640692640692641,0.765342960288809,0.314942528735632,0.0158102766798419,0.0116279069767442,0.0303030303030303,0.0961538461538462,0
SEMA3E,1.01860119047619,1.58128973660309,1.04303510758777,0.129893238434164,1.56926406926407,1.40613718411552,1.81149425287356,0.545454545454545,0.383720930232558,0.222222222222222,0.423076923076923,0.413793103448276
SEMA3A,0.00297619047619048,0.00454132606721163,0.0271800679501699,0.0213523131672598,0.0476190476190476,0.0397111913357401,0.00459770114942529,0.00395256916996047,0,0.0707070707070707,0,0
SEMA3D,0.00818452380952381,0.0127157129881926,0.207248018120045,0.00355871886120996,0.0627705627705628,0.182310469314079,0.00689655172413793,0,0,0.0303030303030303,0,0
KIAA1324L,0.0632440476190476,0.103542234332425,0.124575311438279,0.0124555160142349,0.123376623376623,0.144404332129964,0.0666666666666667,0.0118577075098814,0.00581395348837209,0.0101010101010101,0.0192307692307692,0.0344827586206897
AC005076.1,0.0223214285714286,0.0372388737511353,0.0407701019252548,0.0124555160142349,0.0497835497835498,0.0649819494584837,0.00689655172413793,0,0.0232558139534884,0,0.0192307692307692,0
DMTF1,0.162202380952381,0.219800181653043,0.208380520951302,0.099644128113879,0.274891774891775,0.193140794223827,0.331034482758621,0.114624505928854,0.0232558139534884,0.0303030303030303,0.153846153846154,0.0344827586206897
TMEM243,0.0811011904761905,0.129881925522253,0.0826727066817667,0.227758007117438,0.140692640692641,0.220216606498195,0.0620689655172414,0.276679841897233,0.127906976744186,0.202020202020202,0.134615384615385,0
TP53TG1,0.157738095238095,0.189827429609446,0.0883352208380521,0.129893238434164,0.196969696969697,0.137184115523466,0.0344827586206897,0.0869565217391304,0.0348837209302326,0.171717171717172,0.230769230769231,0
CROT,0.0379464285714286,0.0272479564032698,0.0668176670441676,0.0409252669039146,0.051948051948052,0.128158844765343,0.0160919540229885,0.00790513833992095,0.0174418604651163,0.0101010101010101,0,0
RUNDC3B,0.00297619047619048,0.00454132606721163,0.00113250283125708,0.00355871886120996,0.00649350649350649,0.0216606498194946,0.00459770114942529,0,0,0.0606060606060606,0.0384615384615384,0
SLC25A40,0.107886904761905,0.209809264305177,0.101925254813137,0.0427046263345196,0.318181818181818,0.128158844765343,0.11264367816092,0.0553359683794466,0.0697674418604651,0.0202020202020202,0,0
DBF4,0.0602678571428571,0.0926430517711172,0.115515288788222,0.0266903914590747,0.872294372294372,0.202166064981949,0.0896551724137931,0.110671936758893,0.0872093023255814,0.0707070707070707,0.115384615384615,0.0344827586206897
ADAM22,0.0334821428571429,0.0626702997275204,0.0996602491506229,0.00177935943060498,0.12987012987013,0.274368231046931,0.0275862068965517,0,0.00581395348837209,0,0,0
SRI,0.871279761904762,1.48319709355132,1.50169875424689,0.98576512455516,1.43939393939394,1.47833935018051,0.464367816091954,1.10276679841897,0.848837209302326,1.24242424242424,0.480769230769231,0.586206896551724
STEAP4,0,0,0.00113250283125708,0.165480427046263,0,0,0,0,0,0,0,0
ZNF804B,0.00892857142857143,0.0127157129881926,0.0328425821064553,0,0.0346320346320346,0.0830324909747292,0.0114942528735632,0,0.00581395348837209,0,0,0
STEAP1,0.00669642857142857,0.00272479564032698,0.00566251415628539,0.124555160142349,0.00865800865800866,0.0216606498194946,0,0,0,0,0.230769230769231,0
STEAP2,0.0230654761904762,0.0217983651226158,0.150622876557191,0.0462633451957295,0.0670995670995671,0.196750902527076,0.0275862068965517,0,0.00581395348837209,0,0,0
CFAP69,0.0595238095238095,0.100817438692098,0.0815402038505096,0.0249110320284698,0.0779220779220779,0.0848375451263538,0.135632183908046,0,0,0,0.0961538461538462,0
GTPBP10,0.128720238095238,0.1952770208901,0.181200453001132,0.0836298932384342,0.199134199134199,0.207581227436823,0.110344827586207,0.0790513833992095,0,0.0909090909090909,0.0576923076923077,0
CLDN12,0.195684523809524,0.331516802906449,0.32955832389581,0.097864768683274,0.378787878787879,0.366425992779783,0.250574712643678,0.00790513833992095,0.0116279069767442,0.0303030303030303,0.153846153846154,0
CDK14,0.179315476190476,0.244323342415985,0.150622876557191,0.110320284697509,0.186147186147186,0.232851985559567,0.144827586206897,0.0276679841897233,0.0290697674418605,0,0.134615384615385,0
AC002456.1,0.0171130952380952,0.0217983651226158,0.00566251415628539,0.0106761565836299,0.0238095238095238,0.0180505415162455,0.00459770114942529,0,0,0.0101010101010101,0,0
FZD1,0.0238095238095238,0.0617620345140781,0.014722536806342,0.0854092526690391,0.0584415584415584,0.0649819494584837,0.00689655172413793,0,0.0465116279069767,0.0303030303030303,0.115384615384615,0
MTERF1,0.068452380952381,0.137148047229791,0.087202718006795,0.0444839857651246,0.0952380952380952,0.0866425992779783,0.0666666666666667,0.0158102766798419,0.0116279069767442,0.0505050505050505,0.0384615384615385,0
AKAP9,0.657738095238095,0.955495004541326,1.32389580973952,0.375444839857651,1.05194805194805,0.981949458483754,0.942528735632184,0.454545454545455,0.377906976744186,0.414141414141414,0.653846153846154,0.310344827586207
CYP51A1,0.238095238095238,0.342415985467757,0.37599093997735,0.133451957295374,0.335497835497836,0.564981949458484,0.195402298850575,0.08300395256917,0.0290697674418605,0.0505050505050505,0.326923076923077,0
CYP51A1-AS1,0.00595238095238095,0.0136239782016349,0.0124575311438279,0,0.0216450216450216,0.01985559566787,0.00919540229885057,0.00790513833992095,0,0,0,0
KRIT1,0.267113095238095,0.37511353315168,0.365798414496036,0.138790035587189,0.415584415584416,0.474729241877256,0.328735632183908,0.146245059288538,0.0697674418604651,0.212121212121212,0.115384615384615,0
ANKIB1,0.119791666666667,0.221616712079927,0.214043035107588,0.133451957295374,0.220779220779221,0.315884476534296,0.181609195402299,0.00790513833992095,0.0581395348837209,0.131313131313131,0.173076923076923,0.0344827586206897
GATAD1,0.120535714285714,0.146230699364214,0.185730464326161,0.126334519572954,0.199134199134199,0.212996389891697,0.144827586206897,0.0158102766798419,0.0988372093023256,0.0707070707070707,0.115384615384615,0
PEX1,0.0706845238095238,0.107175295186194,0.148357870894677,0.0391459074733096,0.140692640692641,0.148014440433213,0.124137931034483,0.0513833992094862,0.0348837209302326,0.131313131313131,0.0961538461538462,0
RBM48,0.114583333333333,0.176203451407811,0.180067950169875,0.0907473309608541,0.16017316017316,0.187725631768953,0.179310344827586,0.134387351778656,0.0290697674418605,0.0505050505050505,0.0576923076923077,0
FAM133B,0.339285714285714,0.415077202543143,0.475651189127973,0.320284697508897,0.510822510822511,0.602888086642599,0.377011494252874,0.324110671936759,0.319767441860465,0.313131313131313,0.230769230769231,0.0344827586206897
CDK6,0,0.000908265213442325,0.00792751981879955,0.147686832740214,0.00865800865800866,0.0180505415162455,0,0.075098814229249,0.0523255813953488,0.0303030303030303,0.192307692307692,0
SAMD9,0.00892857142857143,0.0163487738419619,0.00113250283125708,0.0925266903914591,0.0216450216450216,0.0072202166064982,0.00689655172413793,0.126482213438735,0.063953488372093,0.0505050505050505,0.0961538461538462,0
SAMD9L,0,0,0,0.0498220640569395,0,0,0,0.0513833992094862,0.0813953488372093,0.0505050505050505,0.0384615384615385,0
VPS50,0.0498511904761905,0.0808356039963669,0.0656851642129105,0.0444839857651246,0.0649350649350649,0.0992779783393502,0.0459770114942529,0.0316205533596838,0.0465116279069767,0.0606060606060606,0.0384615384615385,0
GNGT1,0.141369047619048,0.181653042688465,0.200453001132503,0.00355871886120996,0.19047619047619,0.3014440433213,0.117241379310345,0,0.00581395348837209,0.0101010101010101,0.0384615384615384,0
AC002076.1,0,0,0,0,0.00432900432900433,0.0072202166064982,0,0,0,0,0,0
GNG11,0.00223214285714286,0,0,1.4270462633452,0,0,0.00459770114942529,0,0,5.83838383838384,0,0
BET1,0.234375,0.316984559491371,0.281993204983012,0.213523131672598,0.294372294372294,0.194945848375451,0.119540229885057,0.08300395256917,0.063953488372093,0.0505050505050505,0.211538461538462,0
COL1A2,0.00818452380952381,0.0190735694822888,0,14.0693950177936,0.00216450216450216,0.00541516245487365,0.00459770114942529,0,0,0.0606060606060606,0.0384615384615384,0
CASD1,0.119791666666667,0.203451407811081,0.122310305775764,0.0391459074733096,0.149350649350649,0.137184115523466,0.158620689655172,0.00395256916996047,0.0406976744186047,0.121212121212121,0.0384615384615385,0
SGCE,0.305059523809524,0.416893732970027,0.481313703284258,0.935943060498221,0.458874458874459,0.458483754512635,0.285057471264368,0.00395256916996047,0.0116279069767442,0.101010101010101,0.0384615384615385,0
PEG10,0.337797619047619,0.48047229791099,1.67044167610419,0.108540925266904,0.757575757575758,1.16606498194946,0.193103448275862,0.122529644268775,0.0581395348837209,0.181818181818182,0.0961538461538462,0.344827586206897
PPP1R9A,0.180803571428571,0.239782016348774,0.311438278595697,0,0.29004329004329,0.348375451263538,0.257471264367816,0,0.0116279069767442,0.0505050505050505,0.0961538461538462,0
PON1,0.271577380952381,0.425976385104451,0.0939977349943375,0.00355871886120996,0.292207792207792,0.184115523465704,0.0436781609195402,0.0237154150197628,0.00581395348837209,0,0.173076923076923,0
PON3,0.965029761904762,1.64940962761126,0.296715741789354,0.0587188612099644,0.952380952380952,0.597472924187726,0.285057471264368,0.395256916996047,0.22093023255814,0.0707070707070707,0.288461538461538,0.103448275862069
PON2,0.761904761904762,1.39146230699364,0.353340883352208,0.177935943060498,1.07359307359307,0.581227436823105,0.4,0.411067193675889,0.290697674418605,0.535353535353535,1.23076923076923,0.103448275862069
AC005021.1,0,0.00454132606721163,0.00453001132502831,0,0.00432900432900433,0.0162454873646209,0,0,0,0,0,0
AC004012.1,0.00446428571428571,0.00454132606721163,0.0101925254813137,0,0.0194805194805195,0.0216606498194946,0.00919540229885057,0,0,0,0,0
ASB4,0.0186011904761905,0.0245231607629428,0.0101925254813137,0.00177935943060498,0.0367965367965368,0.0306859205776173,0.0252873563218391,0,0,0,0,0
PDK4,0.296130952380952,0.53496821071753,0.161947904869762,1.75978647686833,0.432900432900433,0.799638989169675,0.531034482758621,0.106719367588933,2.06976744186047,4.67676767676768,2.03846153846154,0
DYNC1I1,0.015625,0.0163487738419619,0.0271800679501699,0.0177935943060498,0.0216450216450216,0.0631768953068592,0.0183908045977011,0,0,0,0,0.0344827586206897
SLC25A13,0.165178571428571,0.216167120799273,0.129105322763307,0.101423487544484,0.266233766233766,0.234657039711191,0.236781609195402,0.0474308300395257,0.11046511627907,0.151515151515151,0.269230769230769,0
SEM1,2.78199404761905,3.41780199818347,4.20724801812004,1.7846975088968,3.53463203463203,4.1985559566787,1.97931034482759,1.88142292490119,1.55813953488372,2.70707070707071,1.5,1.3448275862069
DLX6-AS1,0.0200892857142857,0.0236148955495005,0.0453001132502831,0,0.0367965367965368,0.0415162454873646,0.0298850574712644,0,0,0,0,0
DLX6,0.0282738095238095,0.0535876475930972,0.0339750849377123,0.00177935943060498,0.051948051948052,0.0812274368231047,0.0114942528735632,0,0.0116279069767442,0,0,0
DLX5,0.00223214285714286,0,0.00566251415628539,0.0391459074733096,0,0.0072202166064982,0.00459770114942529,0,0,0,0,0
SDHAF3,0.250744047619048,0.386012715712988,0.327293318233296,0.160142348754448,0.279220779220779,0.397111913357401,0.0758620689655172,0.130434782608696,0.11046511627907,0.0909090909090909,0.0961538461538462,0
ASNS,0.264136904761905,0.445049954586739,0.40317100792752,0.0640569395017794,0.361471861471861,0.528880866425993,0.232183908045977,0.0434782608695652,0.0174418604651163,0.0101010101010101,0.0576923076923077,0
LMTK2,0.078125,0.123524069028156,0.141562853907135,0.0249110320284698,0.136363636363636,0.175090252707581,0.172413793103448,0.0197628458498024,0.0174418604651163,0.0606060606060606,0.0769230769230769,0.0344827586206897
TECPR1,0.0282738095238095,0.0372388737511353,0.0317100792751982,0.0106761565836299,0.0411255411255411,0.0740072202166065,0.0229885057471264,0.0197628458498024,0.0348837209302326,0.111111111111111,0.0192307692307692,0
BRI3,0.474702380952381,1.16167120799273,0.591166477916195,0.494661921708185,0.601731601731602,0.590252707581227,0.282758620689655,0.399209486166008,1.20348837209302,0.666666666666667,0.884615384615385,0.103448275862069
BAIAP2L1,0.196428571428571,0.291553133514986,0.218573046432616,0.00533807829181495,0.326839826839827,0.268953068592058,0.174712643678161,0,0.00581395348837209,0.0303030303030303,0.288461538461538,0
AC093799.1,0,0,0.00339750849377123,0,0,0,0,0,0,0,0,0
NPTX2,0.209821428571429,0.358764759309718,0.22876557191393,0.0195729537366548,0.601731601731602,0.796028880866426,0.133333333333333,0.0158102766798419,0,0.0707070707070707,0.326923076923077,0
TMEM130,0,0,0.126840317100793,0.0106761565836299,0.0324675324675325,0.184115523465704,0,0,0.00581395348837209,0,0.0384615384615385,0
TRRAP,0.127232142857143,0.242506811989101,0.325028312570781,0.0462633451957295,0.268398268398268,0.339350180505415,0.204597701149425,0.0197628458498024,0.0232558139534884,0.0707070707070707,0.115384615384615,0
SMURF1,0.03125,0.0408719346049046,0.0622876557191393,0.0782918149466192,0.0822510822510823,0.0667870036101083,0.0160919540229885,0.0118577075098814,0.0116279069767442,0.0606060606060606,0.134615384615385,0
AC004834.1,0.00669642857142857,0.00908265213442325,0.014722536806342,0,0.00216450216450216,0.0072202166064982,0.00919540229885057,0,0,0,0,0
AC004922.1,0.0037202380952381,0.0036330608537693,0.00113250283125708,0.00533807829181495,0.00865800865800866,0.0036101083032491,0,0,0,0,0,0
ARPC1A,0.145833333333333,0.188919164396004,0.192525481313703,0.0943060498220641,0.285714285714286,0.232851985559567,0.135632183908046,0.00790513833992095,0.0174418604651163,0.0707070707070707,0.0769230769230769,0
ARPC1B,0.0885416666666667,0.120799273387829,0.0679501698754247,0.188612099644128,0.116883116883117,0.160649819494585,0.0252873563218391,0.177865612648221,0.255813953488372,0.232323232323232,0.211538461538462,0.0344827586206897
PDAP1,0.60639880952381,1.06902815622162,0.690826727066818,0.516014234875445,0.904761904761905,0.882671480144404,0.209195402298851,0.490118577075099,0.412790697674419,0.444444444444444,0.461538461538462,0.103448275862069
BUD31,0.833333333333333,1.26884650317893,1.33182332955832,0.638790035587189,1.12121212121212,1.42238267148014,0.211494252873563,0.845849802371542,0.645348837209302,0.595959595959596,0.596153846153846,0.482758620689655
PTCD1,0.0193452380952381,0.0199818346957312,0.0237825594563986,0.00711743772241993,0.0346320346320346,0.036101083032491,0.0229885057471264,0,0,0,0.0192307692307692,0
ATP5MF-PTCD1,0.0037202380952381,0,0.00226500566251416,0,0.00216450216450216,0.0072202166064982,0.00459770114942529,0,0,0,0.0192307692307692,0
CPSF4,0.0691964285714286,0.145322434150772,0.14722536806342,0.0676156583629893,0.147186147186147,0.207581227436823,0.0367816091954023,0.0158102766798419,0.0116279069767442,0,0.153846153846154,0.0344827586206897
ATP5MF,3.25744047619048,3.81834695731153,3.32276330690827,1.29359430604982,3.82900432900433,4.20758122743682,1.71034482758621,1.71936758893281,1.92441860465116,1.35353535353535,1.65384615384615,1.6551724137931
ZNF789,0.0461309523809524,0.0590372388737511,0.0373725934314836,0.00355871886120996,0.0909090909090909,0.0956678700361011,0.0413793103448276,0.00790513833992095,0.0116279069767442,0,0.0384615384615385,0
ZNF394,0.102678571428571,0.127157129881926,0.104190260475651,0.0818505338078292,0.125541125541126,0.184115523465704,0.0942528735632184,0.260869565217391,0.063953488372093,0.0909090909090909,0.0576923076923077,0
ZKSCAN5,0.0230654761904762,0.0326975476839237,0.0362400906002265,0.0124555160142349,0.0584415584415584,0.0595667870036101,0.00919540229885057,0,0.0174418604651163,0.0202020202020202,0.0192307692307692,0
FAM200A,0.0677083333333333,0.112624886466848,0.139297848244621,0.0266903914590747,0.112554112554113,0.0902527075812274,0.0482758620689655,0.0316205533596838,0,0.0404040404040404,0.0384615384615385,0
ZNF655,0.130952380952381,0.145322434150772,0.177802944507361,0.0587188612099644,0.218614718614719,0.234657039711191,0.103448275862069,0.0513833992094862,0.0813953488372093,0.0101010101010101,0.0961538461538462,0
AC005020.2,0.00744047619047619,0.00544959128065395,0.0124575311438279,0,0.00649350649350649,0.0180505415162455,0,0,0,0,0,0
TMEM225B,0.00818452380952381,0.0072661217075386,0.00906002265005663,0,0.012987012987013,0.0180505415162455,0.00229885057471264,0.00395256916996047,0,0,0,0
ZSCAN25,0.0386904761904762,0.0481380563124432,0.028312570781427,0.0106761565836299,0.0497835497835498,0.0505415162454874,0.0252873563218391,0.0118577075098814,0.00581395348837209,0.0404040404040404,0,0
CYP3A5,0.0550595238095238,0.0744777475022707,0.105322763306908,0.00177935943060498,0.0800865800865801,0.108303249097473,0.0735632183908046,0,0.0232558139534884,0.0303030303030303,1.5,0
TRIM4,0.1875,0.279745685740236,0.223103057757644,0.151245551601424,0.251082251082251,0.24187725631769,0.128735632183908,0.08300395256917,0.0465116279069767,0.111111111111111,0.269230769230769,0
GJC3,0.0148809523809524,0.0199818346957312,0.00679501698754247,0,0.0108225108225108,0.0252707581227437,0.00459770114942529,0,0.00581395348837209,0.0202020202020202,0,0
AC004522.2,0.00446428571428571,0.00635785649409628,0.0192525481313703,0,0.00865800865800866,0.0270758122743682,0.00229885057471264,0,0,0,0,0
AZGP1,0.794642857142857,1.31425976385104,0.426953567383918,0.0462633451957295,0.588744588744589,0.653429602888087,0.239080459770115,0.296442687747036,0.174418604651163,0.0606060606060606,2.34615384615385,0.103448275862069
ZKSCAN1,0.610119047619048,0.841961852861035,0.928652321630804,0.192170818505338,0.991341991341991,0.971119133574007,0.95632183908046,0.130434782608696,0.133720930232558,0.171717171717172,0.576923076923077,0.0344827586206897
ZSCAN21,0.0416666666666667,0.0526793823796549,0.0317100792751982,0.0444839857651246,0.0497835497835498,0.0433212996389892,0.0252873563218391,0,0.0232558139534884,0.0202020202020202,0,0
ZNF3,0.142113095238095,0.226158038147139,0.189127972819932,0.0658362989323843,0.203463203463203,0.245487364620939,0.103448275862069,0.0316205533596838,0.0174418604651163,0.0505050505050505,0.115384615384615,0
COPS6,0.976190476190476,1.59400544959128,1.07248018120045,0.717081850533808,1.20779220779221,1.14079422382671,0.986206896551724,0.782608695652174,0.593023255813954,0.575757575757576,0.884615384615385,0.517241379310345
MCM7,0.469494047619048,0.927338782924614,0.696489241223103,0.138790035587189,1.08225108225108,1.0884476534296,0.422988505747126,0.280632411067194,0.197674418604651,0.171717171717172,0.326923076923077,0.172413793103448
AP4M1,0.217261904761905,0.316984559491371,0.214043035107588,0.0462633451957295,0.257575757575758,0.24187725631769,0.229885057471264,0.0118577075098814,0.0465116279069767,0.0606060606060606,0.0576923076923077,0.0344827586206897
TAF6,0.149553571428571,0.213442325158946,0.158550396375991,0.103202846975089,0.17965367965368,0.252707581227437,0.096551724137931,0.0316205533596838,0.0348837209302326,0.191919191919192,0.134615384615385,0
CNPY4,0.0811011904761905,0.127157129881926,0.0690826727066818,0.104982206405694,0.119047619047619,0.108303249097473,0.0160919540229885,0.0237154150197628,0.00581395348837209,0.0303030303030303,0.0576923076923077,0
MBLAC1,0.0148809523809524,0.0399636693914623,0.0181200453001133,0.0160142348754448,0.0324675324675325,0.0252707581227437,0.00689655172413793,0,0.0116279069767442,0.0101010101010101,0.0192307692307692,0
LAMTOR4,1.78720238095238,2.63124432334242,2.08267270668177,1.36120996441281,1.98917748917749,2.15523465703971,1.20689655172414,1.57707509881423,1.84302325581395,1.5050505050505,1.15384615384615,0.96551724137931
C7orf43,0.0141369047619048,0.0426884650317893,0.029445073612684,0.0266903914590747,0.038961038961039,0.0505415162454874,0.00229885057471264,0.0316205533596838,0,0,0.0769230769230769,0
GAL3ST4,0.00892857142857143,0.0108991825613079,0.0373725934314836,0.0551601423487545,0.0216450216450216,0.0379061371841155,0.0183908045977011,0.00395256916996047,0.0581395348837209,0,0,0
GPC2,0.0572916666666667,0.0708446866485014,0.234428086070215,0.00711743772241993,0.177489177489178,0.306859205776173,0.0344827586206896,0,0,0.0202020202020202,0.0384615384615385,0
