,8,9,10,11,12
ZMIZ1-AS1,0,0.0174418604651163,0,0.0192307692307692,0
ZMIZ1,0.00790513833992095,0.0813953488372093,0.191919191919192,0.115384615384615,0
PPIF,0.106719367588933,0.168604651162791,0.0404040404040404,0.0576923076923077,0.0344827586206897
ZCCHC24,0,0.0116279069767442,0.0303030303030303,0,0
NUTM2B-AS1,0.08300395256917,0.0290697674418605,0.0606060606060606,0.0192307692307692,0
AL135925.1,0.0434782608695652,0.0523255813953488,0.0707070707070707,0,0
TMEM254,0.00790513833992095,0.0232558139534884,0.0101010101010101,0,0
PLAC9,0,0.00581395348837209,0.0606060606060606,0,0
ANXA11,0.142292490118577,0.25,0.111111111111111,0.173076923076923,0
FAM213A,0,0.0348837209302326,0.303030303030303,0.192307692307692,0
TSPAN14,0.075098814229249,0.063953488372093,0.353535353535354,0.0384615384615385,0
GHITM,0.272727272727273,0.191860465116279,0.121212121212121,0.192307692307692,0.103448275862069
CCSER2,0.110671936758893,0.0174418604651163,0.0808080808080808,0.0384615384615385,0
WAPL,0.0869565217391304,0.0290697674418605,0.0909090909090909,0.0769230769230769,0
BMPR1A,0.00395256916996047,0.00581395348837209,0,0.0192307692307692,0
MMRN2,0,0,0.606060606060606,0,0
SNCG,0,0.00581395348837209,0.323232323232323,0.0384615384615385,0
ADIRF,0,0,0.424242424242424,0.0384615384615385,0
GLUD1,0.264822134387352,0.127906976744186,0.141414141414141,0.25,0.0689655172413793
SHLD2,0.00395256916996047,0.00581395348837209,0.0303030303030303,0.0384615384615385,0
NUTM2A-AS1,0.0592885375494071,0.0116279069767442,0.101010101010101,0.0961538461538462,0.0344827586206897
MINPP1,0.0158102766798419,0.0174418604651163,0.0404040404040404,0.0576923076923077,0.0689655172413793
PAPSS2,0.00395256916996047,0.0523255813953488,0.0909090909090909,0.0192307692307692,0
ATAD1,0.0671936758893281,0.0174418604651163,0.0303030303030303,0.0961538461538462,0
PTEN,0.0553359683794466,0.133720930232558,0.0909090909090909,0.0769230769230769,0.0689655172413793
RNLS,0.00790513833992095,0.00581395348837209,0,0,0
STAMBPL1,0.0434782608695652,0.00581395348837209,0,0,0
ACTA2,0.0553359683794466,0.0116279069767442,0,0.0769230769230769,0
FAS,0.106719367588933,0.0116279069767442,0.0101010101010101,0.134615384615385,0
CH25H,0.0158102766798419,0.0406976744186047,0.0404040404040404,0,0
LIPA,0.0513833992094862,0.598837209302326,0.121212121212121,0.0576923076923077,0
IFIT2,0.0592885375494071,0.0232558139534884,0.0303030303030303,0.153846153846154,0
IFIT3,0.0316205533596838,0.00581395348837209,0.0202020202020202,0.0384615384615385,0
IFIT1,0.0276679841897233,0,0.0404040404040404,0.0961538461538462,0
IFIT5,0.0197628458498024,0.0290697674418605,0.0505050505050505,0.0576923076923077,0
SLC16A12,0,0,0,0.0192307692307692,0
PANK1,0,0,0,0.0384615384615385,0
KIF20B,0.0474308300395257,0,0,0,0.0344827586206897
RPP30,0.0592885375494071,0.0523255813953488,0.0707070707070707,0.115384615384615,0
PCGF5,0.0395256916996047,0.0348837209302326,0.0303030303030303,0.0384615384615385,0.172413793103448
HECTD2,0.00395256916996047,0.0116279069767442,0.0202020202020202,0.0192307692307692,0
PPP1R3C,0,0,0.0202020202020202,0.0384615384615385,0
TNKS2,0.0474308300395257,0.0290697674418605,0.0606060606060606,0.0384615384615385,0.0344827586206897
BTAF1,0.0632411067193676,0.0581395348837209,0.0505050505050505,0,0
CPEB3,0.00395256916996047,0.0174418604651163,0.0303030303030303,0.0384615384615385,0
MARCH5,0.0790513833992095,0.0581395348837209,0.111111111111111,0.0961538461538462,0
IDE,0.0118577075098814,0.0174418604651163,0.0505050505050505,0,0
KIF11,0.0118577075098814,0.00581395348837209,0,0,0
HHEX,0.0237154150197628,0.0697674418604651,0.262626262626263,0.134615384615385,0
EXOC6,0.0316205533596838,0.0232558139534884,0.0202020202020202,0.0384615384615385,0
MYOF,0,0.0348837209302326,0.111111111111111,0,0
FFAR4,0,0.0116279069767442,0,0,0
RBP4,0,0,0,1.05769230769231,0
FRA10AC1,0.0355731225296443,0.0581395348837209,0.0303030303030303,0.0769230769230769,0
SLC35G1,0.00395256916996047,0,0.0101010101010101,0,0
NOC3L,0.0197628458498024,0.0174418604651163,0.0303030303030303,0.0384615384615385,0
TBC1D12,0,0.0232558139534884,0.0505050505050505,0,0
HELLS,0.0158102766798419,0.00581395348837209,0.0404040404040404,0,0.0344827586206897
CYP2C18,0,0,0,0.115384615384615,0
CYP2C9,0,0,0,0.0769230769230769,0
CYP2C8,0,0,0,0.230769230769231,0
PDLIM1,0.0197628458498024,0.00581395348837209,0.606060606060606,0.403846153846154,0
SORBS1,0,0,0.0101010101010101,0.0961538461538462,0
ALDH18A1,0.0276679841897233,0,0.0404040404040404,0,0
TCTN3,0.0869565217391304,0.0523255813953488,0.0707070707070707,0.0769230769230769,0
ENTPD1,0.0592885375494071,0.0755813953488372,0.303030303030303,0,0
ENTPD1-AS1,0.00395256916996047,0,0,0,0
ZNF518A,0.00790513833992095,0.0290697674418605,0.0101010101010101,0.0192307692307692,0
BLNK,0.0237154150197628,0.0174418604651163,0,0.0961538461538462,0
TM9SF3,0.0237154150197628,0.0465116279069767,0.171717171717172,0.0769230769230769,0
PIK3AP1,0.0118577075098814,0.168604651162791,0,0.0384615384615385,0
LCOR,0.0118577075098814,0.0348837209302326,0.0909090909090909,0.0576923076923077,0
FRAT2,0.0355731225296443,0.0290697674418605,0.0303030303030303,0.0192307692307692,0
RRP12,0.0395256916996048,0.0406976744186047,0,0,0
PGAM1,0.347826086956522,0.25,0.222222222222222,0.346153846153846,0
EXOSC1,0.0553359683794466,0.0465116279069767,0.0404040404040404,0.0384615384615385,0
ZDHHC16,0.0395256916996047,0,0.0202020202020202,0.0192307692307692,0
MMS19,0.0197628458498024,0.0116279069767442,0.0404040404040404,0.0384615384615385,0
UBTD1,0.00790513833992095,0.0232558139534884,0.0606060606060606,0.0576923076923077,0
MORN4,0,0.00581395348837209,0,0,0
PI4K2A,0.0197628458498024,0.0232558139534884,0.0303030303030303,0,0
AVPI1,0.0395256916996047,0.0930232558139535,0.0101010101010101,0.0576923076923077,0
MARVELD1,0,0.0174418604651163,0,0,0
ZFYVE27,0.0276679841897233,0.00581395348837209,0.0202020202020202,0.0192307692307692,0
SFRP5,0.00395256916996047,0,0,0.0192307692307692,0
GOLGA7B,0.00395256916996047,0.0116279069767442,0,0,0
CRTAC1,0,0,0.0808080808080808,0.0384615384615385,0
R3HCC1L,0.0395256916996047,0.0116279069767442,0,0.0192307692307692,0
LOXL4,0,0,0,0.0192307692307692,0
HPS1,0.0869565217391304,0.104651162790698,0.0101010101010101,0.0192307692307692,0.172413793103448
GOT1,0.0316205533596838,0.0116279069767442,0.0202020202020202,0.153846153846154,0
SLC25A28,0.00790513833992095,0.0290697674418605,0,0.0192307692307692,0
CUTC,0.0474308300395257,0.0290697674418605,0.0202020202020202,0.0192307692307692,0
COX15,0.0118577075098814,0.00581395348837209,0.0101010101010101,0.0192307692307692,0
DNMBP,0,0,0.0202020202020202,0,0
ERLIN1,0.0158102766798419,0.0116279069767442,0.0404040404040404,0,0
CHUK,0.0197628458498024,0.0232558139534884,0.0101010101010101,0,0
CWF19L1,0.0276679841897233,0.0174418604651163,0.0202020202020202,0,0
BLOC1S2,0.0909090909090909,0.11046511627907,0.0808080808080808,0.0576923076923077,0.0344827586206897
SCD,0.00790513833992095,0.25,0.0202020202020202,0.0576923076923077,0
OLMALINC,0.00395256916996047,0.0406976744186047,0.0101010101010101,0,0
SEC31B,0,0.00581395348837209,0.0101010101010101,0,0
NDUFB8,0.0553359683794466,0.0872093023255814,0.151515151515152,0.115384615384615,0
HIF1AN,0.0237154150197628,0.0116279069767442,0,0.0192307692307692,0
SLF2,0.0276679841897233,0.00581395348837209,0.0808080808080808,0.0192307692307692,0
MRPL43,0.118577075098814,0.0523255813953488,0.131313131313131,0.346153846153846,0
LZTS2,0.00790513833992095,0.0290697674418605,0.0606060606060606,0,0
SFXN3,0.00790513833992095,0.0174418604651163,0.0303030303030303,0.0576923076923077,0
BTRC,0.0118577075098814,0.0116279069767442,0.0505050505050505,0.0384615384615385,0
DPCD,0,0.00581395348837209,0.0303030303030303,0.0576923076923077,0
POLL,0.0316205533596838,0.0116279069767442,0.0202020202020202,0.0384615384615385,0
FBXW4,0.0197628458498024,0,0.0303030303030303,0.0576923076923077,0
NPM3,0.00790513833992095,0.0523255813953488,0,0,0
OGA,0.114624505928854,0.11046511627907,0.131313131313131,0.0769230769230769,0
ARMH3,0.0118577075098814,0.0348837209302326,0.0101010101010101,0.0384615384615385,0
HPS6,0.0118577075098814,0,0.0101010101010101,0,0
PPRC1,0.0197628458498024,0.00581395348837209,0.0101010101010101,0.0192307692307692,0
NOLC1,0.0592885375494071,0.0174418604651163,0.0202020202020202,0.0576923076923077,0
ELOVL3,0.0158102766798419,0.0232558139534884,0,0,0
GBF1,0.0237154150197628,0.0116279069767442,0.0303030303030303,0.0192307692307692,0
NFKB2,0.0395256916996047,0.0290697674418605,0.0707070707070707,0,0
PSD,0.00790513833992095,0,0,0,0
FBXL15,0.0434782608695652,0.0813953488372093,0.101010101010101,0.0576923076923077,0
CUEDC2,0.0711462450592885,0.063953488372093,0.111111111111111,0.192307692307692,0
MFSD13A,0.00395256916996047,0.0116279069767442,0.0101010101010101,0,0
ACTR1A,0.0355731225296443,0.0813953488372093,0.101010101010101,0.0576923076923077,0
SUFU,0.0197628458498024,0.0348837209302326,0.0404040404040404,0,0
TRIM8,0.0355731225296443,0.0523255813953488,0.181818181818182,0.0961538461538462,0
ARL3,0.0316205533596838,0.0988372093023256,0.0606060606060606,0.0769230769230769,0.0689655172413793
WBP1L,0,0.0697674418604651,0.0606060606060606,0.0769230769230769,0
BORCS7,0.0158102766798419,0.0406976744186047,0.0707070707070707,0.0192307692307692,0
CNNM2,0.00790513833992095,0.0116279069767442,0.0202020202020202,0.0192307692307692,0
NT5C2,0.0118577075098814,0.0348837209302326,0.0606060606060606,0,0
INA,0,0.0116279069767442,0.0101010101010101,0.0384615384615385,0
PCGF6,0.0197628458498024,0.0116279069767442,0.0303030303030303,0.0192307692307692,0
TAF5,0.0158102766798419,0,0.0202020202020202,0,0
ATP5MD,0.339920948616601,0.773255813953488,0.707070707070707,0.730769230769231,0.137931034482759
PDCD11,0.0118577075098814,0,0.0202020202020202,0,0
CALHM2,0.0158102766798419,0.0232558139534884,0.111111111111111,0,0
NEURL1,0,0.0116279069767442,0,0,0
SH3PXD2A,0.00395256916996047,0.0116279069767442,0.0505050505050505,0,0
STN1,0.0671936758893281,0.0116279069767442,0.0404040404040404,0.0384615384615385,0
SLK,0.0158102766798419,0.0174418604651163,0.121212121212121,0.0192307692307692,0
SFR1,0.0197628458498024,0.0581395348837209,0.0202020202020202,0,0
CFAP43,0.00395256916996047,0,0,0,0
GSTO1,0.205533596837945,0.674418604651163,0.454545454545455,0.365384615384615,0.0344827586206897
GSTO2,0.00395256916996047,0.00581395348837209,0.0101010101010101,0,0
ITPRIP,0.0158102766798419,0.0116279069767442,0.222222222222222,0,0
XPNPEP1,0.0434782608695652,0.0523255813953488,0.0606060606060606,0.0384615384615385,0
ADD3,0.0909090909090909,0.0406976744186047,0.242424242424242,0,0
MXI1,0.0355731225296443,0.122093023255814,0.0303030303030303,0.134615384615385,0.172413793103448
SMNDC1,0.110671936758893,0.0755813953488372,0.141414141414141,0.0384615384615385,0
AL355512.1,0,0,0,0,0
DUSP5,0.0909090909090909,0.0581395348837209,0.222222222222222,0.0576923076923077,0
SMC3,0.130434782608696,0.0465116279069767,0.0909090909090909,0.115384615384615,0
PDCD4-AS1,0.0355731225296443,0.0116279069767442,0,0,0
PDCD4,0.209486166007905,0.0465116279069767,0.212121212121212,0.115384615384615,0
BBIP1,0.0592885375494071,0.0581395348837209,0.0404040404040404,0.0769230769230769,0
SHOC2,0.0553359683794466,0.0523255813953488,0.151515151515152,0.0769230769230769,0
GPAM,0.00395256916996047,0,0,0.0384615384615385,0
ACSL5,0.0553359683794466,0.0232558139534884,0.0909090909090909,0.0384615384615385,0
ZDHHC6,0.0671936758893281,0.0232558139534884,0.0505050505050505,0.153846153846154,0
VTI1A,0.0276679841897233,0.0232558139534884,0.0101010101010101,0,0
TCF7L2,0,0.0813953488372093,0.0606060606060606,0.0576923076923077,0
HABP2,0,0,0,0.115384615384615,0
CASP7,0.0237154150197628,0.0232558139534884,0.0707070707070707,0.0769230769230769,0
DCLRE1A,0.0118577075098814,0,0,0,0
NHLRC2,0,0,0.0808080808080808,0.0384615384615385,0
CCDC186,0.0474308300395257,0.0348837209302326,0.0505050505050505,0.0769230769230769,0.103448275862069
ABLIM1,0.146245059288538,0.00581395348837209,0.232323232323232,0.0961538461538462,0
FAM160B1,0.0316205533596838,0.0116279069767442,0.0303030303030303,0.0192307692307692,0
TRUB1,0.00395256916996047,0,0,0,0
HSPA12A,0,0,0.0101010101010101,0.0192307692307692,0
SHTN1,0,0.0697674418604651,0.0202020202020202,0.0192307692307692,0
PDZD8,0.0316205533596838,0,0.0303030303030303,0.0576923076923077,0.0344827586206897
RAB11FIP2,0.0197628458498024,0.0348837209302326,0,0.0384615384615385,0
FAM204A,0.075098814229249,0.0813953488372093,0.111111111111111,0.0961538461538462,0
CACUL1,0.0158102766798419,0.0930232558139535,0.0707070707070707,0.0769230769230769,0
NANOS1,0.0118577075098814,0,0.0101010101010101,0,0
EIF3A,0.142292490118577,0.0930232558139535,0.111111111111111,0.115384615384615,0
FAM45A,0.0474308300395257,0.0465116279069767,0.0202020202020202,0.0769230769230769,0
SFXN4,0.0158102766798419,0.0232558139534884,0.0202020202020202,0.0576923076923077,0
PRDX3,0.0869565217391304,0.255813953488372,0.171717171717172,0.692307692307692,0.103448275862069
GRK5,0.0355731225296443,0.0232558139534884,0.0606060606060606,0,0
RGS10,0.379446640316206,0.738372093023256,0,0,0.0344827586206897
TIAL1,0.102766798418972,0.0581395348837209,0.121212121212121,0.173076923076923,0.0344827586206897
BAG3,1.31225296442688,1.49418604651163,0.666666666666667,0.25,0
INPP5F,0.0276679841897233,0.0116279069767442,0.0505050505050505,0.0192307692307692,0
MCMBP,0.0237154150197628,0.0232558139534884,0.0303030303030303,0.0192307692307692,0
SEC23IP,0.0237154150197628,0.0290697674418605,0.0303030303030303,0,0
WDR11,0.0237154150197628,0.0406976744186047,0.0505050505050505,0.0384615384615385,0
FGFR2,0,0,0,0.115384615384615,0
ATE1,0.0276679841897233,0.0290697674418605,0.0707070707070707,0,0
NSMCE4A,0.0355731225296443,0.0290697674418605,0.0808080808080808,0.0192307692307692,0
TACC2,0,0,0.0202020202020202,0.0769230769230769,0
PLEKHA1,0.0434782608695652,0.0348837209302326,0.101010101010101,0.25,0
HTRA1,0.00395256916996047,0.0290697674418605,0.444444444444444,0.211538461538462,0
FAM24B,0.0316205533596838,0.00581395348837209,0.0101010101010101,0,0
C10orf88,0.00395256916996047,0.0116279069767442,0.0101010101010101,0,0
PSTK,0.0158102766798419,0.00581395348837209,0,0,0
IKZF5,0.0237154150197628,0.00581395348837209,0.0202020202020202,0,0
ACADSB,0.0158102766798419,0.0174418604651163,0,0.0192307692307692,0
BUB3,0.24901185770751,0.0406976744186047,0.181818181818182,0.173076923076923,0
CPXM2,0,0,0.0707070707070707,0,0
CHST15,0.00395256916996047,0.0755813953488372,0.101010101010101,0.0576923076923077,0
OAT,0.0988142292490119,0.133720930232558,0.0808080808080808,0.115384615384615,0
LHPP,0.0197628458498024,0.0232558139534884,0.0101010101010101,0.0576923076923077,0
FAM53B,0.00395256916996047,0.00581395348837209,0.0505050505050505,0,0
EEF1AKMT2,0.0118577075098814,0,0.0101010101010101,0,0
ABRAXAS2,0.0276679841897233,0.0116279069767442,0.0202020202020202,0.0192307692307692,0
ZRANB1,0.0158102766798419,0.0406976744186047,0.0505050505050505,0.0384615384615385,0
CTBP2,0.00395256916996047,0.0290697674418605,0.0909090909090909,0.0961538461538462,0
EDRF1,0.0237154150197628,0.00581395348837209,0.0303030303030303,0.0192307692307692,0
UROS,0.0158102766798419,0.0348837209302326,0.0303030303030303,0.0576923076923077,0
BCCIP,0.0671936758893281,0.0755813953488372,0.0707070707070707,0.0769230769230769,0
DHX32,0,0.0232558139534884,0.0202020202020202,0.0384615384615385,0
DOCK1,0,0.0116279069767442,0.0505050505050505,0.115384615384615,0
CLRN3,0,0,0,0.0576923076923077,0
PTPRE,0.0632411067193676,0.0697674418604651,0.202020202020202,0.0192307692307692,0
MKI67,0.075098814229249,0,0,0.0384615384615385,0
MGMT,0.0869565217391304,0.122093023255814,0.111111111111111,0.230769230769231,0
C10orf143,0.0118577075098814,0,0,0,0
GLRX3,0.0553359683794466,0.0581395348837209,0.0909090909090909,0.0961538461538462,0.0344827586206897
PPP2R2D,0.0316205533596838,0.0232558139534884,0.0606060606060606,0.0192307692307692,0
BNIP3,0.075098814229249,0.38953488372093,0.111111111111111,0.692307692307692,0.103448275862069
STK32C,0.0118577075098814,0.0174418604651163,0.0101010101010101,0.0192307692307692,0
LRRC27,0.00790513833992095,0.0174418604651163,0.0101010101010101,0.0384615384615385,0
PWWP2B,0.0118577075098814,0.0116279069767442,0,0,0
INPP5A,0,0,0.0303030303030303,0,0
ADAM8,0.0474308300395257,0.145348837209302,0.0101010101010101,0,0
TUBGCP2,0.0553359683794466,0.127906976744186,0.0303030303030303,0.0192307692307692,0
ZNF511,0.0158102766798419,0.0290697674418605,0.0505050505050505,0.0576923076923077,0.0344827586206897
PRAP1,0,0,0,0.0384615384615385,0
FUOM,0.0197628458498024,0.0697674418604651,0,0.0961538461538462,0
ECHS1,0.0909090909090909,0.127906976744186,0.161616161616162,0.442307692307692,0.0344827586206897
PAOX,0.0158102766798419,0.00581395348837209,0.0101010101010101,0,0
MTG1,0.0237154150197628,0.00581395348837209,0.0202020202020202,0,0
KDM5A,0.110671936758893,0.0813953488372093,0.101010101010101,0.0384615384615385,0
CCDC77,0.0118577075098814,0.0116279069767442,0,0,0
NINJ2,0.0158102766798419,0.0348837209302326,0.0202020202020202,0,0
AC021054.1,0.00395256916996047,0.00581395348837209,0.0101010101010101,0,0
WNK1,0.08300395256917,0.0813953488372093,0.222222222222222,0.0384615384615385,0.137931034482759
RAD52,0.0118577075098814,0.0116279069767442,0.0202020202020202,0,0
ERC1,0.0158102766798419,0.00581395348837209,0.0606060606060606,0.0384615384615385,0
WNT5B,0,0.0116279069767442,0,0,0
FBXL14,0.0395256916996047,0.0232558139534884,0.0202020202020202,0,0
ADIPOR2,0.0158102766798419,0.0232558139534884,0.151515151515152,0.0192307692307692,0
CACNA2D4,0.0158102766798419,0.0406976744186047,0,0,0
DCP1B,0.0158102766798419,0,0.0303030303030303,0.0576923076923077,0
CACNA1C,0.0118577075098814,0,0.0202020202020202,0,0
FKBP4,0.454545454545455,0.604651162790698,0.121212121212121,0.211538461538462,0.0689655172413793
ITFG2,0.0197628458498024,0.0116279069767442,0.0303030303030303,0.0192307692307692,0
FOXM1,0.00395256916996047,0,0.0101010101010101,0,0
RHNO1,0.0158102766798419,0.0290697674418605,0.0202020202020202,0,0.0344827586206897
TULP3,0.00790513833992095,0.0116279069767442,0.0303030303030303,0.0192307692307692,0
TEAD4,0,0,0.171717171717172,0.0192307692307692,0
TSPAN9,0,0,0.141414141414141,0.0192307692307692,0
PARP11,0.0237154150197628,0.0116279069767442,0.0101010101010101,0,0
CCND2,0.114624505928854,0.0348837209302326,0.0303030303030303,0.0384615384615385,0
TIGAR,0.0316205533596838,0.0523255813953488,0.0505050505050505,0,0
C12orf4,0.00790513833992095,0.0290697674418605,0,0,0
RAD51AP1,0.00395256916996047,0,0.0101010101010101,0,0
DYRK4,0.0237154150197628,0.0523255813953488,0.0202020202020202,0.0769230769230769,0
NDUFA9,0.0118577075098814,0,0.0101010101010101,0.0192307692307692,0
GALNT8,0.00790513833992095,0,0,0.0192307692307692,0
VWF,0,0,2.95959595959596,0,0
CD9,0.0276679841897233,0.546511627906977,2.44444444444444,0.288461538461538,0.0689655172413793
TNFRSF1A,0.0434782608695652,0.0755813953488372,0.484848484848485,0.153846153846154,0
LTBR,0.00790513833992095,0.104651162790698,0.121212121212121,0.25,0
CD27,0.296442687747036,0,0,0,0
TAPBPL,0.0118577075098814,0.0116279069767442,0.0101010101010101,0.0384615384615385,0
MRPL51,0.189723320158103,0.203488372093023,0.242424242424242,0.480769230769231,0
NCAPD2,0.00790513833992095,0.0232558139534884,0.0404040404040404,0.0192307692307692,0
GAPDH,4.50592885375494,8.78488372093023,3.60606060606061,8.03846153846154,0.862068965517241
AC006064.4,0,0.0116279069767442,0.0101010101010101,0,0
IFFO1,0.0118577075098814,0.0290697674418605,0.0202020202020202,0,0
NOP2,0.0276679841897233,0.0174418604651163,0,0,0
CHD4,0.0671936758893281,0.0755813953488372,0.131313131313131,0.0769230769230769,0
LPAR5,0.0276679841897233,0.0116279069767442,0,0,0
ACRBP,0,0.0116279069767442,0,0,0
ING4,0.0355731225296443,0.0290697674418605,0.0505050505050505,0.0769230769230769,0
ZNF384,0.0197628458498024,0.0174418604651163,0.0707070707070707,0.0192307692307692,0
COPS7A,0.0316205533596838,0.0348837209302326,0.0303030303030303,0.0384615384615385,0.0344827586206897
MLF2,0.122529644268775,0.13953488372093,0.181818181818182,0.384615384615385,0.0689655172413793
PTMS,0.0632411067193676,0.273255813953488,0.757575757575758,0.769230769230769,0.275862068965517
LAG3,0.110671936758893,0.0290697674418605,0,0,0
CD4,0.0434782608695652,0.238372093023256,0.0101010101010101,0,0
GPR162,0,0.0116279069767442,0.0101010101010101,0,0
P3H3,0,0.00581395348837209,0.0101010101010101,0,0
USP5,0.0158102766798419,0.0232558139534884,0.0202020202020202,0.0192307692307692,0
TPI1,0.976284584980237,1.45348837209302,0.717171717171717,2.46153846153846,0.172413793103448
SPSB2,0.00790513833992095,0.0116279069767442,0.0202020202020202,0.0192307692307692,0
LRRC23,0.0118577075098814,0.0290697674418605,0.0404040404040404,0.0576923076923077,0
ENO2,0.0553359683794466,0.145348837209302,0.0303030303030303,0.288461538461538,0.0344827586206897
ATN1,0.0118577075098814,0.0406976744186047,0.141414141414141,0.115384615384615,0
C12orf57,1,0.226744186046512,0.898989898989899,0.788461538461538,0
U47924.2,0.0118577075098814,0,0.0101010101010101,0,0
PTPN6,0.0909090909090909,0.191860465116279,0,0.0192307692307692,0
PHB2,0.154150197628458,0.151162790697674,0.242424242424242,0.538461538461538,0
EMG1,0.00790513833992095,0,0.0101010101010101,0,0
LPCAT3,0.0237154150197628,0.0348837209302326,0.0606060606060606,0.0576923076923077,0
C1S,0.00395256916996047,0,0.0202020202020202,1.63461538461538,0
C1R,0,0,0.0101010101010101,0.75,0
C1RL,0.00790513833992095,0.0174418604651163,0.0101010101010101,0.134615384615385,0
C1RL-AS1,0.00790513833992095,0.00581395348837209,0.0202020202020202,0.0192307692307692,0
RBP5,0,0.0116279069767442,0.0606060606060606,0.269230769230769,0
CLSTN3,0.0118577075098814,0.00581395348837209,0.131313131313131,0.0576923076923077,0
PEX5,0.00790513833992095,0.0116279069767442,0.0303030303030303,0.0384615384615385,0
CD163L1,0,0.0290697674418605,0,0,0
CD163,0,0.587209302325581,0,0,0
SLC2A3,0.454545454545455,0.88953488372093,0.868686868686869,0,0
FOXJ2,0.00790513833992095,0.0174418604651163,0.0303030303030303,0.0192307692307692,0
C3AR1,0.0592885375494071,0.27906976744186,0,0,0
NECAP1,0.0513833992094862,0.0348837209302326,0.0505050505050505,0,0
CLEC4A,0.00395256916996047,0.104651162790698,0,0,0
LINC00937,0.00395256916996047,0.00581395348837209,0,0,0
CLEC4E,0,0.11046511627907,0,0,0
RIMKLB,0.00790513833992095,0.0116279069767442,0.0404040404040404,0,0
PHC1,0.0158102766798419,0.0116279069767442,0,0.0384615384615385,0
M6PR,0.102766798418972,0.191860465116279,0.0808080808080808,0.0769230769230769,0
KLRG1,0.0909090909090909,0,0,0,0
A2M-AS1,0.0158102766798419,0.00581395348837209,0,0.0192307692307692,0
A2M,0.00395256916996047,0.238372093023256,1.25252525252525,0.230769230769231,0
LINC00987,0,0,0.0202020202020202,0,0
KLRB1,1.14229249011858,0,0,0,0
CLEC2D,0.122529644268775,0.0116279069767442,0,0,0
CD69,1.73517786561265,0.116279069767442,0,0,0
KLRF1,0.0553359683794466,0.00581395348837209,0,0,0
CLEC2B,0.616600790513834,0.965116279069767,0.646464646464647,0.0576923076923077,0
CLEC12A,0,0.0348837209302326,0,0,0
CLEC1A,0,0.00581395348837209,0.0808080808080808,0,0
CLEC7A,0.00395256916996047,0.151162790697674,0,0,0
OLR1,0,0.313953488372093,0,0,0
TMEM52B,0,0.0116279069767442,0,0,0
GABARAPL1,0.102766798418972,0.151162790697674,0.202020202020202,0.288461538461538,0.0689655172413793
KLRD1,0.256916996047431,0,0,0,0
KLRK1,0.0197628458498024,0,0,0,0
KLRC3,0.0434782608695652,0,0,0,0
KLRC1,0.154150197628458,0,0,0,0
LINC02446,0.142292490118577,0,0,0,0
MAGOHB,0.0395256916996047,0.0697674418604651,0.0303030303030303,0.0576923076923077,0
YBX3,0.0513833992094862,0.174418604651163,0.575757575757576,0.384615384615385,0.379310344827586
PRH1,0.0355731225296443,0.0174418604651163,0.0101010101010101,0,0
SMIM10L1,0.0869565217391304,0.0872093023255814,0.0808080808080808,0.0769230769230769,0
ETV6,0.0158102766798419,0.0755813953488372,0.101010101010101,0.0384615384615385,0
LRP6,0,0,0.0808080808080808,0,0
MANSC1,0,0,0.141414141414141,0.0384615384615385,0
BORCS5,0.0237154150197628,0.0174418604651163,0.0101010101010101,0.0192307692307692,0
DUSP16,0.0395256916996047,0.0348837209302326,0.0101010101010101,0.0384615384615385,0
CREBL2,0.0434782608695652,0.0988372093023256,0.0404040404040404,0,0.0344827586206897
CDKN1B,0.292490118577075,0.0813953488372093,0.151515151515152,0.0961538461538462,0
APOLD1,0.00790513833992095,0,0.464646464646465,0,0
GPRC5A,0.00395256916996047,0.00581395348837209,0.0101010101010101,0.0192307692307692,0
GPRC5D-AS1,0,0,0,0.0192307692307692,0
HEBP1,0.0474308300395257,0.133720930232558,0.323232323232323,0.192307692307692,0
FAM234B,0.00395256916996047,0.00581395348837209,0.0101010101010101,0.0192307692307692,0
EMP1,0.0316205533596838,0.0523255813953488,0.383838383838384,0.0192307692307692,0
ATF7IP,0.114624505928854,0.0348837209302326,0.131313131313131,0.0192307692307692,0
PLBD1,0,0.215116279069767,0.0101010101010101,0,0
HIST4H4,0.0237154150197628,0.00581395348837209,0,0,0
H2AFJ,0.173913043478261,0.430232558139535,0.262626262626263,0.423076923076923,0.0344827586206897
WBP11,0.0316205533596838,0.0348837209302326,0.101010101010101,0.0384615384615385,0
C12orf60,0,0.00581395348837209,0,0.0192307692307692,0
ART4,0,0,0.0101010101010101,0.0192307692307692,0
MGP,0.0553359683794466,0,4.75757575757576,0.0192307692307692,0
ARHGDIB,1.54150197628458,1.25581395348837,0.606060606060606,0,0
RERG,0,0,0.0101010101010101,0,0
PTPRO,0,0.0290697674418605,0,0,0
EPS8,0.0118577075098814,0.0872093023255814,0.121212121212121,0.192307692307692,0
STRAP,0.272727272727273,0.0930232558139535,0.191919191919192,0.0961538461538462,0.0689655172413793
DERA,0.0237154150197628,0.0465116279069767,0.0808080808080808,0.153846153846154,0
MGST1,0,0.22093023255814,0,2.34615384615385,0
PIK3C2G,0,0,0,0.0961538461538462,0
PLEKHA5,0.0118577075098814,0,0.0101010101010101,0.115384615384615,0
AEBP2,0.0395256916996047,0.0116279069767442,0.0202020202020202,0.0192307692307692,0
PYROXD1,0.0395256916996047,0.0116279069767442,0.0202020202020202,0,0
