,SCAF1355_6,SCAF1356_16,SCAF1357_6PDC,SCAF1358_16PDC
FAM117B,0,0.0246305418719212,0.0158730158730159,0.00909090909090909
ICA1L,0,0,0,0.00909090909090909
WDR12,0.0168067226890756,0.0197044334975369,0.0317460317460317,0.00454545454545455
CARF,0.00840336134453781,0,0.0158730158730159,0.0181818181818182
NBEAL1,0.0756302521008403,0.0344827586206897,0.0952380952380952,0.0454545454545455
CYP20A1,0.0252100840336134,0.0443349753694581,0.0317460317460317,0.0681818181818182
ABI2,0.0420168067226891,0.0197044334975369,0.0158730158730159,0.0454545454545455
RAPH1,0.0420168067226891,0.00985221674876847,0.0793650793650794,0.0409090909090909
CD28,0.00840336134453781,0.0197044334975369,0.0952380952380952,0.0272727272727273
CTLA4,0.0336134453781513,0.0246305418719212,0.0793650793650794,0.05
ICOS,0.0672268907563025,0.0344827586206897,0.301587301587302,0.0863636363636364
PARD3B,0,0,0.0158730158730159,0.00454545454545455
NRP2,0.201680672268908,0.0886699507389163,0.142857142857143,0.05
INO80D,0.0252100840336134,0.0344827586206897,0.0476190476190476,0.0318181818181818
AC007383.2,0.00840336134453781,0.00492610837438424,0,0.0227272727272727
NDUFS1,0.0588235294117647,0.0394088669950739,0.0476190476190476,0.0727272727272727
EEF1B2,1.26050420168067,1.83743842364532,1.79365079365079,2.32727272727273
ZDBF2,0,0,0.0158730158730159,0
MDH1B,0,0.00985221674876847,0,0
FASTKD2,0.0252100840336134,0.0197044334975369,0.0158730158730159,0.05
KLF7,0.0336134453781513,0.0147783251231527,0.0317460317460317,0.0272727272727273
CREB1,0.109243697478992,0.0541871921182266,0.0793650793650794,0.05
METTL21A,0.0504201680672269,0.0443349753694581,0.0158730158730159,0.0272727272727273
LINC01857,0.0252100840336134,0.00985221674876847,0.0158730158730159,0.0227272727272727
CCNYL1,0.0252100840336134,0.00492610837438424,0,0.00909090909090909
FZD5,0.0252100840336134,0.0197044334975369,0,0.0227272727272727
PLEKHM3,0,0.00985221674876847,0,0.0136363636363636
IDH1,0.126050420168067,0.108374384236453,0.158730158730159,0.136363636363636
PIKFYVE,0.0252100840336134,0.0344827586206897,0.0634920634920635,0.0136363636363636
MAP2,0,0.0197044334975369,0.0158730158730159,0.0181818181818182
RPE,0.00840336134453781,0.00985221674876847,0.0952380952380952,0.0227272727272727
KANSL1L,0.0168067226890756,0,0,0.00454545454545455
LANCL1,0,0.0197044334975369,0.0317460317460317,0.00909090909090909
IKZF2,0.00840336134453781,0.00492610837438424,0.0317460317460318,0.0136363636363636
SPAG16,0.00840336134453781,0.0295566502463054,0,0.0227272727272727
BARD1,0,0.0147783251231527,0,0.0181818181818182
ATIC,0.00840336134453781,0.0197044334975369,0.0317460317460318,0.0636363636363636
FN1,0.159663865546218,0.330049261083744,0.206349206349206,0.790909090909091
MREG,0,0.00985221674876847,0,0.0181818181818182
PECR,0.0168067226890756,0.0147783251231527,0.0476190476190476,0.0409090909090909
XRCC5,0.168067226890756,0.192118226600985,0.26984126984127,0.2
SMARCAL1,0.0420168067226891,0.00492610837438424,0,0
RPL37A,2.00840336134454,1.66502463054187,2.49206349206349,1.01818181818182
IGFBP2,0.226890756302521,0.0591133004926108,0.222222222222222,0.363636363636364
IGFBP5,1.67226890756303,1.45320197044335,1.47619047619048,0.595454545454545
TNS1,0.0336134453781513,0.0492610837438424,0.0476190476190476,0.0772727272727273
ARPC2,0.571428571428571,0.650246305418719,0.53968253968254,0.695454545454545
GPBAR1,0,0.00985221674876847,0.0158730158730159,0.00909090909090909
AAMP,0.0756302521008403,0.0541871921182266,0.19047619047619,0.0681818181818182
PNKD,0.109243697478992,0.0886699507389163,0.142857142857143,0.131818181818182
TMBIM1,0.100840336134454,0.0886699507389163,0.111111111111111,0.0454545454545455
SLC11A1,0.0672268907563025,0.216748768472906,0.0476190476190476,0.15
CTDSP1,0.0504201680672269,0.0344827586206897,0.0952380952380952,0.0636363636363636
VIL1,0,0.0147783251231527,0,0.00909090909090909
USP37,0.0168067226890756,0.0147783251231527,0.0158730158730159,0.00909090909090909
CNOT9,0.0588235294117647,0.0295566502463054,0.0476190476190476,0.0136363636363636
ZNF142,0.0252100840336134,0,0.0158730158730159,0.00454545454545455
BCS1L,0.0336134453781513,0.00985221674876847,0.0793650793650794,0.00909090909090909
RNF25,0.00840336134453781,0.0197044334975369,0.0476190476190476,0.0318181818181818
STK36,0,0.00985221674876847,0,0.00454545454545455
TTLL4,0.00840336134453781,0,0.0158730158730159,0.00454545454545455
CYP27A1,0.0504201680672269,0.0246305418719212,0.0158730158730159,0.0363636363636364
CRYBA2,0,0,0,0.0181818181818182
AC097468.1,0.00840336134453781,0,0,0
CNPPD1,0.092436974789916,0.0541871921182266,0.142857142857143,0.0545454545454545
RETREG2,0.0588235294117647,0.0246305418719212,0.0793650793650794,0.0681818181818182
ZFAND2B,0.0420168067226891,0.0591133004926108,0.0793650793650794,0.109090909090909
ATG9A,0.0168067226890756,0,0.0158730158730159,0.00454545454545455
ANKZF1,0.0252100840336134,0.0344827586206897,0.0476190476190476,0.00909090909090909
GLB1L,0.00840336134453781,0,0.0158730158730159,0
STK16,0,0.0344827586206897,0,0.05
TUBA4A,0.235294117647059,0.182266009852217,0.476190476190476,0.277272727272727
DNAJB2,0.0756302521008403,0.0689655172413793,0.0476190476190476,0.122727272727273
PTPRN,0.00840336134453781,0.00492610837438424,0,0.00454545454545455
DNPEP,0.00840336134453781,0.0492610837438424,0.111111111111111,0.0181818181818182
GMPPA,0.0336134453781513,0.00985221674876847,0.0158730158730159,0.0227272727272727
CHPF,0.0252100840336134,0.0197044334975369,0.0317460317460317,0.0227272727272727
OBSL1,0.0168067226890756,0.00492610837438424,0.0158730158730159,0.00454545454545455
STK11IP,0.00840336134453781,0.00492610837438424,0,0.0136363636363636
EPHA4,0.0336134453781513,0.0197044334975369,0.0793650793650794,0.00909090909090909
FARSB,0.0168067226890756,0.00492610837438424,0.0317460317460317,0.0454545454545455
ACSL3,0.0756302521008403,0.0394088669950739,0.111111111111111,0.0772727272727273
SCG2,0,0,0,0.0318181818181818
AP1S3,0,0.00492610837438424,0.0158730158730159,0.00454545454545455
WDFY1,0.0672268907563025,0.0443349753694581,0.0952380952380952,0.0181818181818182
MRPL44,0.0336134453781513,0.0443349753694581,0.0634920634920635,0.0590909090909091
SERPINE2,0,0.0147783251231527,0.0476190476190476,0.0181818181818182
FAM124B,0,0.0147783251231527,0.0476190476190476,0.0136363636363636
CUL3,0.0168067226890756,0.0197044334975369,0.0317460317460317,0.0136363636363636
DOCK10,0.0168067226890756,0.0443349753694581,0.0952380952380952,0.05
IRS1,0,0.00492610837438424,0,0.00909090909090909
RHBDD1,0.00840336134453781,0.00492610837438424,0,0.0136363636363636
COL4A4,0.00840336134453781,0.00492610837438424,0,0
MFF,0.0756302521008403,0.137931034482759,0.0952380952380952,0.140909090909091
AGFG1,0.0168067226890756,0.0147783251231527,0.0634920634920635,0.0272727272727273
CCL20,0.0252100840336134,0.0344827586206897,0.0158730158730159,0.122727272727273
SPHKAP,0,0,0,0
PID1,0.00840336134453781,0.0246305418719212,0,0.0181818181818182
DNER,0.00840336134453781,0,0,0
TRIP12,0.0336134453781513,0.0492610837438424,0.111111111111111,0.0318181818181818
SLC16A14,0.00840336134453781,0.00492610837438424,0.0317460317460317,0
SP110,0.252100840336134,0.118226600985222,0.238095238095238,0.122727272727273
SP140,0.0756302521008403,0.0295566502463054,0.0634920634920635,0.0772727272727273
SP140L,0.0168067226890756,0.0295566502463054,0.0158730158730159,0.05
SP100,0.126050420168067,0.137931034482759,0.158730158730159,0.236363636363636
CAB39,0.0336134453781513,0.0640394088669951,0.0952380952380952,0.0772727272727273
ITM2C,0.0588235294117647,0.108374384236453,0.126984126984127,0.127272727272727
PSMD1,0.0504201680672269,0.0689655172413793,0.0476190476190476,0.0318181818181818
ARMC9,0.00840336134453781,0,0,0
B3GNT7,0.0252100840336134,0.00492610837438424,0.0158730158730159,0
NCL,0.571428571428571,0.379310344827586,0.587301587301587,0.390909090909091
PTMA,5.35294117647059,4.80788177339902,6.71428571428571,4.38181818181818
PDE6D,0.0168067226890756,0.0492610837438424,0.111111111111111,0.0363636363636364
COPS7B,0.0252100840336134,0.0295566502463054,0.0952380952380952,0.05
DIS3L2,0.0252100840336134,0.0147783251231527,0.0158730158730159,0.05
EIF4E2,0.0588235294117647,0.0935960591133005,0.0793650793650794,0.0772727272727273
EFHD1,0,0.00985221674876847,0,0.00454545454545455
GIGYF2,0.0336134453781513,0.0541871921182266,0.0634920634920635,0.05
INPP5D,0.092436974789916,0.0738916256157636,0.0793650793650794,0.0409090909090909
ATG16L1,0,0.00985221674876847,0.0158730158730159,0.0181818181818182
DGKD,0.0336134453781513,0.0197044334975369,0.0952380952380952,0.00454545454545455
USP40,0.0168067226890756,0.0394088669950739,0,0.0272727272727273
TRPM8,0,0.0295566502463054,0,0.0727272727272727
ARL4C,0.302521008403361,0.16256157635468,0.206349206349206,0.231818181818182
SH3BP4,0.00840336134453781,0.0197044334975369,0.0158730158730159,0.0227272727272727
AGAP1,0,0.00492610837438424,0.0317460317460317,0
IQCA1,0.00840336134453781,0.00492610837438424,0,0
ACKR3,0.134453781512605,0.0492610837438424,0.0634920634920635,0.104545454545455
COPS8,0.092436974789916,0.0640394088669951,0.126984126984127,0.0545454545454545
COL6A3,0.00840336134453781,0,0.0158730158730159,0.0136363636363636
MLPH,0.0168067226890756,0.00985221674876847,0.0476190476190476,0.00454545454545455
RAB17,0,0.0147783251231527,0,0.0363636363636364
LRRFIP1,0.302521008403361,0.261083743842365,0.380952380952381,0.272727272727273
RAMP1,0,0.0541871921182266,0,0.0909090909090909
UBE2F,0.0588235294117647,0.0935960591133005,0.111111111111111,0.05
SCLY,0,0.0147783251231527,0,0.00909090909090909
ILKAP,0.0504201680672269,0.0295566502463054,0.0158730158730159,0.05
HES6,0.0168067226890756,0.00492610837438424,0.0158730158730159,0.0227272727272727
PER2,0.00840336134453781,0.00985221674876847,0,0.0136363636363636
ASB1,0.00840336134453781,0.00492610837438424,0,0.0136363636363636
HDAC4,0,0.00492610837438424,0,0.0136363636363636
NDUFA10,0.109243697478992,0.103448275862069,0.111111111111111,0.104545454545455
COPS9,0.277310924369748,0.226600985221675,0.285714285714286,0.113636363636364
GPC1,0.00840336134453781,0.00985221674876847,0,0.00909090909090909
ANKMY1,0,0,0.0158730158730159,0.0136363636363636
DUSP28,0.0252100840336134,0.0147783251231527,0.0317460317460317,0.0227272727272727
RNPEPL1,0.0336134453781513,0.0246305418719212,0.0634920634920635,0.0318181818181818
CAPN10-DT,0.00840336134453781,0.00492610837438424,0.0158730158730159,0.00454545454545455
CAPN10,0,0.00985221674876847,0,0
GPR35,0.0168067226890756,0.0295566502463054,0.0317460317460317,0.0136363636363636
KIF1A,0.00840336134453781,0.00492610837438424,0,0
SNED1,0.0168067226890756,0.0147783251231527,0,0.00454545454545455
MTERF4,0.0588235294117647,0.0443349753694581,0.0952380952380952,0.0772727272727273
PASK,0.151260504201681,0,0.0634920634920635,0.0318181818181818
PPP1R7,0.092436974789916,0.113300492610837,0.111111111111111,0.0772727272727273
HDLBP,0.134453781512605,0.118226600985222,0.111111111111111,0.131818181818182
SEPT2,0.168067226890756,0.12807881773399,0.206349206349206,0.231818181818182
FARP2,0.0252100840336134,0.00985221674876847,0,0.00454545454545455
STK25,0.0420168067226891,0.0295566502463054,0.0634920634920635,0.0863636363636364
BOK,0,0.0147783251231527,0.0158730158730159,0.00909090909090909
THAP4,0.0420168067226891,0.0295566502463054,0.0634920634920635,0.0454545454545455
ATG4B,0.092436974789916,0.0443349753694581,0.0634920634920635,0.0636363636363636
DTYMK,0.0336134453781513,0.0394088669950739,0.126984126984127,0.0409090909090909
ING5,0.0420168067226891,0.0147783251231527,0.0476190476190476,0.0409090909090909
D2HGDH,0,0.00492610837438424,0,0.0227272727272727
NEU4,0,0.00492610837438424,0,0.00454545454545455
PDCD1,0.0504201680672269,0.0492610837438424,0.0952380952380953,0.0318181818181818
TRNT1,0.0168067226890756,0.0295566502463054,0.0317460317460317,0.0454545454545455
CRBN,0.0756302521008403,0.0591133004926108,0.0793650793650794,0.0818181818181818
SUMF1,0.0168067226890756,0.0197044334975369,0.0158730158730159,0.05
SETMAR,0,0.00492610837438424,0,0
ITPR1,0.0588235294117647,0.0295566502463054,0.0793650793650794,0.0363636363636364
EGOT,0,0,0.0158730158730159,0
AC018816.1,0.00840336134453781,0.0246305418719212,0.0317460317460317,0.0181818181818182
BHLHE40-AS1,0.0168067226890756,0.00492610837438424,0.0158730158730159,0.00909090909090909
BHLHE40,0.285714285714286,0.261083743842365,0.444444444444444,0.25
ARL8B,0,0.108374384236453,0.126984126984127,0.0590909090909091
EDEM1,0.0336134453781513,0.0492610837438424,0.0793650793650794,0.05
LMCD1,0.0840336134453782,0.0147783251231527,0.0952380952380952,0.0272727272727273
RAD18,0.00840336134453781,0,0,0.00454545454545455
SRGAP3,0.0252100840336134,0.0295566502463054,0.0158730158730159,0
THUMPD3-AS1,0.0336134453781513,0.0689655172413793,0.0634920634920635,0.0727272727272727
THUMPD3,0.0420168067226891,0.0197044334975369,0.0793650793650794,0.0318181818181818
SETD5,0.117647058823529,0.0591133004926108,0.0634920634920635,0.0454545454545455
MTMR14,0.0252100840336134,0.0147783251231527,0.0317460317460317,0.05
BRPF1,0.0168067226890756,0.00492610837438424,0.0158730158730159,0.00454545454545455
OGG1,0.0168067226890756,0.0246305418719212,0.0158730158730159,0.00909090909090909
CAMK1,0.0504201680672269,0.0344827586206897,0.0158730158730159,0.0318181818181818
TADA3,0.0420168067226891,0.0788177339901478,0.0634920634920635,0.109090909090909
ARPC4,0.0840336134453782,0.0295566502463054,0.0952380952380952,0.0318181818181818
TTLL3,0.00840336134453781,0.0147783251231527,0.0317460317460317,0.00909090909090909
RPUSD3,0.0252100840336134,0.0246305418719212,0.0793650793650794,0.0454545454545455
CIDEC,0,0,0,0
JAGN1,0.0252100840336134,0.0689655172413793,0.0793650793650794,0.0727272727272727
IL17RE,0.00840336134453781,0.00985221674876847,0,0
IL17RC,0.0168067226890756,0.0147783251231527,0.0317460317460317,0.0181818181818182
CRELD1,0.0420168067226891,0.0246305418719212,0.0793650793650794,0.0272727272727273
EMC3,0.0756302521008403,0.12807881773399,0.174603174603175,0.127272727272727
FANCD2,0.0252100840336134,0,0,0.00909090909090909
BRK1,0.352941176470588,0.448275862068966,0.444444444444444,0.431818181818182
VHL,0.0420168067226891,0.0197044334975369,0.0476190476190476,0.0318181818181818
IRAK2,0.0252100840336134,0.0147783251231527,0.0317460317460317,0.00454545454545455
TATDN2,0,0.00492610837438424,0,0.0136363636363636
GHRL,0,0,0,0
SEC13,0.109243697478992,0.113300492610837,0.126984126984127,0.168181818181818
HRH1,0.00840336134453781,0,0.0634920634920635,0
ATG7,0.0252100840336134,0.0197044334975369,0.0317460317460317,0.0318181818181818
VGLL4,0.0756302521008403,0.0935960591133005,0.174603174603175,0.0636363636363636
TAMM41,0.0168067226890756,0.0147783251231527,0,0.0318181818181818
TIMP4,0,0.00985221674876847,0,0.00909090909090909
PPARG,0.0252100840336134,0.0344827586206897,0.0158730158730159,0.0272727272727273
TSEN2,0,0.00492610837438424,0.0158730158730159,0.00454545454545455
MKRN2,0.00840336134453781,0.0147783251231527,0.0158730158730159,0.0227272727272727
RAF1,0.0336134453781513,0.0394088669950739,0.0952380952380952,0.0227272727272727
RPL32,7.78991596638655,9.09852216748769,8.47619047619048,9.37272727272727
IQSEC1,0.0252100840336134,0.0394088669950739,0.0158730158730159,0.0181818181818182
NUP210,0.0336134453781513,0.0295566502463054,0.0952380952380952,0.0590909090909091
HDAC11,0.00840336134453781,0.00985221674876847,0,0.0136363636363636
FBLN2,0.0840336134453782,0,0.206349206349206,0
CHCHD4,0,0.0147783251231527,0.0317460317460317,0.00909090909090909
TMEM43,0.0588235294117647,0.0541871921182266,0.0476190476190476,0.0409090909090909
XPC,0.0252100840336134,0.0147783251231527,0.0317460317460317,0.0409090909090909
LSM3,0.235294117647059,0.206896551724138,0.111111111111111,0.186363636363636
SLC6A6,0.0168067226890756,0.0197044334975369,0.0317460317460317,0.0272727272727273
CCDC174,0.0420168067226891,0.0492610837438424,0.126984126984127,0.0409090909090909
FGD5,0.0756302521008403,0.0246305418719212,0.0476190476190476,0.0136363636363636
FGD5-AS1,0.0504201680672269,0.0541871921182266,0.158730158730159,0.0454545454545455
NR2C2,0.0252100840336134,0.0246305418719212,0.0476190476190476,0.0363636363636364
MRPS25,0.0504201680672269,0.0344827586206897,0.0317460317460317,0.0363636363636364
RBSN,0,0.00492610837438424,0,0.00454545454545455
CAPN7,0.0252100840336134,0.0344827586206897,0.0476190476190476,0.0272727272727273
SH3BP5-AS1,0.00840336134453781,0,0,0.00909090909090909
SH3BP5,0.26890756302521,0.123152709359606,0.428571428571429,0.104545454545455
METTL6,0.0168067226890756,0.0246305418719212,0,0.0136363636363636
EAF1,0.0336134453781513,0.0443349753694581,0.0317460317460317,0.0409090909090909
HACL1,0.0504201680672269,0.0197044334975369,0.0317460317460318,0.0363636363636364
BTD,0.0252100840336134,0.0443349753694581,0.0476190476190476,0.0227272727272727
ANKRD28,0.117647058823529,0.0344827586206897,0.158730158730159,0.05
GALNT15,0.0672268907563025,0.00985221674876847,0.0952380952380952,0.0181818181818182
DPH3,0.0756302521008403,0.083743842364532,0.0952380952380952,0.0863636363636364
OXNAD1,0.0840336134453782,0.0738916256157636,0.0952380952380952,0.127272727272727
RFTN1,0.0420168067226891,0.0197044334975369,0.0952380952380952,0.0227272727272727
PLCL2,0.0168067226890756,0.0147783251231527,0.0476190476190476,0.0272727272727273
TBC1D5,0.0756302521008403,0.0197044334975369,0.0317460317460317,0.05
SATB1,0.0420168067226891,0.0591133004926108,0.0793650793650794,0.0454545454545455
RAB5A,0.0420168067226891,0.0591133004926108,0.0793650793650794,0.0727272727272727
KAT2B,0.0168067226890756,0.0147783251231527,0.0317460317460317,0.0318181818181818
ZNF385D,0.0168067226890756,0,0.0317460317460317,0
UBE2E2,0.00840336134453781,0.0443349753694581,0,0.0409090909090909
UBE2E1,0.109243697478992,0.0689655172413793,0.19047619047619,0.109090909090909
NKIRAS1,0.0504201680672269,0.00492610837438424,0.0793650793650794,0.0136363636363636
RPL15,2.77310924369748,3.28571428571429,2.96825396825397,3.57727272727273
NR1D2,0.0252100840336134,0.0147783251231527,0.0634920634920635,0.0409090909090909
THRB,0,0.00492610837438424,0,0
RARB,0.0168067226890756,0.0147783251231527,0.0476190476190476,0
TOP2B,0.0168067226890756,0.0147783251231527,0.142857142857143,0.0590909090909091
NGLY1,0.0756302521008403,0.0246305418719212,0.0793650793650794,0.0590909090909091
OXSM,0.0336134453781513,0.0197044334975369,0.0476190476190476,0.0227272727272727
SLC4A7,0.100840336134454,0.0443349753694581,0.0476190476190476,0.0909090909090909
LINC02084,0,0.00492610837438424,0.0158730158730159,0.0454545454545455
EOMES,0.0252100840336134,0.0246305418719212,0.0158730158730159,0.0136363636363636
CMC1,0.201680672268908,0.147783251231527,0.174603174603175,0.15
AZI2,0.0504201680672269,0.0591133004926108,0.142857142857143,0.0954545454545455
RBMS3,0.0504201680672269,0.00985221674876847,0.0793650793650794,0.0181818181818182
TGFBR2,0.403361344537815,0.123152709359606,0.571428571428571,0.15
STT3B,0.109243697478992,0.0541871921182266,0.142857142857143,0.0909090909090909
OSBPL10,0.0168067226890756,0.00492610837438424,0.0158730158730159,0
GPD1L,0.0504201680672269,0,0.0158730158730159,0.0181818181818182
CMTM8,0.0336134453781513,0.00492610837438424,0.0634920634920635,0.0181818181818182
CMTM7,0.0504201680672269,0.0886699507389163,0.0634920634920635,0.127272727272727
CMTM6,0.19327731092437,0.12807881773399,0.285714285714286,0.25
DYNC1LI1,0.0756302521008403,0.0492610837438424,0.0952380952380952,0.0863636363636364
CNOT10,0.00840336134453781,0.0246305418719212,0.0158730158730159,0.0227272727272727
GLB1,0.0252100840336134,0.0295566502463054,0.0158730158730159,0.0363636363636364
CRTAP,0.134453781512605,0.172413793103448,0.206349206349206,0.177272727272727
FBXL2,0,0.00492610837438424,0,0
UBP1,0,0.0246305418719212,0.0317460317460317,0.0227272727272727
CLASP2,0.0420168067226891,0.0246305418719212,0.0952380952380952,0.0363636363636364
PDCD6IP,0.092436974789916,0.0541871921182266,0.142857142857143,0.104545454545455
STAC,0,0.0492610837438424,0,0.00909090909090909
TRANK1,0.0168067226890756,0.00492610837438424,0,0.0227272727272727
EPM2AIP1,0.0252100840336134,0.00985221674876847,0.0634920634920635,0.0227272727272727
MLH1,0.0336134453781513,0.0147783251231527,0,0.0136363636363636
LRRFIP2,0.0756302521008403,0.0689655172413793,0.0952380952380952,0.0227272727272727
GOLGA4,0.0252100840336134,0.103448275862069,0.0952380952380952,0.0818181818181818
ITGA9,0.0420168067226891,0.00985221674876847,0.0158730158730159,0.0181818181818182
CTDSPL,0.00840336134453781,0.00492610837438424,0.0317460317460317,0.00454545454545455
VILL,0,0.00492610837438424,0.0317460317460317,0.0136363636363636
PLCD1,0,0,0.0158730158730159,0.0181818181818182
ACAA1,0.0588235294117647,0.0640394088669951,0.0793650793650794,0.0772727272727273
MYD88,0.0504201680672269,0.0246305418719212,0.0317460317460317,0.0590909090909091
OXSR1,0.0252100840336134,0.0197044334975369,0.0476190476190476,0.0454545454545455
ACVR2B,0.0168067226890756,0.0147783251231527,0.0158730158730159,0.00909090909090909
EXOG,0.0420168067226891,0.0246305418719212,0.0476190476190476,0.00909090909090909
WDR48,0.00840336134453781,0.0394088669950739,0.0634920634920635,0.0409090909090909
GORASP1,0.0252100840336134,0.0147783251231527,0,0.00909090909090909
CSRNP1,0.26890756302521,0.0738916256157636,0.333333333333333,0.25
CX3CR1,0,0.00492610837438424,0.0317460317460317,0.00454545454545455
SLC25A38,0.0336134453781513,0.0443349753694581,0.0158730158730159,0.0727272727272727
RPSA,1.47899159663866,1.95073891625616,1.84126984126984,2.99545454545455
MYRIP,0.0336134453781513,0,0.0317460317460317,0
EIF1B,0.210084033613445,0.275862068965517,0.142857142857143,0.190909090909091
ENTPD3-AS1,0,0.00985221674876847,0,0.00909090909090909
RPL14,3.36974789915966,4.61576354679803,3.53968253968254,5.62727272727273
ZNF620,0,0,0.0158730158730159,0
ZNF621,0.0252100840336134,0,0.0476190476190476,0.0181818181818182
CTNNB1,0.142857142857143,0.0985221674876847,0.285714285714286,0.113636363636364
ULK4,0.0336134453781513,0.0295566502463054,0.0317460317460317,0.0272727272727273
TRAK1,0.0252100840336134,0.0147783251231527,0.0317460317460317,0
SEC22C,0.0336134453781513,0.0443349753694581,0.0793650793650794,0.0545454545454545
SS18L2,0.176470588235294,0.113300492610837,0.222222222222222,0.163636363636364
NKTR,0.142857142857143,0.113300492610837,0.174603174603175,0.104545454545455
HIGD1A,0.0336134453781513,0.0344827586206897,0.0158730158730159,0.0181818181818182
POMGNT2,0.00840336134453781,0.0147783251231527,0,0.00909090909090909
SNRK,0.0840336134453782,0.0591133004926108,0.142857142857143,0.0454545454545455
ANO10,0.0504201680672269,0.0197044334975369,0.0158730158730159,0.0363636363636364
ABHD5,0.100840336134454,0.113300492610837,0.174603174603175,0.131818181818182
TCAIM,0.0840336134453782,0.0197044334975369,0.0158730158730159,0.00909090909090909
ZNF445,0.00840336134453781,0.00492610837438424,0.0158730158730159,0.0318181818181818
ZNF852,0,0.00492610837438424,0,0
ZNF197,0.00840336134453781,0.00985221674876847,0,0.00454545454545455
KIAA1143,0.0168067226890756,0.0344827586206897,0.0793650793650794,0.0227272727272727
KIF15,0,0.00492610837438424,0,0
TMEM42,0,0.0246305418719212,0,0.0227272727272727
ZDHHC3,0.0840336134453782,0.0394088669950739,0.0634920634920635,0.05
EXOSC7,0.0336134453781513,0.0295566502463054,0.0317460317460317,0.05
CLEC3B,0.134453781512605,0.0295566502463054,0.0952380952380952,0.0181818181818182
CDCP1,0.0168067226890756,0.0295566502463054,0,0.0181818181818182
TMEM158,0,0,0,0.00909090909090909
LARS2,0.0168067226890756,0.00492610837438424,0.0476190476190476,0.00454545454545455
LIMD1,0.0168067226890756,0.0197044334975369,0.0158730158730159,0.0272727272727273
SACM1L,0.126050420168067,0.0246305418719212,0.0793650793650794,0.0681818181818182
LZTFL1,0.00840336134453781,0.00492610837438424,0.0634920634920635,0.0181818181818182
FYCO1,0.0168067226890756,0.0147783251231527,0.0634920634920635,0.0227272727272727
CXCR6,0.100840336134454,0.0591133004926108,0.0476190476190476,0.159090909090909
CCR1,0.0336134453781513,0.0492610837438424,0,0.0454545454545455
CCR2,0.00840336134453781,0.00492610837438424,0,0.0136363636363636
AC098613.1,0.0168067226890756,0.0147783251231527,0.0317460317460317,0.00909090909090909
CCR5,0.00840336134453781,0.0147783251231527,0.0158730158730159,0.00909090909090909
CCRL2,0.0336134453781513,0.0197044334975369,0.0634920634920635,0.05
LINC02009,0,0.00492610837438424,0,0.00454545454545455
LTF,0.00840336134453781,0.00492610837438424,0.0317460317460317,0
ALS2CL,0.0168067226890756,0,0.0158730158730159,0.0181818181818182
CCDC12,0.100840336134454,0.0640394088669951,0.0793650793650794,0.0818181818181818
NBEAL2,0.0252100840336134,0.0147783251231527,0,0.0272727272727273
SETD2,0.151260504201681,0.0394088669950739,0.111111111111111,0.0772727272727273
KIF9,0.0336134453781513,0.0246305418719212,0.0317460317460317,0.0181818181818182
KLHL18,0.0672268907563025,0.00985221674876847,0.0158730158730159,0.00454545454545455
AC099778.1,0,0.00985221674876847,0,0.0181818181818182
PTPN23,0.00840336134453781,0.0197044334975369,0.0317460317460317,0.00909090909090909
SCAP,0.0252100840336134,0.00985221674876847,0.0317460317460317,0.0318181818181818
ELP6,0.0336134453781513,0.0197044334975369,0.0317460317460317,0.00454545454545455
SMARCC1,0.0336134453781513,0.0492610837438424,0.0476190476190476,0.0454545454545455
DHX30,0.0252100840336134,0.0443349753694581,0.0476190476190476,0.0545454545454545
MAP4,0.0840336134453782,0.0886699507389163,0.222222222222222,0.0772727272727273
ZNF589,0.00840336134453781,0.00985221674876847,0,0.00909090909090909
NME6,0,0.0295566502463054,0.0158730158730159,0.00909090909090909
PLXNB1,0.00840336134453781,0.0147783251231527,0,0.0136363636363636
CCDC51,0,0.0147783251231527,0.0158730158730159,0
TMA7,1.26050420168067,0.857142857142857,0.952380952380952,1.01818181818182
ATRIP,0.00840336134453781,0,0,0.00454545454545455
SHISA5,0.142857142857143,0.0985221674876847,0.126984126984127,0.104545454545455
PFKFB4,0.0168067226890756,0,0,0
UQCRC1,0.117647058823529,0.083743842364532,0.111111111111111,0.109090909090909
SLC26A6,0.0252100840336134,0,0.0158730158730159,0.0272727272727273
NCKIPSD,0.00840336134453781,0.0197044334975369,0.0158730158730159,0.0272727272727273
IP6K2,0.092436974789916,0.0788177339901478,0.0476190476190476,0.0590909090909091
PRKAR2A,0.0756302521008403,0.0295566502463054,0.0793650793650794,0.0454545454545455
SLC25A20,0.0168067226890756,0.0344827586206897,0.0317460317460317,0.0181818181818182
ARIH2OS,0.00840336134453781,0.0147783251231527,0,0.00909090909090909
ARIH2,0.19327731092437,0.083743842364532,0.174603174603175,0.0863636363636364
P4HTM,0.0252100840336134,0.0344827586206897,0.0793650793650794,0.0772727272727273
WDR6,0.0252100840336134,0.0640394088669951,0.0793650793650794,0.0454545454545455
DALRD3,0.0420168067226891,0.0541871921182266,0.0317460317460317,0.0272727272727273
NDUFAF3,0.176470588235294,0.147783251231527,0.158730158730159,0.25
IMPDH2,0.092436974789916,0.118226600985222,0.206349206349206,0.109090909090909
QRICH1,0.0588235294117647,0.0492610837438424,0.111111111111111,0.0545454545454545
