,SCAF1355_6,SCAF1356_16,SCAF1357_6PDC,SCAF1358_16PDC
FAM155B,0.00914913083257091,0.00467775467775468,0.0178926441351889,0.0119142176330421
EDA,0.00274473924977127,0.00363825363825364,0.0099403578528827,0.00158856235107228
IGBP1,0.493138151875572,0.404885654885655,0.57455268389662,0.497220015885624
PDZD11,0.275388838060384,0.257276507276507,0.244532803180915,0.352660841938046
KIF4A,0.0594693504117109,0.051975051975052,0.0894632206759443,0.0643367752184273
DLG3,0.0924062214089661,0.0498960498960499,0.139165009940358,0.0730738681493249
DLG3-AS1,0.00365965233302836,0.00155925155925156,0.00596421471172962,0.00238284352660842
SLC7A3,0.00274473924977127,0.00103950103950104,0.00596421471172962,0
SNX12,0.10064043915828,0.0893970893970894,0.113320079522863,0.11119936457506
FOXO4,0.0338517840805123,0.0311850311850312,0.0516898608349901,0.0333598093725179
IL2RG,0.121683440073193,0.0904365904365904,0.135188866799205,0.0810166799046863
MED12,0.119853613906679,0.0795218295218295,0.141153081510934,0.0762509928514694
NLGN3,0.00457456541628545,0.00935550935550936,0.0119284294234592,0.00953137410643368
GJB1,0.0814272644098811,0.0753638253638254,0.0894632206759443,0.0881652104845115
ZMYM3,0.172003659652333,0.129417879417879,0.149105367793241,0.136616362192216
NONO,1.66422689844465,1.35239085239085,1.88469184890656,1.32724384432089
ITGB1BP2,0,0.00051975051975052,0.00397614314115308,0.00238284352660842
TAF1,0.0914913083257091,0.0821205821205821,0.121272365805169,0.0698967434471803
OGT,0.354986276303751,0.390852390852391,0.393638170974155,0.422557585385226
GCNA,0.00274473924977127,0.00571725571725572,0.0099403578528827,0.0230341540905481
LINC00891,0.00457456541628545,0.00623700623700624,0.00198807157057654,0.0142970611596505
NHSL2,0.00914913083257091,0.00571725571725572,0.00596421471172962,0.00635424940428912
RTL5,0.106129917657823,0.0743243243243243,0.176938369781312,0.0937251787132645
PIN4,0.678865507776761,0.489085239085239,0.695825049701789,0.423351866560763
ERCC6L,0.0137236962488564,0.012993762993763,0.025844930417495,0.0174741858617951
RPS4X,30.2488563586459,24.8487525987526,30.7017892644135,29.8268467037331
CITED1,0.0768526989935956,0.0311850311850312,0.0834990059642147,0.062748212867355
HDAC8,0.102470265324794,0.134615384615385,0.107355864811133,0.154090548054011
PHKA1,0.0567246111619396,0.0239085239085239,0.0834990059642147,0.028594122319301
CHIC1,0.0219579139981702,0.0244282744282744,0.0238568588469185,0.0325655281969817
JPX,0.292772186642269,0.288461538461538,0.300198807157058,0.233518665607625
FTX,0.177493138151876,0.16008316008316,0.137176938369781,0.084988085782367
SLC16A2,0.00182982616651418,0.00415800415800416,0.0119284294234592,0.00158856235107228
RLIM,0.167429094236048,0.121621621621622,0.174950298210736,0.137410643367752
NEXMIF,0.0466605672461116,0.0634095634095634,0.0656063618290258,0.0524225575853852
ABCB7,0.182982616651418,0.172557172557173,0.224652087475149,0.20174741858618
UPRT,0.0576395242451967,0.0457380457380457,0.0556660039761431,0.0508339952343129
