,met1,met2
SMAGP,0.0093984962406015,0.00785422557335847
GALNT6,0.0006265664160401,0.00125667609173735
SLC4A8,0.0469924812030075,0.00879673264216148
SCN8A,0.0538847117794486,0.0486961985548225
AC068987.2,0.0018796992481203,0.00188501413760603
AC068987.5,0.0006265664160401,0.00345585925227773
AC068987.3,0.0025062656641604,0.000628338045868677
FIGNL2,0.0156641604010025,0.00816839459629281
ACVR1B,0.0795739348370927,0.0518378887841659
GRASP,0.0413533834586466,0.00659754948162111
NR4A1,0.441102756892231,0.134464341815897
ATG101,0.203634085213033,0.167452089224003
LINC00592,0.0119047619047619,0.0113100848256362
KRT80,0.101503759398496,0.0342444234998429
KRT7,0.889097744360902,1.23562676720075
KRT7-AS,0.0018796992481203,0.00188501413760603
KRT86,0.0275689223057644,0.0135092679861766
KRT81,0.0031328320802005,0.00125667609173735
AC121757.1,0.0056390977443609,0.000942507068803016
KRT5,0.0908521303258145,0.0260760289035501
KRT77,0.0018796992481203,0.000314169022934339
KRT3,0.0162907268170426,0.00502670436694942
KRT8,1.5062656641604,1.43795161797047
KRT18,1.68671679197995,2.17247879359095
EIF4B,1.33959899749373,1.39679547596607
AC068888.1,0.050125313283208,0.172164624568018
TNS2,0.0614035087719298,0.0851398052152058
SPRYD3,0.0720551378446115,0.0644046497015394
IGFBP6,0.0238095238095238,0.0823122840087967
SOAT2,0.0006265664160401,0.000628338045868677
CSAD,0.0407268170426065,0.0348727615457116
ZNF740,0.0701754385964912,0.0568645931511153
ITGB7,0.0025062656641604,0.00691171850455545
RARG,0.0344611528822055,0.0311027332704995
MFSD5,0.093984962406015,0.0775997486647817
ESPL1,0.743734335839599,0.639648130694314
PFDN5,5.13408521303258,5.47282437951618
AC073611.1,0.0018796992481203,0.00125667609173735
C12orf10,0.429824561403509,0.32076657241596
AAAS,0.12781954887218,0.102419101476594
SP1,0.0845864661654135,0.126610116242538
PRR13,0.256892230576441,0.361922714420358
PCBP2,5.49561403508772,5.53754319824065
MAP3K12,0.0845864661654135,0.0468111844172165
AC023509.4,0.0269423558897243,0.0135092679861766
TARBP2,0.128446115288221,0.0901665095821552
ATF7,0.191729323308271,0.116242538485705
AC023509.2,0.0025062656641604,0.000942507068803016
ATP5MC2,6.77130325814536,7.15802701853597
CALCOCO1,0.211152882205514,0.202324850769714
AC076968.1,0.006265664160401,0.000314169022934339
HOXC13,0.0162907268170426,0.00314169022934339
HOXC12,0.0162907268170426,0.000314169022934339
HOTAIR,0.0068922305764411,0.00125667609173735
HOXC11,0.0131578947368421,0.0040841972981464
HOXC10,0.496240601503759,0.564247565190072
HOXC6,0.0595238095238095,0.0527803958529689
HOXC9,0.228696741854637,0.148287778825008
HOXC-AS1,0.359649122807018,0.20420986490732
HOXC8,0.0532581453634085,0.0160226201696513
HOXC4,0.0394736842105263,0.021363493559535
AC012531.1,0,0.00251335218347471
HOXC5,0.0137844611528822,0.00816839459629281
AC023794.1,0.0031328320802005,0
AC023794.3,0.0018796992481203,0.00157084511467169
AC023794.4,0.0307017543859649,0.0113100848256362
SMUG1,0.1265664160401,0.155513666352498
LINC02381,0.145363408521303,0.129123468426013
AC023794.7,0.0037593984962406,0.00125667609173735
AC023794.2,0.0025062656641604,0.00345585925227773
CBX5,1.27255639097744,1.01822180333019
AC078778.1,0.0012531328320802,0.00157084511467169
HNRNPA1,10.6134085213033,9.96167137920201
COPZ1,0.907894736842105,1.17876217404964
AC079313.2,0.0037593984962406,0.00219918316054037
AC079313.1,0.0037593984962406,0.00157084511467169
ZNF385A,0.107769423558897,0.145460257618599
ITGA5,0.0031328320802005,0.00722588752748979
GTSF1,0.370927318295739,0.000942507068803016
NCKAP1L,0.115914786967419,0.0970782280867107
PDE1B,0.0112781954887218,0.0131950989632422
PPP1R1A,0.0350877192982456,0.0446120012566761
MUCL1,0.0996240601503759,0
NEUROD4,0.0056390977443609,0.000314169022934339
ITGA7,0.0025062656641604,0.00282752120640905
AC009779.3,0.0025062656641604,0.00282752120640905
BLOC1S1,0.379072681704261,0.316682375117813
RDH5,0.0018796992481203,0.00314169022934339
CD63,1.86466165413534,3.73484134464342
AC009779.2,0.0288220551378446,0.0179076343072573
GDF11,0.0526315789473684,0.038956958843858
SARNP,0.0983709273182957,0.0609487904492617
AC023055.1,0.0006265664160401,0.000628338045868677
ORMDL2,0.139724310776942,0.169337103361609
DNAJC14,0.0476190476190476,0.0496387056236255
PYM1,0.170426065162907,0.171222117499215
DGKA,0.0219298245614035,0.0163367891925856
PMEL,0,0.00282752120640905
CDK2,0.0864661654135338,0.115300031416902
RAB5B,0.276315789473684,0.310084825636192
SUOX,0.0407268170426065,0.0364436066603833
IKZF4,0.0407268170426065,0.0216776625824694
AC034102.8,0.0025062656641604,0.00125667609173735
RPS26,13.8771929824561,10.6814326107446
ERBB3,0.146616541353383,0.0892240025133522
PA2G4,0.954887218045113,0.561420043983663
RPL41,46.9906015037594,33.368206094879
ZC3H10,0.0269423558897243,0.0226201696512724
ESYT1,0.164160401002506,0.167137920201068
AC034102.6,0.0106516290726817,0.00628338045868677
MYL6B,1.89348370927318,1.4062205466541
MYL6,4.41979949874687,6.32359409362237
SMARCC2,0.348370927318296,0.248507697141062
RNF41,0.195488721804511,0.146088595664467
NABP2,0.238721804511278,0.242852654728244
ANKRD52,0.107142857142857,0.0675463399308828
COQ10A,0.102756892230576,0.0989632422243167
CS,0.265664160401002,0.186930568645932
AC073896.1,0.0012531328320802,0.000942507068803016
AC073896.2,0.0294486215538847,0.0276468740182218
CNPY2,0.321428571428571,0.27803958529689
PAN2,0.117167919799499,0.0813697769399937
IL23A,0.0357142857142857,0.169651272384543
STAT2,0.0607769423558897,0.0571787621740496
TIMELESS,0.178571428571429,0.150801131008483
MIP,0.0018796992481203,0.00188501413760603
SPRYD4,0.0889724310776942,0.0713163682060949
GLS2,0.154761904761905,0.0936223688344329
RBMS2,0.006265664160401,0.0326735783851712
BAZ2A,0.267543859649123,0.239396795475966
ATP5F1B,2.99310776942356,2.74081055607917
PTGES3,2.46428571428571,3.23562676720075
NACA,10.4129072681704,10.1118441721646
PRIM1,0.145989974937343,0.132893496701225
HSD17B6,0.0444862155388471,0.0458686773484134
ZBTB39,0.0538847117794486,0.0333019164310399
TAC3,9.27568922305764,0.267043669494188
MYO1A,0.0194235588972431,0.0289035501099592
NEMP1,0.0827067669172932,0.0738297203895696
NAB2,0.1234335839599,0.0775997486647817
STAT6,0.0025062656641604,0.0232485076971411
LRP1,0.0601503759398496,0.0207351555136664
NXPH4,0.193609022556391,0.333647502356268
SHMT2,0.548245614035088,0.742381401193842
AC137834.2,0.0031328320802005,0.00157084511467169
NDUFA4L2,2.21616541353383,3.88312912346843
STAC3,0.0043859649122807,0.00377002827521206
R3HDM2,0.25125313283208,0.151743638077286
AC126614.1,0.0012531328320802,0.00125667609173735
MARS,0.18483709273183,0.115300031416902
DDIT3,0.444235588972431,0.672635878102419
MBD6,0.128446115288221,0.107131636820609
DCTN2,0.761278195488722,0.502984605717876
KIF5A,0.0933583959899749,0.020420986490732
PIP4K2C,0.0964912280701754,0.109644989004084
DTX3,0.31077694235589,0.279610430411561
ARHGEF25,0.0307017543859649,0.0235626767200754
SLC26A10,0.0056390977443609,0.00471253534401508
B4GALNT1,0.0614035087719298,0.0461828463713478
OS9,0.4968671679198,1.33804586867735
AC025165.2,0.0037593984962406,0.00471253534401508
AGAP2,0.0363408521303258,0.00471253534401508
AGAP2-AS1,0.12719298245614,0.157084511467169
TSPAN31,0.0720551378446115,0.0876531573986805
CDK4,1.05827067669173,0.88124410933082
MARCH9,0.117167919799499,0.0933081998114986
CYP27B1,0.012531328320802,0.00942507068803016
METTL1,0.0432330827067669,0.0351869305686459
EEF1AKMT3,0.0269423558897243,0.0166509582155199
AC025165.3,0.0018796992481203,0.00282752120640905
TSFM,0.174812030075188,0.11655670750864
AVIL,0.0645363408521303,0.0131950989632422
AC025165.5,0.0025062656641604,0.00345585925227773
CTDSP2,0.256265664160401,0.266101162425385
AC083805.1,0,0.00188501413760603
AC083805.3,0.0025062656641604,0
AC084033.3,0.37531328320802,0.350612629594722
ATP23,0.12531328320802,0.100219918316054
LINC02388,0.0645363408521303,0.0480678605089538
LRIG3,0.0319548872180451,0.0860823122840088
SLC16A7,0.0839598997493734,0.0650329877474081
FAM19A2,0.0200501253132832,0.0248193528118128
USP15,0.24874686716792,0.21143575243481
MON2,0.258771929824561,0.221174992145774
LINC01465,0.0137844611528822,0.00659754948162111
AC048341.1,0.0018796992481203,0.00219918316054037
AC048341.2,0.0144110275689223,0.0122525918944392
PPM1H,0.0382205513784461,0.0276468740182218
AVPR1A,0.0100250626566416,0.000314169022934339
DPY19L2,0.212406015037594,0.0995915802701854
RXYLT1,0.214285714285714,0.114985862393968
SRGAP1,0.0426065162907268,0.0829406220546654
AC020611.2,0.0006265664160401,0.000942507068803016
C12orf66,0.0444862155388471,0.0197926484448633
C12orf56,0.0031328320802005,0.000942507068803016
XPOT,0.200501253132832,0.164310398994659
AC135279.3,0.0056390977443609,0.000942507068803016
TBK1,0.134711779448622,0.0914231856738926
RASSF3,0.0200501253132832,0.0364436066603833
GNS,0.232456140350877,0.303173107131637
TBC1D30,0.112155388471178,0.0424128180961357
LINC02389,0,0.00282752120640905
LEMD3,0.140350877192982,0.0907948476280239
LLPH,0.0946115288220551,0.0860823122840088
LLPH-DT,0.0068922305764411,0.00628338045868677
TMBIM4,0.180451127819549,0.136035186930569
IRAK3,0.0300751879699248,0
HELB,0.0288220551378446,0.0131950989632422
GRIP1,0.0100250626566416,0.000628338045868677
CAND1,0.652882205513785,0.52717562048382
DYRK2,0.142230576441103,0.0970782280867107
IFNG-AS1,0.0012531328320802,0.00219918316054037
MDM1,0.0494987468671679,0.0471253534401508
LINC02384,0.0018796992481203,0.00188501413760603
RAP1B,0.295112781954887,0.405592208608231
AC090061.1,0.0169172932330827,0.0248193528118128
NUP107,0.204260651629073,0.152686145146089
SLC35E3,0.104636591478697,0.0534087338988376
MDM2,0.213659147869674,0.19258561105875
AC025423.1,0.0018796992481203,0.00157084511467169
AC025423.4,0.0081453634085213,0.00534087338988376
CPM,0.0018796992481203,0.00377002827521206
CPSF6,0.270050125313283,0.217719132893497
LYZ,0.0037593984962406,0.00596921143575244
YEATS4,0.204260651629073,0.180647188187245
FRS2,0.0820802005012531,0.0600062833804587
CCT2,1.51315789473684,1.23625510524662
BEST3,0.0921052631578947,0.0402136349355953
AC025263.1,0.012531328320802,0.0100534087338988
RAB3IP,0.384711779448622,0.466226830034559
AC025159.1,0.204260651629073,0.185045554508325
LINC01481,0.0043859649122807,0.0056550424128181
CNOT2,0.382205513784461,0.347156770342444
KCNMB4,0.0018796992481203,0.000314169022934339
PTPRR,0.0050125313283208,0.00188501413760603
AC025575.2,0.0614035087719298,0.0282752120640905
TSPAN8,0.12218045112782,0.476908576814326
LGR5,0.0112781954887218,0.00942507068803016
ZFC3H1,0.12593984962406,0.0907948476280239
THAP2,0.154761904761905,0.149544454916745
TMEM19,0.0457393483709273,0.039899465912661
RAB21,0.140350877192982,0.116242538485705
TBC1D15,0.150375939849624,0.150801131008483
ATXN7L3B,0.400375939849624,0.304429783223374
AC025257.1,0.0068922305764411,0.00377002827521206
KCNC2,0.0056390977443609,0.000942507068803016
CAPS2,0.0131578947368421,0.00848256361922714
GLIPR1,0.006265664160401,0.00439836632108074
KRR1,0.369674185463659,0.335846685516808
PHLDA1,0.012531328320802,0.0097392397109645
NAP1L1,2.16791979949875,1.99308828149544
BBS10,0.0520050125313283,0.0427269871190701
OSBPL8,0.285087719298246,0.196355639333962
ZDHHC17,0.144110275689223,0.132579327678291
CSRP2,0.104010025062657,0.0819981149858624
E2F7,0.0200501253132832,0.0276468740182218
NAV3,0.0338345864661654,0.00471253534401508
SYT1,0.844611528822055,1.41313226515866
PAWR,0.184210526315789,0.144203581526861
PPP1R12A,0.413533834586466,0.29908890983349
OTOGL,0.0657894736842105,0.000942507068803016
LIN7A,0.0551378446115288,0.000314169022934339
ACSS3,0.0839598997493734,0.000314169022934339
PPFIA2,0.006265664160401,0.000628338045868677
CCDC59,0.451754385964912,0.349670122525919
METTL25,0.0488721804511278,0.0477536914860195
TMTC2,0.0269423558897243,0.00628338045868677
LRRIQ1,0.0388471177944862,0.0289035501099592
AC131532.1,0.0538847117794486,0.0496387056236255
NTS,0.448621553884712,0.0103675777568332
MGAT4C,0.119674185463659,0.0521520578071002
C12orf29,0.164786967418546,0.122840087967326
CEP290,0.18546365914787,0.116870876531574
TMTC3,0.0551378446115288,0.0411561420043984
KITLG,0.0137844611528822,0.0150801131008483
AC024941.2,0.0006265664160401,0.00219918316054037
DUSP6,0.151002506265664,0.138234370091109
AC024909.2,0.0043859649122807,0.00157084511467169
AC010201.2,0.0056390977443609,0.00251335218347471
POC1B,0.0263157894736842,0.0339302544769086
GALNT4,0.0006265664160401,0.00157084511467169
POC1B-GALNT4,0.0012531328320802,0.00125667609173735
POC1B-AS1,0.0131578947368421,0.022306000628338
AC025034.1,0.0025062656641604,0.00219918316054037
ATP2B1,0.192355889724311,0.420043983663211
ATP2B1-AS1,0.120927318295739,0.0804272698711907
LUM,0,0.00282752120640905
DCN,0.0043859649122807,0.00754005655042413
BTG1,2.1422305764411,1.51837888784166
AC025164.1,0.136591478696742,0.0659754948162111
LINC02397,0.0119047619047619,0.00157084511467169
EEA1,0.157268170426065,0.133836003770028
AC138123.1,0.0031328320802005,0.00345585925227773
NUDT4,0.288847117794486,0.283380458686773
UBE2N,0.621553884711779,0.563933396167138
MRPL42,0.486842105263158,0.55827835375432
SOCS2,0.144110275689223,0.131008482563619
CRADD,0.0977443609022556,0.0851398052152058
PLXNC1,0.0369674185463659,0.0364436066603833
CEP83,0.110902255639098,0.0722588752748979
CEP83-DT,0.0087719298245614,0.00816839459629281
TMCC3,0.0012531328320802,0.000942507068803016
NDUFA12,0.860902255639098,1.08828149544455
NR2C1,0.138471177944862,0.119384228715049
FGD6,0.0238095238095238,0.0131950989632422
VEZT,0.239974937343358,0.218033301916431
METAP2,0.765664160401002,0.513352183474709
USP44,0.0256892230576441,0.0191643103989947
NTN4,0.0006265664160401,0.000942507068803016
AC090001.1,0.0012531328320802,0.000942507068803016
SNRPF,2.55263157894737,1.31825322023249
LTA4H,0.441729323308271,0.400565504241282
AC007298.1,0.006265664160401,0.000314169022934339
ELK3,0.0288220551378446,0.0201068174677977
CDK17,0.161654135338346,0.0911090166509582
CFAP54,0.0457393483709273,0.0505812126924285
NEDD1,0.131578947368421,0.0926798617656299
AC007656.1,0.0795739348370927,0.0804272698711907
AC016152.1,0.0037593984962406,0.00377002827521206
LINC02453,0.0106516290726817,0.00502670436694942
TMPO-AS1,0.102756892230576,0.0578071002199183
TMPO,0.676691729323308,0.54885328306629
SLC25A3,1.94172932330827,1.71536286522149
IKBIP,0.12719298245614,0.0873389883757461
APAF1,0.0989974937343358,0.0766572415959786
ANKS1B,0.0494987468671679,0.0172792962613886
UHRF1BP1L,0.140977443609023,0.101162425384857
ACTR6,0.296365914786967,0.267672007540057
DEPDC4,0.0031328320802005,0.00314169022934339
SCYL2,0.199874686716792,0.118441721646246
SLC17A8,0.043859649122807,0.000942507068803016
GAS2L3,0.0657894736842105,0.0552937480364436
ANO4,0.0231829573934837,0.00219918316054037
UTP20,0.0607769423558897,0.0323594093622369
ARL1,0.304511278195489,0.38956958843858
CHPT1,0.050125313283208,0.0116242538485705
GNPTAB,0.135964912280702,0.0948790449261703
DRAM1,0.0137844611528822,0.00722588752748979
WASHC3,0.272556390977444,0.160540370719447
NUP37,0.146616541353383,0.124096764059064
PARPBP,0.0476190476190476,0.0521520578071002
LINC02456,0.0419799498746867,0.0245051837888784
IGF1,0.0025062656641604,0.000314169022934339
PAH,0.0344611528822055,0.0289035501099592
ASCL1,3.45927318295739,5.71881872447377
AC068643.1,0.0043859649122807,0.00691171850455545
C12orf42,0.320802005012531,0.243480992774112
STAB2,0.0006265664160401,0.00502670436694942
AC025265.1,0.0006265664160401,0.00251335218347471
NT5DC3,0.0394736842105263,0.0351869305686459
HSP90B1,3.02318295739348,8.77631165567075
C12orf73,0.354636591478697,0.376060320452403
TDG,0.340225563909774,0.176248821866164
GLT8D2,0.0068922305764411,0.0097392397109645
HCFC2,0.0601503759398496,0.0615771284951304
NFYB,0.12593984962406,0.130380144517751
TXNRD1,0.295112781954887,0.156770342444235
EID3,0.0952380952380952,0.0552937480364436
CHST11,0.006265664160401,0.00157084511467169
SLC41A2,0.0601503759398496,0.0254476908576814
C12orf45,0.333959899749373,0.219918316054037
ALDH1L2,0.0068922305764411,0.000314169022934339
WASHC4,0.135964912280702,0.121583411875589
APPL2,0.112155388471178,0.0942507068803016
C12orf75,1.00250626566416,1.84134464341816
NUAK1,0.0570175438596491,0.0279610430411561
CKAP4,0.19047619047619,0.245366006911719
AC079174.2,0.0031328320802005,0.00377002827521206
TCP11L2,0.0513784461152882,0.0477536914860195
POLR3B,0.0307017543859649,0.0304743952246308
AC079385.1,0.0025062656641604,0.000314169022934339
AC079385.2,0.0025062656641604,0
AC079385.3,0.0050125313283208,0.000314169022934339
RIC8B,0.154135338345865,0.0857681432610745
AC007541.1,0.140977443609023,0.0986490732013823
TMEM263,0.300751879699248,0.274897895067546
MTERF2,0.180451127819549,0.165881244109331
CRY1,0.225563909774436,0.11153000314169
BTBD11,0.0952380952380952,0.00754005655042413
PWP1,0.379072681704261,0.250078542255734
PRDM4,0.068922305764411,0.0490103675777568
AC007622.2,0.0043859649122807,0.000942507068803016
FICD,0.018796992481203,0.019478479421929
SART3,0.226817042606516,0.162111215834119
ISCU,0.565789473684211,0.664467483506126
CORO1C,0.159147869674185,0.196355639333962
SSH1,0.056390977443609,0.038956958843858
SVOP,0.0545112781954887,0.0238768457430097
USP30,0.0883458646616541,0.0666038328620798
USP30-AS1,0.0100250626566416,0.00439836632108074
ALKBH2,0.181077694235589,0.127866792334276
UNG,0.344611528822055,0.275212064090481
ACACB,0.0068922305764411,0.00754005655042413
FOXN4,0.0031328320802005,0.00691171850455545
KCTD10,0.0739348370927318,0.0386427898209237
UBE3B,0.0864661654135338,0.0911090166509582
MMAB,0.257518796992481,0.291863022306001
MVK,0.0845864661654135,0.0666038328620798
FAM222A,0.0419799498746867,0.0307885642475652
GLTP,0.121553884711779,0.0819981149858624
TCHP,0.112781954887218,0.0540370719447062
GIT2,0.0852130325814536,0.0666038328620798
ANKRD13A,0.0469924812030075,0.0333019164310399
C12orf76,0.338345864661654,0.231856738925542
IFT81,0.245614035087719,0.191328934967012
ATP2A2,0.43483709273183,0.394910461828464
ANAPC7,0.169799498746867,0.132579327678291
ARPC3,1.88408521303258,2.26735783851712
GPN3,0.256892230576441,0.210807414388941
FAM216A,0.477443609022556,0.179390512095507
VPS29,1.19486215538847,1.0612629594722
RAD9B,0.0050125313283208,0.00502670436694942
PPTC7,0.0632832080200501,0.0430411561420044
TCTN1,0.616541353383459,0.792962613886271
HVCN1,0.0006265664160401,0.00219918316054037
PPP1CC,1.04448621553885,0.811498586239397
CUX2,0.0093984962406015,0.000942507068803016
PHETA1,0.0200501253132832,0.0119384228715049
SH2B3,0.0225563909774436,0.00754005655042413
ATXN2,0.237468671679198,0.189758089852341
ATXN2-AS,0.0050125313283208,0.00722588752748979
BRAP,0.12719298245614,0.0914231856738926
ACAD10,0.0350877192982456,0.0160226201696513
ALDH2,0.031328320802005,0.0119384228715049
MAPKAPK5-AS1,0.350877192982456,0.247251021049325
MAPKAPK5,0.199248120300752,0.126610116242538
TMEM116,0.154135338345865,0.147659440779139
ERP29,1.43859649122807,2.72038956958844
NAA25,0.245614035087719,0.177505497957901
TRAFD1,0.128446115288221,0.0961357210179076
HECTD4,0.234962406015038,0.158027018535972
RPL6,19.0820802005013,16.684260131951
PTPN11,0.286340852130326,0.19478479421929
OAS1,0.0018796992481203,0.0216776625824694
AC004551.1,0.0520050125313283,0.000628338045868677
OAS3,0.0162907268170426,0.0179076343072573
DTX1,0.0401002506265664,0.019478479421929
RASAL1,0.133458646616541,0.097392397109645
CFAP73,0.0031328320802005,0.00282752120640905
DDX54,0.18796992481203,0.137291863022306
RITA1,0.0983709273182957,0.0892240025133522
IQCD,0.0651629072681704,0.0879673264216148
TPCN1,0.031328320802005,0.0556079170593779
SLC8B1,0.0100250626566416,0.00816839459629281
PLBD2,0.0476190476190476,0.0285893810870248
SDSL,0.0507518796992481,0.0710021991831605
LHX5,0.0006265664160401,0.000942507068803016
RBM19,0.0426065162907268,0.0333019164310399
MED13L,0.229323308270677,0.160226201696513
MAP1LC3B2,0.0081453634085213,0.00911090166509582
C12orf49,0.068922305764411,0.0329877474081056
RNFT2,0.0607769423558897,0.0097392397109645
HRK,0.0401002506265664,0.00471253534401508
FBXW8,0.0476190476190476,0.0289035501099592
TESC,0.012531328320802,0.00722588752748979
FBXO21,0.417293233082707,0.284008796732642
KSR2,0.214912280701754,0.0863964813069431
RFC5,0.159147869674185,0.139805215205781
WSB2,0.209273182957393,0.234055922086082
VSIG10,0.0664160401002506,0.0628338045868677
AC131238.1,0.0006265664160401,0.000942507068803016
PEBP1,2.81516290726817,2.7913917687716
TAOK3,0.224937343358396,0.201696512723845
SUDS3,0.3765664160401,0.353125981778197
LINC02440,0.0200501253132832,0
SRRM4,0.209273182957393,0.132265158655357
HSPB8,0.0288220551378446,0.0116242538485705
AC002070.1,0.0006265664160401,0.00157084511467169
PRKAB1,0.102130325814536,0.0961357210179076
CIT,0.0971177944862155,0.0951932139491046
BICDL1,0.0895989974937343,0.0543512409676406
RAB35,0.0852130325814536,0.0581212692428527
AC004812.2,0.0726817042606516,0.0433553251649387
GCN1,0.115914786967419,0.080741438894125
RPLP0,32.4010025062657,23.7458372604461
PXN-AS1,0.105263157894737,0.0606346214263274
PXN,0.194862155388471,0.164938737040528
AC004263.1,0.0031328320802005,0.00157084511467169
SIRT4,0.0106516290726817,0.00596921143575243
PLA2G1B,0.0012531328320802,0.000942507068803016
MSI1,0.0369674185463659,0.00377002827521206
COX6A1,5.7468671679198,6.31259817781967
TRIAP1,0.266917293233083,0.237197612315426
GATC,0.12406015037594,0.05937794533459
SRSF9,1.05639097744361,1.04524033930254
DYNLL1,3.15726817042607,4.35124096764059
NRAV,0.0482456140350877,0.0750863964813069
COQ5,0.143483709273183,0.109016650958216
RNF10,0.303884711779449,0.264844486333647
POP5,0.254385964912281,0.279924599434496
CABP1,0.0018796992481203,0.000314169022934339
MLEC,0.49874686716792,0.333961671379202
AC069234.2,0.0025062656641604,0.000942507068803016
UNC119B,0.128446115288221,0.0939365378573673
ACADS,0.0645363408521303,0.0722588752748979
SPPL3,0.161654135338346,0.140747722274584
C12orf43,0.0676691729323308,0.0464970153942821
OASL,0,0.00125667609173735
P2RX7,0.0219298245614035,0.00596921143575243
P2RX4,0.0651629072681704,0.0857681432610745
CAMKK2,0.0820802005012531,0.0606346214263274
ANAPC5,0.539473684210526,0.480364436066604
RNF34,0.12593984962406,0.100848256361923
KDM2B,0.135338345864662,0.0926798617656299
AC145422.1,0.0025062656641604,0.00157084511467169
ORAI1,0.0181704260651629,0.022306000628338
MORN3,0.0275689223057644,0.0135092679861766
TMEM120B,0.0357142857142857,0.0182218033301916
RHOF,0.0325814536340852,0.0314169022934339
LINC01089,0.0964912280701754,0.0703738611372919
AC084018.2,0.0087719298245614,0.0040841972981464
SETD1B,0.0520050125313283,0.0430411561420044
PSMD9,0.280701754385965,0.266729500471254
AC069503.2,0.0006265664160401,0.000628338045868677
WDR66,0.0463659147869674,0.0235626767200754
AC069503.1,0.0037593984962406,0.00188501413760603
BCL7A,0.2531328320802,0.154571159283695
MLXIP,0.263784461152882,0.210179076343073
LRRC43,0.0006265664160401,0.00879673264216148
B3GNT4,0.0451127819548872,0.0716305372290292
DIABLO.1,0.0852130325814536,0.0710021991831605
VPS33A,0.0288220551378446,0.0257618598806158
CLIP1,0.117167919799499,0.0810556079170594
ZCCHC8,0.219924812030075,0.143261074458058
AC127002.1,0.0068922305764411,0.00125667609173735
RSRC2,0.773809523809524,0.870248193528118
KNTC1,0.113408521303258,0.0929940307885642
AC026333.4,0.0025062656641604,0.000314169022934339
DENR,0.572681704260652,0.341187558906692
CCDC62,0.0006265664160401,0.000942507068803016
HIP1R,0.0770676691729323,0.0486961985548225
VPS37B,0.0964912280701754,0.0471253534401508
ABCB9,0.0526315789473684,0.0348727615457116
OGFOD2,0.0701754385964912,0.0373861137291863
ARL6IP4,1.16854636591479,1.07163053722903
PITPNM2,0.0244360902255639,0.00377002827521206
MPHOSPH9,0.18609022556391,0.144203581526861
C12orf65,0.272556390977444,0.270185359723531
AC068768.1,0.0012531328320802,0.000942507068803016
CDK2AP1,0.347117794486216,0.237197612315426
SBNO1,0.31203007518797,0.234370091109017
AC137767.1,0.137218045112782,0.110273327049953
KMT5A,0.0482456140350877,0.0430411561420044
RILPL2,0.0150375939849624,0.0141376060320452
SNRNP35,0.196741854636591,0.200754005655042
RILPL1,0.0194235588972431,0.0119384228715049
AC055713.1,0.0093984962406015,0.00816839459629281
TMED2,0.825187969924812,1.05340873389884
DDX55,0.102130325814536,0.0757147345271756
EIF2B1,0.206140350877193,0.234684260131951
GTF2H3,0.157268170426065,0.100219918316054
TCTN2,0.0852130325814536,0.0688030160226202
ATP6V0A2,0.0983709273182957,0.0377002827521206
DNAH10,0.0457393483709273,0.019478479421929
CCDC92,0.147243107769424,0.0684888469996858
AC079315.1,0.006265664160401,0.00377002827521206
DNAH10OS,0.0043859649122807,0.0056550424128181
ZNF664,0.636591478696742,0.547596606974552
RFLNA,0.0081453634085213,0.00251335218347471
AC068790.8,0.0012531328320802,0.000314169022934339
AC068790.9,0.0012531328320802,0
NCOR2,0.268796992481203,0.143575243480993
SCARB1,0.0682957393483709,0.0571787621740496
UBC,7.28884711779449,6.24630851398052
DHX37,0.0369674185463659,0.0182218033301916
BRI3BP,0.168546365914787,0.167137920201068
THRIL,0.0025062656641604,0.00251335218347471
AACS,0.18609022556391,0.144517750549796
TMEM132B,0.0068922305764411,0.000942507068803016
LINC00939,0,0.00125667609173735
LINC02347,0.0050125313283208,0.0056550424128181
LINC00944,0.0169172932330827,0.000314169022934339
LINC02405,0.0382205513784461,0.0298460571787622
AC079949.1,0.0119047619047619,0.0135092679861766
AC079949.2,0.0852130325814536,0.0568645931511153
SLC15A4,0.0908521303258145,0.0744580584354383
GLT1D1,0.0432330827067669,0.00534087338988376
TMEM132D,0.0288220551378446,0.0267043669494188
AC130404.1,0.0012531328320802,0.00125667609173735
PIWIL1,0.0144110275689223,0.000314169022934339
RIMBP2,0.131578947368421,0.0480678605089538
STX2,0.113408521303258,0.0496387056236255
RAN,3.04010025062657,3.06503298774741
SFSWAP,0.194862155388471,0.174677976751492
MMP17,0.0269423558897243,0.000942507068803016
ULK1,0.12218045112782,0.125353440150801
PUS1,0.0526315789473684,0.0263901979264844
EP400,0.177318295739348,0.113415017279296
DDX51,0.0401002506265664,0.0251335218347471
NOC4L,0.112155388471178,0.0898523405592209
LINC02361,0.006265664160401,0.00251335218347471
AC138466.1,0.0031328320802005,0.000314169022934339
AC148476.1,0.0037593984962406,0.00596921143575243
FBRSL1,0.138471177944862,0.077913917687716
AC131212.1,0.0106516290726817,0.00188501413760603
POLE,0.135338345864662,0.0763430725730443
PXMP2,0.422932330827068,0.248193528118128
PGAM5,0.0614035087719298,0.0458686773484134
ANKLE2,0.246240601503759,0.186302230600063
GOLGA3,0.107769423558897,0.0986490732013823
CHFR,0.0413533834586466,0.0333019164310399
AC127070.1,0.0131578947368421,0.0160226201696513
AC127070.2,0.0106516290726817,0.00534087338988376
ZNF605,0.113408521303258,0.0754005655042413
ZNF26,0.0476190476190476,0.038956958843858
