,met1,met2
KHDRBS2,0.0974747474747475,0
FKBP1C,0.0111111111111111,0.021684316691881
LGSN,0.0353535353535354,0.0121028744326778
PTP4A1,0.388383838383838,0.307614725163893
AL135905.1,0.00202020202020202,0.00226928895612708
PHF3,0.482828282828283,0.419566313666162
EYS,0.0262626262626263,0.00983358547655068
LMBRD1,0.287878787878788,0.356782652546646
COL9A1,0.0292929292929293,0.0337871911245587
FAM135A,0.0838383838383838,0.0423600605143722
SDHAF4,0.0974747474747475,0.0844679778113969
SMAP1,0.305555555555556,0.280635400907716
B3GAT2,0.0121212121212121,0.00453857791225416
OGFRL1,0.0484848484848485,0.0400907715582451
LINC00472,0.0171717171717172,0.0168935955622794
RIMS1,0.0893939393939394,0.0153807362581947
KCNQ5,0.0176767676767677,0.00832072617246596
KHDC1,0.0803030303030303,0.0564800806858295
AC019205.1,0.0454545454545455,0.0317700453857791
OOEP,0.00606060606060606,0.00479072112960161
DDX43,0.0106060606060606,0.00453857791225416
CGAS,0.0131313131313131,0.0204236006051437
MTO1,0.0601010101010101,0.0481593545133636
EEF1A1,49.8010101010101,48.9155320221886
SLC17A5,0.0823232323232323,0.0693393847705497
CD109,0.0277777777777778,0.0171457387796268
COL12A1,0.0686868686868687,0.0637922339889057
COX7A2,4.01313131313131,3.42763489662128
TMEM30A,0.393434343434343,0.365103378719112
AL080250.1,0.0257575757575758,0.0199193141704488
FILIP1,0.047979797979798,0.0254664649520928
SENP6,0.312626262626263,0.2821482602118
MYO6,0.236363636363636,0.212304589006556
MEI4,0.0126262626262626,0.0186585980837115
IRAK1BP1,0.118181818181818,0.0821986888552698
PHIP,0.711616161616162,0.601865859808371
HMGN3,1.68737373737374,1.59480584972264
HMGN3-AS1,0.0095959595959596,0.00504286434694907
LCA5,0.0505050505050505,0.0191628845184065
SH3BGRL2,0.0823232323232323,0.0706001008572869
ELOVL4,0.110606060606061,0.0229450327786183
TTK,0.0575757575757576,0.0499243570347958
BCKDHB,0.0535353535353535,0.043368633383762
TENT5A,1.9989898989899,3.71608673726677
IBTK,0.190909090909091,0.14750378214826
TPBG,0.193939393939394,0.245335350479072
UBE3D,0.0742424242424242,0.0421079172970247
DOPEY1,0.185858585858586,0.0789208270297529
PGM3,0.117676767676768,0.104135148764498
RWDD2A,0.0434343434343434,0.0353000504286435
ME1,0.0727272727272727,0.0297528996469995
PRSS35,0.00606060606060606,0.00781643973777105
SNAP91,0.0712121212121212,0.035047907211296
RIPPLY2,0.301515151515152,0.24155320221886
CYB5R4,0.0964646464646465,0.086232980332829
MRAP2,0.152020202020202,0.20499243570348
CEP162,0.0727272727272727,0.0597579425113464
TBX18,0.00606060606060606,0.00403429147755925
NT5E,0.0191919191919192,0.0221886031265759
SNX14,0.193434343434343,0.181038830055472
SYNCRIP,0.591414141414141,0.420070600100857
CGA,0.00454545454545455,0
AL139274.2,0.0444444444444444,0.0211800302571861
ZNF292,0.643939393939394,0.517397881996974
SMIM8,0.135858585858586,0.0910237014624307
CFAP206,0.00252525252525253,0.00428643469490671
AL049697.1,0.00404040404040404,0.00100857286938981
SLC35A1,0.05,0.0307614725163893
RARS2,0.13030303030303,0.128088754412506
ORC3,0.133838383838384,0.124810892586989
AKIRIN2,0.252020202020202,0.173726676752395
CNR1,0.0757575757575758,0.0421079172970247
AL139042.1,0.0454545454545455,0.029500756429652
RNGTT,0.0929292929292929,0.0501765002521432
PNRC1,1.38484848484848,1.17523953605648
SRSF12,0.123232323232323,0.0574886535552194
PM20D2,0.171717171717172,0.094553706505295
GABRR1,0.129292929292929,0.0963187090267272
UBE2J1,0.282323232323232,0.274079677256682
RRAGD,0.16010101010101,0.208270297528996
ANKRD6,0.0368686868686869,0.0186585980837115
LYRM2,0.438888888888889,0.314674735249622
MDN1,0.11969696969697,0.0655572365103379
AL096678.1,0.00909090909090909,0.00554715078164397
CASP8AP2,0.144949494949495,0.126575895108422
BACH2,0.00555555555555556,0.00605143721633888
MAP3K7,0.104040404040404,0.086737266767524
MANEA-DT,0.0207070707070707,0.0307614725163893
MANEA,0.127777777777778,0.130862329803328
UFL1,0.237373737373737,0.194654563792234
FHL5,0.0267676767676768,0
GPR63,0.0166666666666667,0.00605143721633888
NDUFAF4,0.304545454545455,0.269793242561775
KLHL32,0.0545454545454545,0.0363086232980333
MMS22L,0.0883838383838384,0.0448814926878467
POU3F2,0.00353535353535354,0.00126071608673727
FBXL4,0.135858585858586,0.138930912758447
FAXC,0.0893939393939394,0.0423600605143722
COQ3,0.0313131313131313,0.0297528996469995
PNISR,0.904545454545455,0.977811396873424
AL513550.1,0.0116161616161616,0.00731215330307615
USP45,0.0373737373737374,0.0398386283408976
TSTD3,0.0303030303030303,0.0305093292990419
CCNC,0.198484848484848,0.173726676752395
SIM1,0.0590909090909091,0
ASCC3,0.257575757575758,0.13363590519415
AL133338.1,0.0358585858585859,0.0317700453857791
GRIK2,0.159090909090909,0.47226424609178
HACE1,0.0838383838383838,0.0637922339889057
PREP,0.108080808080808,0.0678265254664649
ATG5,0.144949494949495,0.171457387796268
PRDM1,0.0207070707070707,0.0163893091275845
RTN4IP1,0.0227272727272727,0.0221886031265759
QRSL1,0.0651515151515152,0.0620272314674735
CD24,1.64545454545455,4.17271810388301
C6orf203,0.132323232323232,0.130610186585981
BEND3,0.0202020202020202,0.0131114473020676
PDSS2,0.0863636363636364,0.0612708018154312
SOBP,0.159090909090909,0.0834594049420071
SCML4,0.0297979797979798,0.0136157337367625
SEC63,0.398484848484848,0.288451840645487
AL024507.2,0.0237373737373737,0.00605143721633888
OSTM1,0.0707070707070707,0.0791729702471003
SNX3,1.38333333333333,1.23449319213313
AFG1L,0.0297979797979798,0.0199193141704488
FOXO3,0.28989898989899,0.226928895612708
ARMC2,0.0575757575757576,0.0648008068582955
SESN1,0.203030303030303,0.213565305093293
CEP57L1,0.0757575757575758,0.0685829551185073
CD164,0.674242424242424,1.38552697932426
AL359711.2,0.00858585858585859,0.00201714573877963
PPIL6,0.156565656565657,0.267523953605648
SMPD2,0.0525252525252525,0.0648008068582955
MICAL1,0.226767676767677,0.158345940494201
ZBTB24,0.0595959595959596,0.0458900655572365
AK9,0.208585858585859,0.113716591023701
FIG4,0.0984848484848485,0.0877458396369138
GPR6,0.0454545454545455,0.0108421583459405
WASF1,0.158585858585859,0.102874432677761
CDC40,0.245959595959596,0.192385274836107
METTL24,0.0106060606060606,0.0103378719112456
DDO,0.0575757575757576,0.0368129097327282
SLC22A16,0.00606060606060606,0.00277357539082199
CDK19,0.185858585858586,0.119011598587998
AMD1,0.267171717171717,0.183560262228946
GTF3C6,0.477272727272727,0.509077155824508
RPF2,0.257575757575758,0.195915279878971
SLC16A10,0.0565656565656566,0.0418557740796773
MFSD4B,0.0575757575757576,0.0325264750378215
AL080317.1,0.00555555555555556,0.00353000504286435
REV3L,0.283838383838384,0.216338880484115
AL080317.3,0.00353535353535354,0.00226928895612708
TRAF3IP2-AS1,0.0888888888888889,0.0627836611195159
TRAF3IP2,0.1,0.0574886535552194
Z97989.1,0.0095959595959596,0.00781643973777105
FYN,0.186868686868687,0.123550176500252
TUBE1,0.131818181818182,0.109430156328795
FAM229B,0.281313131313131,0.241805345436208
LAMA4,0.0646464646464646,0.0733736762481089
MARCKS,0.906060606060606,0.621533030761472
HDAC2,1.63030303030303,1.22945032778618
HDAC2-AS2,0.00909090909090909,0.00655572365103379
FRK,0.00353535353535354,0.00731215330307615
NT5DC1,0.0914141414141414,0.110186585980837
COL10A1,0.00858585858585859,0.010590015128593
TSPYL4,0.165656565656566,0.11976802824004
DSE,0.11969696969697,0.1089258698941
TSPYL1,0.29040404040404,0.180786686838124
CALHM6,0.0186868686868687,0.0252143217347453
CALHM5,0.00252525252525253,0.00605143721633888
RWDD1,0.787878787878788,0.781643973777105
ZUP1,0.0777777777777778,0.0663136661623802
KPNA5,0.145959595959596,0.0902672718103883
FAM162B,0.0368686868686869,0.0100857286938981
DCBLD1,0.0156565656565657,0.0249621785173979
GOPC,0.317676767676768,0.223398890569844
NUS1,0.13030303030303,0.102874432677761
CEP85L,0.0691919191919192,0.0347957639939486
PLN,0.0257575757575758,0.00932929904185577
MCM9,0.0212121212121212,0.029500756429652
ASF1A,0.177272727272727,0.180282400403429
FAM184A,0.0813131313131313,0.037821482602118
MAN1A1,0.0343434343434343,0.0711043872919818
TBC1D32,0.0666666666666667,0.0385779122541604
GJA1,0.0262626262626263,0.0199193141704488
HSF2,0.208080808080808,0.141200201714574
SERINC1,0.63030303030303,0.640191628845184
PKIB,0.0565656565656566,0.056732223903177
SMPDL3A,0.0732323232323232,0.105395864851236
CLVS2,0.0838383838383838,0.0168935955622794
NKAIN2,0.187373737373737,0.11976802824004
RNF217-AS1,0.0095959595959596,0.00529500756429652
RNF217,0.0333333333333333,0.0403429147755925
TPD52L1,0.0262626262626263,0.059505799293999
HDDC2,0.434848484848485,0.453857791225416
HEY2,0.0171717171717172,0.0191628845184065
NCOA7,0.204545454545455,0.139183055975794
HINT3,0.17020202020202,0.192889561270802
TRMT11,0.131313131313131,0.104387291981846
CENPW,0.195454545454545,0.126575895108422
RNF146,0.245959595959596,0.220877458396369
ECHDC1,0.255050505050505,0.223398890569844
AL096711.2,0.00808080808080808,0.00504286434694907
KIAA0408,0.00808080808080808,0.00504286434694907
SOGA3,0.0181818181818182,0.00504286434694907
PTPRK,0.131313131313131,0.097327281896117
LAMA2,0.0742424242424242,0.0832072617246596
ARHGAP18,0.0303030303030303,0.0481593545133636
L3MBTL3,0.0393939393939394,0.0305093292990419
SAMD3,0.0161616161616162,0.0234493192133132
TMEM200A,0.0121212121212121,0.0277357539082199
EPB41L2,0.0373737373737374,0.0537065052950076
AKAP7,0.0176767676767677,0.0242057488653555
MED23,0.136868686868687,0.109682299546142
ENPP1,0.00505050505050505,0.013363590519415
CTGF,0.702020202020202,0.438981341401916
AL133346.1,0.00454545454545455,0.0206757438224912
STX7,0.16969696969697,0.261976802824004
TAAR1,0.0803030303030303,0.0171457387796268
VNN2,0.00707070707070707,0.0224407463439233
SLC18B1,0.106565656565657,0.0617750882501261
RPS12,34.8439393939394,26.4931921331316
EYA4,0.0156565656565657,0
TCF21,0.0217171717171717,0.0342914775592537
TBPL1,0.251010101010101,0.292233988905698
SLC2A12,0.0121212121212121,0.018910741301059
SGK1,0.485353535353535,0.172970247100353
AL078590.2,0.00252525252525253,0
AL078590.3,0.00808080808080808,0.00100857286938981
HBS1L,0.152020202020202,0.172465960665658
MYB,0.0262626262626263,0.0103378719112456
AHI1,0.450505050505051,0.38023197175996
LINC00271,0.0313131313131313,0.0229450327786183
PDE7B,0.0136363636363636,0.0115985879979829
AL138828.1,0.0267676767676768,0.0297528996469995
MTFR2,0.0146464646464646,0.00958144225920323
BCLAF1,0.830808080808081,0.525970751386788
MAP7,0.144949494949495,0.233484619263742
AL024508.2,0.0343434343434343,0.0428643469490671
MAP3K5,0.0378787878787879,0.0743822491174987
PEX7,0.0742424242424242,0.0721129601613717
SLC35D3,0.304040404040404,0.289712556732224
AL135902.1,0.00252525252525253,0.0237014624306606
IL20RA,0.0702020202020202,0.0680786686838124
IFNGR1,0.16969696969697,0.197932425617751
AL357060.1,0.00454545454545455,0.00403429147755925
TNFAIP3,0.129292929292929,0.0985879979828543
PERP,1.3010101010101,1.46343923348462
ARFGEF3,0.244444444444444,0.26828038325769
HEBP2,0.207575757575758,0.18910741301059
NHSL1,0.0954545454545455,0.0247100353000504
AL590617.2,0.0318181818181818,0.0221886031265759
GVQW2,0.00757575757575758,0.00201714573877963
CCDC28A,0.175757575757576,0.215582450832073
REPS1,0.144949494949495,0.103630862329803
ABRACL,0.105050505050505,0.230963187090267
HECA,0.116161616161616,0.0872415532022189
TXLNB,0.05,0.059505799293999
CITED2,0.462626262626263,0.388300554715078
AL035446.1,0.110606060606061,0.086737266767524
VTA1,0.245959595959596,0.242309631870903
ADGRG6,0.0186868686868687,0.179273827534039
AL359313.1,0.0393939393939394,0.0206757438224912
HIVEP2,0.0181818181818182,0.0221886031265759
AIG1,0.326262626262626,0.331316187594554
ADAT2,0.0297979797979798,0.0158850226928896
PEX3,0.0737373737373737,0.0625315179021684
FUCA2,0.107070707070707,0.208270297528996
PHACTR2,0.0454545454545455,0.059505799293999
LTV1,0.0924242424242424,0.0584972264246092
PLAGL1,0.0262626262626263,0.0418557740796773
SF3B5,0.507070707070707,0.683812405446294
STX11,0.0207070707070707,0.0181543116490166
UTRN,0.0767676767676768,0.043368633383762
EPM2A,0.0272727272727273,0.0118507312153303
AL023806.1,0.00404040404040404,0.00327786182551689
FBXO30,0.0651515151515152,0.0532022188603127
AL356599.1,0.0419191919191919,0.0305093292990419
SHPRH,0.188888888888889,0.143217347453354
RAB32,0.0292929292929293,0.0506807866868381
STXBP5-AS1,0.00808080808080808,0.00403429147755925
STXBP5,0.0580808080808081,0.0468986384266263
SAMD5,0.00707070707070707,0.00958144225920323
SASH1,0.0393939393939394,0.0342914775592537
UST,0.00252525252525253,0
TAB2,0.11010101010101,0.0827029752899647
PPIL4,0.22020202020202,0.208774583963691
GINM1,0.231818181818182,0.307614725163893
KATNA1,0.101515151515152,0.0978315683308119
LATS1,0.123737373737374,0.106656580937973
AL358852.1,0.0126262626262626,0.00605143721633888
NUP43,0.0550505050505051,0.0380736258194655
PCMT1,0.798484848484848,0.751891074130106
LRP11,0.19040404040404,0.198184568835098
AL355312.3,0.0116161616161616,0.00428643469490671
RAET1E,0.00252525252525253,0.00176500252143217
ULBP2,0.00909090909090909,0.00958144225920323
ULBP1,0.0242424242424242,0.00832072617246596
ULBP3,0.00909090909090909,0.00302571860816944
PPP1R14C,0.0419191919191919,0.0115985879979829
PLEKHG1,0.172727272727273,0.0842158345940494
MTHFD1L,0.0787878787878788,0.04059505799294
AKAP12,0.170707070707071,0.0514372163388805
ZBTB2,0.0368686868686869,0.0358043368633384
RMND1,0.173737373737374,0.141704488149269
ARMT1,0.094949494949495,0.102370146243066
SYNE1,0.116161616161616,0.065052950075643
MYCT1,0.0146464646464646,0.00327786182551689
FBXO5,0.0797979797979798,0.0816944024205749
AL080276.2,0.0227272727272727,0.0138678769541099
MTRF1L,0.0984848484848485,0.083963691376702
RGS17,0.308080808080808,0.389309127584468
IPCEF1,0.00303030303030303,0.0118507312153303
CNKSR3,0.283333333333333,0.587493696419566
SCAF8,0.108585858585859,0.0743822491174987
TIAM2,0.0136363636363636,0.0158850226928896
TFB1M,0.106565656565657,0.083963691376702
AL355297.4,0.00303030303030303,0.00252143217347453
ARID1B,0.297474747474747,0.256681795259708
TMEM242,0.17979797979798,0.250882501260716
ZDHHC14,0.0606060606060606,0.0436207766011094
SNX9,0.218181818181818,0.193393847705497
SYNJ2,0.112626262626263,0.104639435199193
SERAC1,0.0580808080808081,0.0358043368633384
GTF2H5,0.608080808080808,0.684820978315683
TULP4,0.206565656565657,0.12178517397882
TMEM181,0.166161616161616,0.125567322239032
DYNLT1,1.48333333333333,1.65103378719112
SYTL3,0.0196969696969697,0.0342914775592537
EZR,0.193434343434343,0.268784669692385
C6orf99,0.0323232323232323,0.013363590519415
RSPH3,0.118181818181818,0.114977307110439
AL035530.2,0.0323232323232323,0.0257186081694402
TAGAP,0.054040404040404,0.0574886535552194
FNDC1,0.00656565656565657,0.0345436207766011
SOD2,0.310606060606061,0.226928895612708
SOD2.1,0.00252525252525253,0
WTAP,0.341414141414141,0.29803328290469
ACAT2,0.17979797979798,0.175743822491175
TCP1,0.99040404040404,0.895864851235502
MRPL18,0.759090909090909,0.696671709531014
IGF2R,0.120707070707071,0.13565305093293
SLC22A3,0.0106060606060606,0.0456379223398891
AL139393.2,0.0232323232323232,0.010590015128593
MAP3K4,0.160606060606061,0.108169440242057
AGPAT4,0.142929292929293,0.070095814422592
PRKN,0.0287878787878788,0.0128593040847201
PACRG,0.218686868686869,0.119263741805345
PACRG-AS3,0.00505050505050505,0
CAHM,0.0348484848484849,0.0214321734745335
QKI,0.0747474747474747,0.0781643973777105
C6orf118,0.0131313131313131,0.0115985879979829
PDE10A,0.051010101010101,0.0537065052950076
LINC00473,0.00303030303030303,0.010590015128593
TBXT,0.0222222222222222,0.0247100353000504
PRR18,0.054040404040404,0.0345436207766011
SFT2D1,0.172727272727273,0.194150277357539
MPC1,0.446464646464646,0.375693393847706
AL022069.1,0.0141414141414141,0.00832072617246596
RPS6KA2,0.0444444444444444,0.030005042864347
RNASET2,0.304040404040404,0.459909228441755
Z94721.1,0.00252525252525253,0.00176500252143217
FGFR1OP,0.117171717171717,0.153050932929904
LINC02487,0.00555555555555556,0.0131114473020676
LINC01558,0.0611111111111111,0.00630358043368633
AL009178.2,0.0308080808080808,0.00403429147755925
AFDN-DT,0.0414141414141414,0.0166414523449319
AFDN,0.287878787878788,0.181543116490166
KIF25,0.00707070707070707,0.00327786182551689
FRMD1,0.0792929292929293,0.0670700958144226
DACT2,0.0313131313131313,0.030005042864347
SMOC2,0.223232323232323,0.269541099344428
LINC01615,0.00505050505050505,0.00806858295511851
BX322234.1,0.00454545454545455,0.00176500252143217
THBS2,0.0505050505050505,0.143217347453354
WDR27,0.0747474747474747,0.0554715078164397
C6orf120,0.0808080808080808,0.062279374684821
PHF10,0.183333333333333,0.165153807362582
TCTE3,0.052020202020202,0.0645486636409481
ERMARD,0.0429292929292929,0.0317700453857791
LINC00574,0.0095959595959596,0.00529500756429652
DLL1,0.0772727272727273,0.0320221886031266
FAM120B,0.116161616161616,0.0751386787695411
PSMB1,1.29292929292929,1.17044881492688
TBP,0.119191919191919,0.119011598587998
PDCD2,0.323232323232323,0.250126071608674
AC093627.5,0.0095959595959596,0.00605143721633888
AC093627.4,0.0186868686868687,0.0168935955622794
FAM20C,0.146969696969697,0.0950579929399899
PDGFA,0.13989898989899,0.123045890065557
AC147651.1,0.045959595959596,0.0199193141704488
PRKAR1B,0.294949494949495,0.126323751891074
DNAAF5,0.133838383838384,0.0733736762481089
SUN1,0.455555555555556,0.256177508825013
GET4,0.123232323232323,0.0723651033787191
COX19,0.144444444444444,0.0680786686838124
C7orf50,0.806565656565657,0.322491174987393
GPR146,0.0580808080808081,0.0153807362581947
ZFAND2A,0.67979797979798,0.418557740796773
AC091729.3,0.0611111111111111,0.0259707513867877
MICALL2,0.0383838383838384,0.0451336359051941
AC102953.2,0.00858585858585859,0.00428643469490671
INTS1,0.138888888888889,0.0708522440746344
MAFK,0.0550505050505051,0.0398386283408976
TMEM184A,0.047979797979798,0.0363086232980333
PSMG3,0.272727272727273,0.19011598587998
PSMG3-AS1,0.0722222222222222,0.0370650529500756
ELFN1,0.0207070707070707,0.00403429147755925
ELFN1-AS1,0.0813131313131313,0.0526979324256178
MAD1L1,0.301515151515152,0.0869894099848714
AC104129.1,0.00606060606060606,0
MRM2,0.214646464646465,0.114977307110439
NUDT1,0.376262626262626,0.165658093797277
SNX8,0.0257575757575758,0.0153807362581947
EIF3B,0.381313131313131,0.179778113968734
CHST12,0.122222222222222,0.0703479576399395
LFNG,0.136363636363636,0.126828038325769
BRAT1,0.224747474747475,0.122289460413515
IQCE,0.131818181818182,0.065052950075643
TTYH3,0.156060606060606,0.101361573373676
GNA12,0.116161616161616,0.0524457892082703
CARD11,0.0141414141414141,0.0037821482602118
AC073316.1,0.0585858585858586,0.0264750378214826
SDK1,0.0575757575757576,0.0282400403429148
FOXK1,0.146969696969697,0.0690872415532022
AP5Z1,0.0585858585858586,0.0375693393847705
RADIL,0.0368686868686869,0.00655572365103379
RBAK-RBAKDN,0.0651515151515152,0.029500756429652
RBAK,0.0590909090909091,0.0320221886031266
RBAKDN,0.00707070707070707,0.00176500252143217
WIPI2,0.402525252525253,0.197175995965709
SLC29A4,0.00808080808080808,0
TNRC18,0.106565656565657,0.0658093797276853
AC092171.4,0.0217171717171717,0.0168935955622794
AC092171.3,0.0282828282828283,0.0110943015632879
AC092171.5,0.00303030303030303,0.00201714573877963
FBXL18,0.0217171717171717,0.00680786686838124
ACTB,16.2388888888889,14.8229954614221
FSCN1,0.611111111111111,0.0816944024205749
RNF216,0.262626262626263,0.12178517397882
CCZ1,0.15959595959596,0.0474029248613212
PMS2,0.213131313131313,0.1238023197176
AIMP2,0.239393939393939,0.125063035804337
EIF2AK1,0.456060606060606,0.267776096822995
USP42,0.167676767676768,0.0655572365103379
CYTH3,0.0388888888888889,0.0259707513867877
FAM220A,0.153030303030303,0.0769036812909733
RAC1,3.08333333333333,2.03202218860313
DAGLB,0.0595959595959596,0.0340393343419062
KDELR2,0.564646464646465,0.525466464952093
GRID2IP,0.00606060606060606,0.00958144225920323
ZDHHC4,0.224747474747475,0.175743822491175
C7orf26,0.140909090909091,0.0653050932929904
ZNF853,0.0535353535353535,0.0181543116490166
ZNF316,0.0914141414141414,0.0554715078164397
AC073343.2,0.0242424242424242,0.0110943015632879
ZNF12,0.104040404040404,0.0809379727685325
CCZ1B,0.0681818181818182,0.0191628845184065
C1GALT1,0.110606060606061,0.065052950075643
AC004982.2,0.0095959595959596,0.00857286938981341
MIOS,0.0893939393939394,0.0431164901664145
RPA3,0.974242424242424,0.534543620776601
UMAD1,0.0873737373737374,0.0789208270297529
GLCCI1,0.117171717171717,0.0564800806858295
ICA1,0.433333333333333,0.269541099344428
AC007009.1,0.0166666666666667,0.00479072112960161
NDUFA4,3.32929292929293,2.48890569843671
PHF14,1.42323232323232,0.58219868885527
THSD7A,0.0338383838383838,0.00932929904185577
TMEM106B,0.356565656565657,0.190368129097327
VWDE,0.147979797979798,0.17523953605648
AC013470.2,0.00404040404040404,0.00277357539082199
SCIN,0.0424242424242424,0.27231467473525
ARL4A,0.702020202020202,0.246596066565809
ETV1,0.190909090909091,0.267271810388301
DGKB,0.0252525252525253,0.118003025718608
AGMO,0.048989898989899,0.00428643469490671
MEOX2,0.0116161616161616,0
ISPD,0.0186868686868687,0.00706001008572869
ANKMY2,0.0646464646464646,0.0456379223398891
BZW2,0.627777777777778,0.201462430660615
TSPAN13,0.307070707070707,0.0451336359051941
AHR,0.053030303030303,0.0383257690368129
AC073332.1,0.00858585858585859,0.00832072617246596
SNX13,0.207070707070707,0.122541603630862
HDAC9,0.0772727272727273,0.0373171961674231
TWIST1,0.00303030303030303,0.00605143721633888
TWISTNB,0.253030303030303,0.102874432677761
MACC1,0.0732323232323232,0.0985879979828543
AC004130.1,0.121212121212121,0.0605143721633888
ITGB8,0.108585858585859,0.0852244074634392
SP4,0.112121212121212,0.056732223903177
RAPGEF5,0.17979797979798,0.12178517397882
STEAP1B,0.0095959595959596,0.0118507312153303
TOMM7,4.84090909090909,2.440494200706
FAM126A,0.0202020202020202,0.0237014624306606
KLHL7,0.128282828282828,0.0680786686838124
NUPL2,0.25,0.156076651538074
GPNMB,0.0883838383838384,0.115733736762481
MALSU1,0.349494949494949,0.272062531517902
TRA2A,0.605555555555556,0.263993948562784
CCDC126,0.103030303030303,0.0627836611195159
FAM221A,0.211616161616162,0.10690872415532
STK31,0.00757575757575758,0.0118507312153303
MPP6,0.0570707070707071,0.0693393847705497
GSDME,0.00404040404040404,0.0113464447806354
OSBPL3,0.00757575757575758,0.00983358547655068
CYCS,0.461111111111111,0.454362077660111
NFE2L3,0.0449494949494949,0.021684316691881
AC004520.1,0.00454545454545455,0.0037821482602118
HNRNPA2B1,5.8989898989899,4.49899142713061
CBX3,1.51464646464646,1.16540595057993
SNX10,0.188888888888889,0.162632375189107
AC004540.2,0.958080808080808,0.593797276853253
AC004540.1,0.280808080808081,0.166162380231972
KIAA0087,0.335858585858586,0.115229450327786
AC004947.1,0.0737373737373737,0.0184064548663641
SKAP2,0.0595959595959596,0.0410993444276349
HOTAIRM1,0.0237373737373737,0.0209278870398386
HOXA3,0.00454545454545455,0.00151285930408472
HOXA5,0.00808080808080808,0.00226928895612708
HIBADH,0.26010101010101,0.208522440746344
TAX1BP1,0.582828282828283,0.400403429147756
JAZF1,0.126767676767677,0.111699445284922
JAZF1-AS1,0.00202020202020202,0.00353000504286435
CREB5,0.137878787878788,0.0943015632879476
TRIL,0.0166666666666667,0.00706001008572869
AC005162.3,0.00303030303030303,0
CPVL,0.0247474747474747,0.046142208774584
CHN2,0.0272727272727273,0.0259707513867877
WIPF3,0.108585858585859,0.046142208774584
SCRN1,0.309090909090909,0.141704488149269
AC007285.1,0.0242424242424242,0.00958144225920323
FKBP14,0.0338383838383838,0.0242057488653555
PLEKHA8,0.0833333333333333,0.0363086232980333
MTURN,0.0777777777777778,0.0413514876449824
ZNRF2,0.0449494949494949,0.032274331820474
LINC01176,0.00202020202020202,0.00176500252143217
NOD1,0.0323232323232323,0.0231971759959657
GGCT,0.943939393939394,0.372415532022189
AC005154.6,0.00202020202020202,0.00151285930408472
GARS,0.35,0.163893091275845
INMT,0.0191919191919192,0.0196671709531014
MINDY4,0.0313131313131313,0.00932929904185577
AQP1,0.161616161616162,0.0327786182551689
PPP1R17,0.319191919191919,0
PDE1C,0.0282828282828283,0.00201714573877963
LSM5,1.3030303030303,0.682047402924861
AVL9,0.180808080808081,0.0801815431164902
AC018645.2,0.0101010101010101,0.00504286434694907
LINC00997,0.0186868686868687,0.00857286938981341
KBTBD2,0.146464646464646,0.120524457892083
FKBP9,0.132323232323232,0.110186585980837
NT5C3A,0.447979797979798,0.253151790216843
RP9,0.388888888888889,0.204236006051437
BBS9,0.125252525252525,0.0950579929399899
DPY19L1,0.0419191919191919,0.030005042864347
TBX20,0.0095959595959596,0.0128593040847201
HERPUD2,0.155050505050505,0.0948058497226425
AC018647.2,0.054040404040404,0.0307614725163893
SEPT7-AS1,0.0116161616161616,0.00706001008572869
SEPT7,1.54545454545455,1.14447806354009
EEPD1,0.052020202020202,0.0340393343419062
KIAA0895,0.157070707070707,0.0617750882501261
ANLN,0.114141414141414,0.0552193645990923
AOAH,0.0196969696969697,0.0181543116490166
AC007349.2,0.00454545454545455,0
ELMO1,0.259090909090909,0.0385779122541604
EPDR1,0.0484848484848485,0.0577407967725668
SFRP4,0.0176767676767677,0.0317700453857791
STARD3NL,0.318686868686869,0.158093797276853
TRG-AS1,0.00757575757575758,0.00731215330307615
TRGV5P,0.0101010101010101,0
TRGV5,0.00252525252525253,0.00479072112960161
AMPH,0.00303030303030303,0
VPS41,0.298484848484848,0.145990922844176
POU6F2,0.0808080808080808,0.0292486132123046
POU6F2-AS2,0.0242424242424242,0.0110943015632879
YAE1D1,0.306060606060606,0.160110943015633
RALA,0.496969696969697,0.32274331820474
LINC00265,0.0292929292929293,0.00731215330307615
AC072061.1,0.0186868686868687,0.0075642965204236
CDK13,0.197474747474747,0.128088754412506
MPLKIP,0.73030303030303,0.477307110438729
SUGCT,0.0757575757575758,0.0463943519919314
INHBA,0.175757575757576,0.100605143721634
INHBA-AS1,0.102525252525253,0.013363590519415
GLI3,0.00353535353535354,0.00832072617246596
C7orf25,0.00909090909090909,0.00353000504286435
PSMA2,0.0909090909090909,0.035047907211296
MRPL32,0.426262626262626,0.263489662128089
STK17A,0.208080808080808,0.112708018154312
COA1,0.416666666666667,0.234997478567827
BLVRA,0.177272727272727,0.129853756933938
MRPS24,0.395959595959596,0.148764498234997
URGCP,0.244949494949495,0.0774079677256682
UBE2D4,0.143939393939394,0.10791729702471
SPDYE1,0.00303030303030303,0
AC004951.1,0.0449494949494949,0.0373171961674231
LINC00957,0.0287878787878788,0.0199193141704488
DBNL,0.175252525252525,0.139687342410489
PGAM2,0.372727272727273,0.100353000504286
POLM,0.102020202020202,0.0615229450327786
AEBP1,0.236363636363636,0.376449823499748
POLD2,0.65,0.41981845688351
GCK,0.107575757575758,0.0738779626828038
YKT6,0.195454545454545,0.102370146243066
CAMK2B,1.03636363636364,1.76374180534544
NUDCD3,0.234848484848485,0.123045890065557
NPC1L1,0.111111111111111,0.106404437720625
