,1,2,3,5,6,7
CITED2,0.23735119047619,0.46503178928247,0.217440543601359,0.383116883116883,0.8014440433213,0.137931034482759
FILNC1,0,0.00181653042688465,0.00113250283125708,0.00216450216450216,0,0
AL035446.1,0.139880952380952,0.0999091734786558,0.105322763306908,0.147186147186147,0.182310469314079,0.0367816091954023
AL355596.1,0.000744047619047619,0.00544959128065395,0,0.00432900432900433,0.00541516245487365,0
NMBR,0.00297619047619048,0.000908265213442325,0.00113250283125708,0.00432900432900433,0,0
VTA1,0.277529761904762,0.348773841961853,0.257078142695357,0.348484848484849,0.287003610108303,0.0896551724137931
ADGRG6,0.232886904761905,0.276112624886467,0.0169875424688562,0.194805194805195,0.0162454873646209,0.174712643678161
AL359313.1,0.0245535714285714,0.0326975476839237,0.043035107587769,0.0303030303030303,0.0577617328519856,0.0114942528735632
HIVEP2,0.0119047619047619,0.0145322434150772,0.00453001132502831,0.0108225108225108,0.0126353790613718,0.0114942528735632
LINC01277,0,0.00181653042688465,0,0.00216450216450216,0.00180505415162455,0
AL023581.2,0.000744047619047619,0.000908265213442325,0,0,0.00180505415162455,0
AIG1,0.406994047619048,0.433242506811989,0.349943374858437,0.41991341991342,0.465703971119134,0.131034482758621
ADAT2,0.0186011904761905,0.0145322434150772,0.0339750849377123,0.025974025974026,0.0379061371841155,0.0137931034482759
PEX3,0.0669642857142857,0.0708446866485014,0.0679501698754247,0.0800865800865801,0.0992779783393502,0.0850574712643678
FUCA2,0.244791666666667,0.279745685740236,0.0668176670441676,0.253246753246753,0.135379061371841,0.108045977011494
PHACTR2,0.000744047619047619,0.00181653042688465,0,0,0,0.00229885057471264
LTV1,0.052827380952381,0.075386012715713,0.0713476783691959,0.112554112554113,0.13898916967509,0.0229885057471264
SF3B5,0.75297619047619,0.817438692098093,0.463193657984145,0.649350649350649,0.537906137184116,0.211494252873563
EPM2A,0.0148809523809524,0.0172570390554042,0.0237825594563986,0.00865800865800866,0.0469314079422383,0.0137931034482759
AL023806.1,0.00148809523809524,0.00908265213442325,0.00566251415628539,0.00432900432900433,0.0036101083032491,0
AL023806.2,0.00223214285714286,0,0.00339750849377123,0.00432900432900433,0.0036101083032491,0
FBXO30,0.0431547619047619,0.0581289736603088,0.0679501698754247,0.101731601731602,0.0722021660649819,0.0666666666666667
AL356599.1,0.0275297619047619,0.0454132606721163,0.0453001132502831,0.0454545454545455,0.0541516245487365,0.0390804597701149
SHPRH,0.136904761904762,0.154405086285195,0.22876557191393,0.235930735930736,0.1985559566787,0.310344827586207
STXBP5-AS1,0.000744047619047619,0.00635785649409628,0.00679501698754247,0.00216450216450216,0.00902527075812274,0.00689655172413793
STXBP5,0.0401785714285714,0.0544959128065395,0.0532276330690827,0.0930735930735931,0.0740072202166065,0.0482758620689655
SAMD5,0.0104166666666667,0.00817438692098093,0.00339750849377123,0.0108225108225108,0.0126353790613718,0.0114942528735632
SASH1,0.0141369047619048,0.0217983651226158,0.00226500566251416,0.0151515151515152,0.0126353790613718,0.0114942528735632
UST,0.000744047619047619,0,0,0,0.0072202166064982,0
TAB2,0.072172619047619,0.0990009082652134,0.123442808607022,0.138528138528139,0.106498194945848,0.0413793103448276
SUMO4,0.00297619047619048,0.00272479564032698,0.00566251415628539,0,0,0.00229885057471264
PPIL4,0.232886904761905,0.27338782924614,0.242355605889015,0.229437229437229,0.236462093862816,0.0919540229885057
GINM1,0.298363095238095,0.369663941871026,0.171007927519819,0.329004329004329,0.256317689530686,0.103448275862069
KATNA1,0.0766369047619048,0.0908265213442325,0.0792751981879955,0.296536796536797,0.157039711191336,0.0390804597701149
LATS1,0.107142857142857,0.135331516802906,0.144960362400906,0.181818181818182,0.157039711191336,0.0942528735632184
AL358852.1,0.00520833333333333,0.00635785649409628,0.0169875424688562,0.012987012987013,0.0144404332129964,0.00689655172413793
NUP43,0.0364583333333333,0.0535876475930972,0.0588901472253681,0.0844155844155844,0.0433212996389892,0.0436781609195402
PCMT1,0.880952380952381,1.14350590372389,1.00679501698754,1.07792207792208,0.911552346570397,0.777011494252874
LRP11,0.208333333333333,0.303360581289737,0.183465458663647,0.313852813852814,0.3014440433213,0.232183908045977
AL355312.3,0.000744047619047619,0.0118074477747502,0.00792751981879955,0.0108225108225108,0.01985559566787,0
RAET1E,0.000744047619047619,0.00544959128065395,0.00226500566251416,0.0108225108225108,0.0036101083032491,0.00689655172413793
ULBP2,0.0037202380952381,0.00454132606721163,0.00453001132502831,0.00216450216450216,0.0072202166064982,0
ULBP1,0.00520833333333333,0.0108991825613079,0.0203850509626274,0.012987012987013,0.0469314079422383,0.0114942528735632
ULBP3,0.00297619047619048,0.0036330608537693,0.00339750849377123,0.00432900432900433,0.01985559566787,0
PPP1R14C,0.00595238095238095,0.0217983651226158,0.029445073612684,0.0411255411255411,0.0776173285198556,0.00459770114942529
PLEKHG1,0.0729166666666667,0.0908265213442325,0.192525481313703,0.175324675324675,0.203971119133574,0.0919540229885057
MTHFD1L,0.0290178571428571,0.0608537693006358,0.0645526613816535,0.0930735930735931,0.102888086642599,0.0183908045977011
AKAP12,0.00297619047619048,0.00999091734786558,0.0838052095130238,0.0649350649350649,0.194945848375451,0.0160919540229885
ZBTB2,0.0267857142857143,0.0481380563124432,0.0362400906002265,0.0454545454545455,0.0306859205776173,0.032183908045977
RMND1,0.159970238095238,0.200726612170754,0.202718006795017,0.188311688311688,0.212996389891697,0.114942528735632
ARMT1,0.104910714285714,0.130790190735695,0.0996602491506229,0.103896103896104,0.113718411552347,0.0735632183908046
ESR1,0.00223214285714286,0.000908265213442325,0,0.00216450216450216,0.00180505415162455,0
SYNE1,0.0379464285714286,0.0290644868301544,0.0860702151755379,0.0476190476190476,0.101083032490975,0.0229885057471264
FBXO5,0.0558035714285714,0.0717529518619437,0.0509626274065685,0.41991341991342,0.092057761732852,0.0482758620689655
AL080276.2,0.0126488095238095,0.0163487738419619,0.0101925254813137,0.0432900432900433,0.0415162454873646,0
MTRF1L,0.0796130952380952,0.104450499545867,0.0679501698754247,0.12987012987013,0.140794223826715,0.0505747126436782
RGS17,0.513392857142857,0.592188919164396,0.369195922989807,0.467532467532468,0.370036101083032,0.388505747126437
IPCEF1,0.0037202380952381,0.00635785649409628,0.00113250283125708,0.00649350649350649,0.00180505415162455,0.00919540229885057
CNKSR3,0.617559523809524,0.912806539509537,0.303510758776897,0.515151515151515,0.332129963898917,1.10804597701149
SCAF8,0.0811011904761905,0.07811080835604,0.122310305775764,0.168831168831169,0.104693140794224,0.0942528735632184
TIAM2,0.0171130952380952,0.0118074477747502,0.00906002265005663,0.0173160173160173,0.0252707581227437,0.0183908045977012
AL596202.1,0,0.00181653042688465,0.00792751981879955,0.00649350649350649,0.00180505415162455,0.0160919540229885
TFB1M,0.09375,0.0908265213442325,0.0985277463193658,0.119047619047619,0.157039711191336,0.0781609195402299
AL355297.3,0,0.000908265213442325,0.00226500566251416,0,0.00180505415162455,0
AL355297.4,0.00148809523809524,0.00635785649409628,0.00339750849377123,0.00649350649350649,0.00180505415162455,0.00689655172413793
ARID1B,0.244047619047619,0.274296094459582,0.34881087202718,0.391774891774892,0.296028880866426,0.597701149425287
TMEM242,0.272321428571429,0.359673024523161,0.168742921857305,0.296536796536797,0.220216606498195,0.151724137931034
ZDHHC14,0.0401785714285714,0.0563124432334242,0.0532276330690827,0.0844155844155844,0.0902527075812274,0.0735632183908046
SNX9,0.15327380952381,0.211625794732062,0.172140430351076,0.253246753246753,0.24187725631769,0.126436781609195
SYNJ2,0.114583333333333,0.104450499545867,0.0939977349943375,0.132034632034632,0.171480144404332,0.213793103448276
SERAC1,0.0453869047619048,0.0490463215258856,0.0611551528878822,0.0735930735930736,0.0794223826714801,0.0229885057471264
GTF2H5,1.01934523809524,0.850136239782016,0.748584371460929,0.95021645021645,0.707581227436823,0.751724137931034
TULP4,0.12797619047619,0.158946412352407,0.224235560588901,0.238095238095238,0.265342960288809,0.154022988505747
TMEM181,0.146577380952381,0.146230699364214,0.160815402038505,0.205627705627706,0.263537906137184,0.133333333333333
DYNLT1,2.08928571428571,2.09627611262489,1.62514156285391,2.08225108225108,1.75451263537906,1.35862068965517
SYTL3,0.0111607142857143,0.0108991825613079,0.00566251415628539,0.00649350649350649,0.00902527075812274,0.00459770114942529
EZR,0.241071428571429,0.322434150772025,0.0939977349943375,0.487012987012987,0.223826714801444,0.105747126436782
C6orf99,0.0141369047619048,0.0163487738419619,0.0226500566251416,0.0367965367965368,0.0487364620938628,0.00689655172413793
RSPH3,0.14360119047619,0.152588555858311,0.12004530011325,0.134199134199134,0.180505415162455,0.117241379310345
AL035530.2,0.03125,0.0381471389645777,0.0351075877689694,0.0346320346320346,0.0379061371841155,0.0114942528735632
TAGAP,0.03125,0.0481380563124432,0.00453001132502831,0.0173160173160173,0.0288808664259928,0.00689655172413793
AL356417.3,0.00297619047619048,0.00272479564032698,0,0.00216450216450216,0.0036101083032491,0
AL356417.1,0.00520833333333333,0.000908265213442325,0,0.00432900432900433,0.0036101083032491,0
SOD2,0.170386904761905,0.194368755676658,0.209513023782559,0.238095238095238,0.357400722021661,0.154022988505747
SOD2.1,0.000744047619047619,0.00181653042688465,0.00226500566251416,0,0.00541516245487365,0
WTAP,0.193452380952381,0.482288828337875,0.34881087202718,0.439393939393939,0.424187725631769,0.181609195402299
SOD2-OT1,0.00148809523809524,0.000908265213442325,0,0.00216450216450216,0.00180505415162455,0
ACAT2,0.197916666666667,0.251589464123524,0.123442808607022,0.287878787878788,0.292418772563177,0.0551724137931034
TCP1,0.985863095238095,1.19891008174387,1.06002265005663,1.09090909090909,1.10830324909747,1.15402298850575
MRPL18,0.723214285714286,0.817438692098093,0.614949037372593,0.733766233766234,0.832129963898917,0.413793103448276
MAS1,0.00223214285714286,0,0,0,0.00180505415162455,0
IGF2R,0.133928571428571,0.178928247048138,0.161947904869762,0.138528138528139,0.0974729241877256,0.126436781609195
AIRN,0,0,0.00226500566251416,0.00216450216450216,0.00180505415162455,0
SLC22A3,0.0587797619047619,0.07811080835604,0.0113250283125708,0.0303030303030303,0.0144404332129964,0.0344827586206897
PLG,0,0.000908265213442325,0,0.00216450216450216,0.0036101083032491,0
AL139393.1,0.00223214285714286,0.00181653042688465,0.00226500566251416,0,0.00902527075812274,0
AL139393.2,0.0111607142857143,0.0108991825613079,0.00906002265005663,0.0216450216450216,0.0433212996389892,0.00459770114942529
MAP3K4,0.10639880952381,0.133514986376022,0.190260475651189,0.181818181818182,0.175090252707581,0.241379310344828
AGPAT4,0.0632440476190476,0.075386012715713,0.189127972819932,0.142857142857143,0.149819494584838,0.064367816091954
PRKN,0.0133928571428571,0.0127157129881926,0.0260475651189128,0.0194805194805195,0.0415162454873646,0.00919540229885057
PACRG,0.150297619047619,0.198001816530427,0.291053227633069,0.158008658008658,0.288808664259928,0.0666666666666667
PACRG-AS3,0,0.00181653042688465,0.00679501698754247,0.00432900432900433,0.0072202166064982,0
CAHM,0.0238095238095238,0.0245231607629428,0.0373725934314836,0.0324675324675325,0.0487364620938628,0.0298850574712644
QKI,0.040922619047619,0.0472297910990009,0.0317100792751982,0.0865800865800866,0.0595667870036101,0.0735632183908046
AL450345.1,0.000744047619047619,0.00272479564032698,0,0.00216450216450216,0.00180505415162455,0.00459770114942529
C6orf118,0.0178571428571429,0.0190735694822888,0.014722536806342,0.012987012987013,0.0216606498194946,0.00459770114942529
PDE10A,0.0483630952380952,0.0853769300635786,0.0475651189127973,0.0800865800865801,0.0613718411552347,0.0758620689655172
LINC00473,0.00595238095238095,0.0118074477747502,0.00339750849377123,0.00649350649350649,0.00180505415162455,0.032183908045977
LINC00602,0.00148809523809524,0,0.00226500566251416,0.00216450216450216,0.00180505415162455,0
TBXT,0.0267857142857143,0.0354223433242507,0.0124575311438279,0.0670995670995671,0.0379061371841155,0.00459770114942529
PRR18,0.0319940476190476,0.0508628519527702,0.0419026047565119,0.0974025974025974,0.0956678700361011,0.0344827586206897
SFT2D1,0.161458333333333,0.188010899182561,0.15515288788222,0.177489177489178,0.169675090252708,0.0850574712643678
MPC1,0.414434523809524,0.463215258855586,0.424688561721404,0.844155844155844,0.583032490974729,0.110344827586207
AL022069.1,0.0111607142857143,0.0036330608537693,0.00792751981879955,0.0194805194805195,0.0144404332129964,0.0114942528735632
RPS6KA2,0.0282738095238095,0.0217983651226158,0.0237825594563986,0.0692640692640693,0.0469314079422383,0.0505747126436782
RNASET2,0.545386904761905,0.653042688465032,0.29445073612684,0.307359307359307,0.342960288808664,0.163218390804598
Z94721.1,0.000744047619047619,0.00181653042688465,0.00113250283125708,0.00649350649350649,0.0036101083032491,0
FGFR1OP,0.165922619047619,0.164396003633061,0.121177802944507,0.378787878787879,0.13898916967509,0.133333333333333
CCR6,0.00223214285714286,0.0036330608537693,0,0.00649350649350649,0.00541516245487365,0
AL121935.2,0.00223214285714286,0.00181653042688465,0.00113250283125708,0,0.0036101083032491,0
TCP10L2,0,0,0.00339750849377123,0.00216450216450216,0,0
AL353747.2,0.000744047619047619,0.00454132606721163,0,0,0,0
TTLL2,0,0,0.00226500566251416,0.00216450216450216,0.00541516245487365,0
LINC02538,0.00148809523809524,0.00181653042688465,0,0,0.00180505415162455,0.00459770114942529
LINC02487,0.0200892857142857,0.0127157129881926,0.00453001132502831,0.0151515151515152,0.0072202166064982,0.0114942528735632
LINC01558,0.00223214285714286,0.0036330608537693,0.0668176670441676,0.0367965367965368,0.0938628158844765,0.00919540229885057
AL009178.2,0,0.0072661217075386,0.0373725934314836,0.025974025974026,0.0379061371841155,0
AFDN-DT,0.015625,0.0145322434150772,0.0543601359003398,0.0411255411255411,0.0415162454873646,0.032183908045977
AFDN,0.191964285714286,0.219800181653043,0.314835787089468,0.372294372294372,0.398916967509025,0.326436781609195
KIF25,0.000744047619047619,0.00272479564032698,0.00679501698754247,0.00865800865800866,0.00902527075812274,0.00919540229885057
FRMD1,0.0907738095238095,0.0962761126248865,0.0917327293318233,0.0822510822510823,0.101083032490975,0.103448275862069
AL611929.1,0.00297619047619048,0.00181653042688465,0.00226500566251416,0.00216450216450216,0.00180505415162455,0
DACT2,0.03125,0.0426884650317893,0.0486976217440544,0.0649350649350649,0.0216606498194946,0.0137931034482759
SMOC2,0.301339285714286,0.355131698455949,0.207248018120045,0.24025974025974,0.259927797833935,0.167816091954023
BX322234.1,0.00148809523809524,0.00272479564032698,0.00113250283125708,0.00216450216450216,0.0126353790613718,0.00229885057471264
THBS2,0,0.00272479564032698,0,0,0.0036101083032491,0
LINC02519,0.00148809523809524,0.00181653042688465,0,0.00649350649350649,0.00180505415162455,0
WDR27,0.0483630952380952,0.0663033605812897,0.0826727066817667,0.0800865800865801,0.0902527075812274,0.15632183908046
C6orf120,0.0446428571428571,0.0844686648501362,0.0747451868629672,0.106060606060606,0.11913357400722,0.0528735632183908
PHF10,0.179315476190476,0.236148955495005,0.17440543601359,0.285714285714286,0.25812274368231,0.197701149425287
AL354892.2,0.000744047619047619,0,0.00113250283125708,0,0.00541516245487365,0
TCTE3,0.0535714285714286,0.0626702997275204,0.0554926387315968,0.0649350649350649,0.0830324909747292,0.195402298850575
ERMARD,0.0349702380952381,0.0408719346049046,0.0419026047565119,0.0476190476190476,0.055956678700361,0.0137931034482759
LINC00242,0.00520833333333333,0.00454132606721163,0.00113250283125708,0.0151515151515152,0.00541516245487365,0
LINC00574,0.00520833333333333,0.0072661217075386,0.0113250283125708,0.012987012987013,0.00902527075812274,0.00459770114942529
AL596442.2,0.000744047619047619,0.00181653042688465,0.00566251415628539,0,0.00541516245487365,0
AL109910.2,0.00223214285714286,0.000908265213442325,0,0,0.00180505415162455,0
DLL1,0.0260416666666667,0.0435967302452316,0.0634201585503964,0.051948051948052,0.117328519855596,0.0275862068965517
FAM120B,0.0900297619047619,0.0908265213442325,0.123442808607022,0.123376623376623,0.135379061371841,0.0574712643678161
PSMB1,1.35342261904762,1.47411444141689,1.44280860702152,1.38744588744589,1.32129963898917,1.05977011494253
TBP,0.147321428571429,0.141689373297003,0.139297848244621,0.168831168831169,0.137184115523466,0.105747126436782
PDCD2,0.210565476190476,0.415985467756585,0.327293318233296,0.352813852813853,0.435018050541516,0.0873563218390805
AL731684.1,0.00297619047619048,0.00181653042688465,0,0.00216450216450216,0.0036101083032491,0
AC093627.5,0.00818452380952381,0.0108991825613079,0.00453001132502831,0.00649350649350649,0.0216606498194946,0
AC093627.4,0.0193452380952381,0.0326975476839237,0.0192525481313703,0.0108225108225108,0.0234657039711191,0
FAM20C,0.113095238095238,0.111716621253406,0.161947904869762,0.155844155844156,0.216606498194946,0.0919540229885057
AC226118.1,0.00223214285714286,0.0036330608537693,0.00453001132502831,0.00216450216450216,0.00902527075812274,0
AC147651.3,0,0.00181653042688465,0.00339750849377123,0,0.00180505415162455,0
PDGFA,0.0982142857142857,0.114441416893733,0.101925254813137,0.101731601731602,0.140794223826715,0.133333333333333
AC147651.1,0.0193452380952381,0.0263396911898274,0.0260475651189128,0.0346320346320346,0.0884476534296029,0.0114942528735632
PRKAR1B,0.139136904761905,0.160762942779292,0.298980747451869,0.203463203463203,0.476534296028881,0.0942528735632184
DNAAF5,0.0736607142857143,0.0999091734786558,0.135900339750849,0.186147186147186,0.185920577617329,0.0413793103448276
SUN1,0.23139880952381,0.338782924613987,0.557191392978482,0.484848484848485,0.516245487364621,0.4
GET4,0.0610119047619048,0.10535876475931,0.104190260475651,0.12987012987013,0.200361010830325,0.0206896551724138
AC073957.3,0,0.000908265213442325,0.00113250283125708,0.00216450216450216,0,0
ADAP1,0.00446428571428571,0.00544959128065395,0.00113250283125708,0.00649350649350649,0.0036101083032491,0
COX19,0.0625,0.0835603996366939,0.15515288788222,0.145021645021645,0.182310469314079,0.064367816091954
C7orf50,0.399553571428571,0.37511353315168,0.781426953567384,0.58008658008658,1.24007220216607,0.128735632183908
GPR146,0.015625,0.0108991825613079,0.0520951302378256,0.0173160173160173,0.0451263537906137,0.00919540229885057
AC073957.2,0,0.00181653042688465,0.00113250283125708,0,0.00180505415162455,0
ZFAND2A,0.130208333333333,0.18346957311535,0.270668176670442,0.238095238095238,0.823104693140794,0.096551724137931
AC091729.3,0.0178571428571429,0.0399636693914623,0.0645526613816535,0.0562770562770563,0.0812274368231047,0.0114942528735632
MICALL2,0.0260416666666667,0.0372388737511353,0.0215175537938845,0.0692640692640693,0.0469314079422383,0.0275862068965517
AC102953.2,0.00446428571428571,0.0036330608537693,0.00679501698754247,0.0108225108225108,0.0162454873646209,0.00459770114942529
INTS1,0.084077380952381,0.07811080835604,0.151755379388448,0.162337662337662,0.202166064981949,0.0413793103448276
MAFK,0.0275297619047619,0.0299727520435967,0.0486976217440544,0.0692640692640693,0.0523465703971119,0.064367816091954
TMEM184A,0.0424107142857143,0.0544959128065395,0.0339750849377123,0.0497835497835498,0.110108303249097,0.0137931034482759
PSMG3,0.201636904761905,0.286103542234332,0.260475651189128,0.322510822510823,0.435018050541516,0.0781609195402299
PSMG3-AS1,0.0438988095238095,0.0445049954586739,0.0736126840317101,0.0649350649350649,0.111913357400722,0.00689655172413793
ELFN1,0,0.00272479564032698,0.029445073612684,0.00649350649350649,0.0180505415162455,0
ELFN1-AS1,0.09375,0.075386012715713,0.0906002265005662,0.0606060606060606,0.149819494584838,0.00689655172413793
MAD1L1,0.103422619047619,0.0772025431425976,0.347678369195923,0.194805194805195,0.489169675090253,0.032183908045977
AC104129.1,0,0,0.00226500566251416,0.00649350649350649,0.00902527075812274,0
MRM2,0.133184523809524,0.16802906448683,0.204983012457531,0.203463203463203,0.342960288808664,0.0367816091954023
NUDT1,0.15922619047619,0.178019981834696,0.334088335220838,0.70995670995671,0.501805054151625,0.0413793103448276
SNX8,0.0148809523809524,0.0108991825613079,0.0192525481313703,0.0108225108225108,0.0270758122743682,0.0160919540229885
EIF3B,0.19047619047619,0.212534059945504,0.425821064552661,0.350649350649351,0.552346570397112,0.255172413793103
CHST12,0.052827380952381,0.0663033605812897,0.118912797281993,0.0844155844155844,0.175090252707581,0.0344827586206897
LFNG,0.167410714285714,0.168937329700272,0.0985277463193658,0.151515151515152,0.265342960288809,0.197701149425287
BRAT1,0.133928571428571,0.148955495004541,0.211778029445074,0.251082251082251,0.386281588447653,0.0873563218390805
IQCE,0.0773809523809524,0.0808356039963669,0.146092865232163,0.12987012987013,0.200361010830325,0.103448275862069
TTYH3,0.0900297619047619,0.139872842870118,0.184597961494904,0.192640692640693,0.155234657039711,0.0988505747126437
GNA12,0.0520833333333333,0.0499545867393279,0.12797281993205,0.103896103896104,0.15884476534296,0.0390804597701149
CARD11,0.00297619047619048,0.00272479564032698,0.0124575311438279,0.012987012987013,0.0126353790613718,0
AC073316.1,0.0364583333333333,0.03905540417802,0.0475651189127973,0.0454545454545455,0.11913357400722,0.0160919540229885
SDK1,0.0290178571428571,0.0290644868301544,0.0645526613816535,0.0822510822510823,0.0722021660649819,0.0413793103448276
FOXK1,0.0699404761904762,0.0862851952770209,0.192525481313703,0.145021645021645,0.126353790613718,0.108045977011494
AP5Z1,0.0275297619047619,0.0408719346049046,0.0645526613816535,0.0346320346320346,0.075812274368231,0.0298850574712644
RADIL,0.00446428571428571,0.00817438692098093,0.0328425821064553,0.0346320346320346,0.0613718411552347,0.00229885057471264
PAPOLB,0,0,0.00113250283125708,0,0.00541516245487365,0
RBAK-RBAKDN,0.03125,0.0245231607629428,0.0622876557191393,0.0735930735930736,0.0830324909747292,0.0482758620689655
RBAK,0.0267857142857143,0.0408719346049046,0.0554926387315968,0.0800865800865801,0.0866425992779783,0.032183908045977
RBAKDN,0.00520833333333333,0.00272479564032698,0.00113250283125708,0,0.0270758122743682,0.00459770114942529
WIPI2,0.181547619047619,0.275204359673025,0.42242355605889,0.393939393939394,0.604693140794224,0.154022988505747
SLC29A4,0.000744047619047619,0.000908265213442325,0.00906002265005663,0.00216450216450216,0.0126353790613718,0
TNRC18,0.0505952380952381,0.0881017257039055,0.0906002265005662,0.116883116883117,0.151624548736462,0.071264367816092
AC092171.4,0.0126488095238095,0.0227066303360581,0.0249150622876557,0.0324675324675325,0.01985559566787,0.032183908045977
AC092171.3,0.00818452380952381,0.0190735694822888,0.0351075877689694,0.0238095238095238,0.0324909747292419,0.00689655172413793
AC092171.5,0.00446428571428571,0.000908265213442325,0.00453001132502831,0.00649350649350649,0.00541516245487365,0.0114942528735632
FBXL18,0.00892857142857143,0.0072661217075386,0.0203850509626274,0.0281385281385281,0.0252707581227437,0.00459770114942529
ACTB,12.5625,13.3832879200727,13.5775764439411,19.0584415584416,16.5126353790614,7.60229885057471
FSCN1,0.0260416666666667,0.0281562216167121,0.642129105322763,0.303030303030303,0.96028880866426,0.0114942528735632
RNF216,0.132440476190476,0.132606721162579,0.300113250283126,0.246753246753247,0.308664259927798,0.160919540229885
CCZ1,0.0416666666666667,0.041780199818347,0.157417893544734,0.158008658008658,0.231046931407942,0.096551724137931
PMS2,0.125,0.141689373297003,0.198187995469989,0.326839826839827,0.314079422382672,0.0988505747126437
AIMP2,0.133184523809524,0.162579473206176,0.187995469988675,0.385281385281385,0.38086642599278,0.0137931034482759
EIF2AK1,0.276041666666667,0.361489554950045,0.518686296715742,0.493506493506494,0.635379061371841,0.188505747126437
USP42,0.0617559523809524,0.0690281562216167,0.184597961494904,0.173160173160173,0.202166064981949,0.0781609195402299
CYTH3,0.0037202380952381,0.00817438692098093,0.0260475651189128,0.0367965367965368,0.0180505415162455,0.00459770114942529
FAM220A,0.0744047619047619,0.106267029972752,0.185730464326161,0.140692640692641,0.173285198555957,0.032183908045977
RAC1,2.06770833333333,2.2252497729337,3.02151755379388,3.00649350649351,3.52707581227437,1.82528735632184
DAGLB,0.0282738095238095,0.033605812897366,0.0622876557191393,0.0497835497835498,0.075812274368231,0.0413793103448276
KDELR2,0.520089285714286,0.514078110808356,0.53114382785957,0.666666666666667,0.676895306859206,0.154022988505747
GRID2IP,0.00967261904761905,0.0181653042688465,0.00113250283125708,0.00865800865800866,0.0144404332129964,0.00689655172413793
ZDHHC4,0.213541666666667,0.244323342415985,0.22876557191393,0.175324675324675,0.328519855595668,0.0735632183908046
C7orf26,0.0550595238095238,0.0862851952770209,0.14722536806342,0.136363636363636,0.189530685920578,0.0459770114942529
ZNF853,0.0238095238095238,0.0263396911898274,0.0464326160815402,0.0606060606060606,0.0848375451263538,0.00459770114942529
ZNF316,0.0520833333333333,0.069936421435059,0.107587768969422,0.11038961038961,0.117328519855596,0.0850574712643678
AC073343.2,0.0119047619047619,0.0127157129881926,0.0351075877689694,0.0238095238095238,0.0270758122743682,0.00919540229885058
ZNF12,0.0729166666666667,0.0999091734786558,0.130237825594564,0.145021645021645,0.126353790613718,0.137931034482759
CCZ1B,0.015625,0.0199818346957312,0.0656851642129105,0.0454545454545455,0.111913357400722,0.0114942528735632
C1GALT1,0.0654761904761905,0.069936421435059,0.138165345413364,0.119047619047619,0.135379061371841,0.0459770114942529
COL28A1,0.00297619047619048,0.00181653042688465,0.00226500566251416,0.00432900432900433,0.0036101083032491,0
AC004982.1,0.00148809523809524,0.000908265213442325,0,0.00432900432900433,0,0
AC004982.2,0.00744047619047619,0.0172570390554042,0.0101925254813137,0.012987012987013,0,0.0114942528735632
MIOS,0.0342261904761905,0.0626702997275204,0.0906002265005662,0.0844155844155844,0.126353790613718,0.0229885057471264
RPA3,0.744791666666667,0.712988192552225,0.958097395243488,1.32900432900433,1.32851985559567,0.579310344827586
UMAD1,0.0751488095238095,0.120799273387829,0.0928652321630804,0.0822510822510823,0.120938628158845,0.0528735632183908
AC006042.4,0.000744047619047619,0.000908265213442325,0.00226500566251416,0,0,0
GLCCI1,0.0483630952380952,0.0572207084468665,0.142695356738392,0.175324675324675,0.131768953068592,0.0735632183908046
ICA1,0.337053571428571,0.376930063578565,0.474518686296716,0.426406926406926,0.667870036101083,0.23448275862069
AC007009.1,0.0037202380952381,0.00908265213442325,0.0169875424688562,0.00865800865800866,0.0270758122743682,0.00229885057471264
NXPH1,0.00520833333333333,0.0072661217075386,0,0.00216450216450216,0.0036101083032491,0.00459770114942529
NDUFA4,3.28943452380952,2.84105358764759,3.07248018120045,3.66450216450216,4.76895306859206,2.08505747126437
PHF14,0.50297619047619,0.947320617620345,1.7044167610419,1.05844155844156,1.64079422382671,1.11034482758621
THSD7A,0.000744047619047619,0.0036330608537693,0.0260475651189128,0.0216450216450216,0.0234657039711191,0.0114942528735632
TMEM106B,0.197916666666667,0.204359673024523,0.419026047565119,0.311688311688312,0.456678700361011,0.179310344827586
VWDE,0.209077380952381,0.237965485921889,0.186862967157418,0.222943722943723,0.182310469314079,0.291954022988506
AC013470.2,0.00148809523809524,0.00454132606721163,0.00226500566251416,0.00216450216450216,0.0072202166064982,0.0137931034482759
AC005281.1,0.000744047619047619,0.000908265213442325,0,0.00216450216450216,0.00180505415162455,0.00229885057471264
SCIN,0.383184523809524,0.420526793823797,0.0158550396375991,0.274891774891775,0.0956678700361011,0.222988505747126
ARL4A,0.183035714285714,0.217075386012716,0.308040770101925,0.62987012987013,1.42960288808664,0.193103448275862
ETV1,0.324404761904762,0.348773841961853,0.152887882219706,0.354978354978355,0.287003610108303,0.319540229885057
DGKB,0.151785714285714,0.206176203451408,0.0237825594563986,0.106060606060606,0.0288808664259928,0.0827586206896552
AGMO,0.000744047619047619,0.00181653042688465,0.0464326160815402,0.0216450216450216,0.0848375451263538,0.00689655172413793
MEOX2,0,0,0.00679501698754247,0,0.0108303249097473,0
ISPD,0.00297619047619048,0.00817438692098093,0.0124575311438279,0.00865800865800866,0.0324909747292419,0
ANKMY2,0.0424107142857143,0.0554041780199818,0.0736126840317101,0.0627705627705628,0.0613718411552347,0.00919540229885057
BZW2,0.238095238095238,0.26158038147139,0.660249150622877,0.348484848484849,1.04512635379061,0.0781609195402299
